종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
850,화천기공 ,35100,-100,-0.28,2053,17.1,134620,0.26,750,2.14
860,강남제비스코 ,23150,-1100,-4.54,3583,6.46,84026,0.28,500,2.16
880,한화 ,32000,-300,-0.93,2831,11.3,46059,0.69,700,2.19
885,한화우 ,35800,300,0.85,,,,,750,2.09
890,보해양조 ,942,-3,-0.32,14,67.29,617,1.53,0,0
910,유니온 ,7760,-210,-2.63,951,8.16,8009,0.97,125,1.61
950,전방 ,40450,0,0,5181,7.81,83530,0.48,0,0
970,한국주철관 ,9540,-90,-0.93,513,18.6,12129,0.79,200,2.1
990,DB하이텍 ,66000,1200,1.85,3822,17.27,17851,3.7,350,0.53
995,DB하이텍1우 ,104500,3000,2.96,,,,,400,0.38
1000,신라섬유 ,2300,-65,-2.75,14,164.29,610,3.77,0,0
1020,페이퍼코리아 ,1625,65,4.17,7,232.14,748,2.17,0,0
1040,CJ ,91700,-3200,-3.37,2581,35.53,130202,0.7,2000,2.18
1045,CJ우 ,59800,-100,-0.17,,,,,2050,3.43
1060,JW중외제약 ,23650,-300,-1.25,,,9069,2.61,325,1.37
1065,JW중외제약우 ,33800,-150,-0.44,,,,,350,1.04
1067,JW중외제약2우B ,59600,0,0,,,,,325,0.55
1070,대한방직 ,46450,-200,-0.43,746,62.27,25717,1.81,0,0
1080,만호제강 ,21350,-400,-1.84,420,50.83,55976,0.38,200,0.94
1120,LX인터내셔널 ,26900,-150,-0.55,7932,3.39,34525,0.78,400,1.49
1130,대한제분 ,159500,0,0,12494,12.77,461663,0.35,2000,1.25
1140,국보 ,1950,45,2.36,,,609,3.2,0,0
1200,유진투자증권 ,3775,10,0.27,797,4.74,8932,0.42,120,3.18
1210,금호전기 ,3015,-185,-5.78,,,1369,2.2,0,0
1230,동국제강 ,16700,-450,-2.62,700,23.86,21305,0.78,200,1.2
1250,GS글로벌 ,2520,-5,-0.2,,,3465,0.73,0,0
1260,남광토건 ,14400,-200,-1.37,1401,10.28,6746,2.13,0,0
1270,부국증권 ,24650,300,1.23,6784,3.63,41949,0.59,1200,4.87
1275,부국증권우 ,23150,100,0.43,,,,,1250,5.4
1290,상상인증권 ,1190,-25,-2.06,27,44.07,1799,0.66,0,0
1340,백광산업 ,5620,20,0.36,232,24.22,3946,1.42,50,0.89
1360,삼성제약 ,5400,160,3.05,,,1981,2.73,0,0
1380,SG글로벌 ,1930,-60,-3.02,,,2812,0.69,0,0
1390,KG케미칼 ,33250,-400,-1.19,3358,9.9,29370,1.13,400,1.2
1420,태원물산 ,5360,-170,-3.07,,,4160,1.29,50,0.93
1430,세아베스틸 ,20900,-500,-2.34,,,45201,0.46,200,0.96
1440,대한전선 ,1955,-40,-2.01,3,651.67,402,4.86,0,0
1450,현대해상 ,25800,300,1.18,3955,6.52,53743,0.48,1000,3.88
1460,BYC ,444000,5500,1.25,21904,20.27,538911,0.82,1100,0.25
1465,BYC우 ,175000,2500,1.45,,,,,1150,0.66
1470,삼부토건 ,1905,10,0.53,,,1397,1.36,0,0
1500,현대차증권 ,13000,50,0.39,2739,4.75,27500,0.47,675,5.19
1510,SK증권 ,997,8,0.81,25,39.88,1207,0.83,10,1
1515,SK증권우 ,4040,-20,-0.49,,,,,15,0.37
1520,동양 ,1730,-60,-3.35,,,3285,0.53,40,2.31
1525,동양우 ,7700,0,0,,,,,90,1.17
1527,동양2우B ,14300,-250,-1.72,,,,,150,1.05
1529,동양3우B ,35650,-550,-1.52,,,,,150,0.42
1530,DI동일 ,287500,-25500,-8.15,10653,26.99,198359,1.45,1500,0.52
1540,안국약품 ,9930,50,0.51,,,11048,0.9,220,2.22
1550,조비 ,24300,200,0.83,579,41.97,9861,2.46,0,0
1560,제일연마 ,9040,130,1.46,435,20.78,8589,1.05,220,2.43
1570,금양 ,4930,-70,-1.4,,,1797,2.74,0,0
1620,케이비아이동국실업 ,919,-25,-2.65,,,2511,0.37,0,0
1630,종근당홀딩스 ,80700,-600,-0.74,15711,5.14,107821,0.75,1400,1.73
1680,대상 ,24000,-250,-1.03,3473,6.91,30083,0.8,700,2.92
1685,대상우 ,17500,-200,-1.13,,,,,710,4.06
1720,신영증권 ,60500,300,0.5,22418,2.7,81242,0.74,4000,6.61
1725,신영증권우 ,61300,0,0,,,,,4050,6.61
1740,SK네트웍스 ,5160,0,0,153,33.73,8289,0.62,120,2.33
1745,SK네트웍스우 ,84000,0,0,,,,,145,0.17
1750,한양증권 ,15600,-350,-2.19,3583,4.35,26489,0.59,750,4.81
1755,한양증권우 ,19900,-600,-2.93,,,,,800,4.02
1770,SHD ,29250,-150,-0.51,403,72.58,28484,1.03,100,0.34
1780,알루코 ,3755,-70,-1.83,,,2427,1.55,0,0
1790,대한제당 ,3325,35,1.06,263,12.64,4974,0.67,180,5.41
1795,대한제당우 ,3350,-70,-2.05,,,,,185,5.52
1800,오리온홀딩스 ,16100,-150,-0.92,1289,12.49,31390,0.51,650,4.04
1810,무림SP ,3070,-95,-3,79,38.86,9248,0.33,25,0.81
1820,삼화콘덴서 ,57700,0,0,2272,25.4,16709,3.45,300,0.52
1840,이화공영 ,6330,-60,-0.94,15,422,2156,2.94,10,0.16
1880,DL건설 ,28150,-250,-0.88,7953,3.54,34403,0.82,550,1.95
1940,KISCO홀딩스 ,16400,-600,-3.53,2260,7.26,45645,0.36,300,1.83
2020,코오롱 ,33100,350,1.07,10889,3.04,52610,0.63,500,1.51
2025,코오롱우 ,20400,350,1.75,,,,,550,2.7
2030,아세아 ,123500,5000,4.22,22188,5.57,369251,0.33,2000,1.62
2070,비비안 ,3275,285,9.53,,,3376,0.97,0,0
2100,경농 ,12350,-100,-0.8,706,17.49,8886,1.39,250,2.02
2140,고려산업 ,3115,-70,-2.2,278,11.21,4108,0.76,35,1.12
2150,도화엔지니어링 ,7800,40,0.52,535,14.58,7617,1.02,280,3.59
2170,삼양통상 ,60700,-1700,-2.72,17515,3.47,125195,0.48,1250,2.06
2200,한국수출포장 ,25500,-150,-0.58,2090,12.2,63143,0.4,600,2.35
2210,동성제약 ,8590,-30,-0.35,,,2105,4.08,0,0
2220,한일철강 ,2930,5,0.17,,,5895,0.5,0,0
2230,피에스텍 ,4930,115,2.39,25,197.2,6922,0.71,75,1.52
2240,고려제강 ,21800,-2400,-9.92,366,59.56,59061,0.37,300,1.38
2270,롯데푸드 ,369000,-2000,-0.54,77191,4.78,672512,0.55,12000,3.25
2290,삼일기업공사 ,4180,0,0,195,21.44,4838,0.86,100,2.39
2310,아세아제지 ,46500,-150,-0.32,6057,7.68,70731,0.66,700,1.51
2320,한진 ,32300,0,0,575,56.17,73015,0.44,600,1.86
2350,넥센타이어 ,7330,-90,-1.21,,,14814,0.49,105,1.43
2355,넥센타이어1우B ,3310,-30,-0.9,,,,,110,3.32
2360,SH에너지화학 ,1010,5,0.5,,,808,1.25,0,0
2380,KCC ,312000,-14000,-4.29,72945,4.28,548119,0.57,5700,1.83
2390,한독 ,23100,-150,-0.65,1958,11.8,27703,0.83,300,1.3
2410,범양건영 ,7600,-170,-2.19,442,17.19,3269,2.32,0,0
2420,세기상사 ,6160,0,0,,,5066,1.22,0,0
2450,삼익악기 ,1800,-10,-0.55,120,15,2464,0.73,50,2.78
2460,화성산업 ,12650,-100,-0.78,2742,4.61,31644,0.4,650,5.14
2600,조흥 ,200500,-500,-0.25,12528,16,222051,0.9,6000,2.99
2620,제일파마홀딩스 ,17100,0,0,745,22.95,25508,0.67,70,0.41
2630,오리엔트바이오 ,1305,-55,-4.04,,,418,3.12,0,0
2680,한탑 ,1400,5,0.36,,,2172,0.64,0,0
2690,동일제강 ,3255,-5,-0.15,18,180.83,7926,0.41,0,0
2700,신일전자 ,1980,0,0,115,17.22,1059,1.87,20,1.01
2710,TCC스틸 ,7960,-40,-0.5,,,4991,1.59,15,0.19
2720,국제약품 ,5670,-120,-2.07,120,47.25,3659,1.55,0,0
2760,보락 ,2030,-30,-1.46,7,290,735,2.76,4,0.2
2780,진흥기업 ,2300,-10,-0.43,140,16.43,811,2.84,0,0
2785,진흥기업우B ,6080,-40,-0.65,,,,,0,0
2787,진흥기업2우B ,15500,100,0.65,,,,,0,0
2790,아모레G ,48600,-50,-0.1,74,656.76,33851,1.44,230,0.47
2795,아모레G우 ,17800,100,0.56,,,,,235,1.32
2800,신신제약 ,6920,10,0.14,24,288.33,3704,1.87,0,0
2810,삼영무역 ,15600,0,0,1600,9.75,20537,0.76,500,3.21
2820,SUN&L ,5230,-120,-2.24,,,16384,0.32,0,0
2840,미원상사 ,208000,0,0,10369,20.06,53838,3.86,700,0.34
2870,신풍제지 ,2395,-100,-4.01,1189,2.01,2884,0.83,50,2.09
2880,대유에이텍 ,1530,-15,-0.97,,,1045,1.46,0,0
2900,TYM ,1805,-45,-2.43,29,62.24,934,1.93,0,0
2920,유성기업 ,3330,30,0.91,,,10196,0.33,120,3.6
2960,한국쉘석유 ,279000,-1000,-0.36,16162,17.26,75474,3.7,14000,5.02
2990,금호건설 ,11550,350,3.13,741,15.59,10569,1.09,500,4.33
2995,금호건설우 ,30450,-100,-0.33,,,,,550,1.81
3000,부광약품 ,13450,150,1.13,,,3643,3.69,100,0.74
3010,혜인 ,6170,-190,-2.99,484,12.75,8434,0.73,120,1.94
3030,세아제강지주 ,119000,500,0.42,4227,28.15,235619,0.51,1500,1.26
3060,에이프로젠제약 ,992,-7,-0.7,35,28.34,1268,0.78,0,0
3070,코오롱글로벌 ,25750,-100,-0.39,3249,7.93,18560,1.39,400,1.55
3075,코오롱글로벌우 ,32850,50,0.15,,,,,450,1.37
3080,성보화학 ,4205,-70,-1.64,,,6827,0.62,135,3.21
3090,대웅 ,32450,-300,-0.92,2343,13.85,11787,2.75,100,0.31
3100,선광 ,55300,-100,-0.18,1152,48,45992,1.2,350,0.63
3120,일성신약 ,75100,-100,-0.13,2100,35.76,130630,0.57,750,1
3160,디아이 ,8250,0,0,203,40.64,4122,2,100,1.21
3200,일신방직 ,111000,-3000,-2.63,4428,25.07,295756,0.38,1500,1.35
3220,대원제약 ,16050,0,0,853,18.82,10084,1.59,160,1
3230,삼양식품 ,80800,200,0.25,8922,9.06,45470,1.78,800,0.99
3240,태광산업 ,1006000,27000,2.76,125727,8,2969365,0.34,1550,0.15
3280,흥아해운 ,3000,-40,-1.32,,,,,0,0
3300,한일홀딩스 ,13250,50,0.38,1677,7.9,46221,0.29,510,3.85
3310,대주산업 ,2215,-70,-3.06,98,22.6,1530,1.45,35,1.58
3350,한국화장품제조 ,28850,-350,-1.2,,,9768,2.95,0,0
3380,하림지주 ,9450,-30,-0.32,725,13.03,18343,0.52,50,0.53
3410,쌍용C&E ,7870,-20,-0.25,275,28.62,3353,2.35,440,5.59
3460,유화증권 ,2800,0,0,83,33.73,6358,0.44,110,3.93
3465,유화증권우 ,2810,0,0,,,,,120,4.27
3470,유안타증권 ,4430,-40,-0.89,500,8.86,6527,0.68,125,2.82
3475,유안타증권우 ,4560,0,0,,,,,175,3.84
3480,한진중공업홀딩스 ,4250,-70,-1.62,,,11160,0.38,0,0
3490,대한항공 ,30450,50,0.16,,,14181,2.15,0,0
3495,대한항공우 ,40000,-200,-0.5,,,,,0,0
3520,영진약품 ,4675,0,0,,,626,7.47,0,0
3530,한화투자증권 ,5520,-140,-2.47,307,17.98,5707,0.97,0,0
3535,한화투자증권우 ,13100,-300,-2.24,,,,,0,0
3540,대신증권 ,20150,-250,-1.23,2119,9.51,23605,0.85,1200,5.96
3545,대신증권우 ,18600,-100,-0.53,,,,,1250,6.72
3547,대신증권2우B ,17950,-100,-0.55,,,,,1200,6.69
3550,LG ,89700,-600,-0.66,8338,10.76,115188,0.78,2500,2.79
3555,LG우 ,65800,0,0,,,,,2550,3.88
3560,IHQ ,1640,-65,-3.81,,,808,2.03,0,0
3570,SNT중공업 ,9160,50,0.55,329,27.84,17967,0.51,300,3.28
3580,넥스트사이언스 ,18850,1600,9.28,,,2013,9.36,0,0
3610,방림 ,2795,-95,-3.29,128,21.84,4519,0.62,35,1.25
3620,쌍용차 ,2770,0,0,,,,,0,0
3650,미창석유 ,82100,0,0,12962,6.33,159298,0.52,2100,2.56
3670,포스코케미칼 ,145500,0,0,455,319.78,15401,9.45,300,0.21
3680,한성기업 ,6520,150,2.35,400,16.3,8130,0.8,0,0
3690,코리안리 ,9750,0,0,1252,7.79,20403,0.48,450,4.62
3720,삼영화학 ,3030,0,0,6,505,1297,2.34,0,0
3780,진양산업 ,8570,-220,-2.5,395,21.7,3341,2.57,180,2.1
3800,에이스침대 ,43500,-500,-1.14,4811,9.04,45711,0.95,1100,2.53
3830,대한화섬 ,139500,-3500,-2.45,14424,9.67,457234,0.31,410,0.29
3850,보령제약 ,14400,-100,-0.69,455,31.65,5367,2.68,100,0.69
3920,남양유업 ,438000,3000,0.69,,,970716,0.45,1000,0.23
3925,남양유업우 ,228500,2500,1.11,,,,,1050,0.46
3960,사조대림 ,30450,400,1.33,4602,6.62,39002,0.78,200,0.66
4000,롯데정밀화학 ,82000,1100,1.36,7805,10.51,63942,1.28,1500,1.83
4020,현대제철 ,41200,-500,-1.2,,,122488,0.34,500,1.21
4060,SG세계물산 ,660,-6,-0.9,,,969,0.68,0,0
4080,신흥 ,16250,150,0.93,1302,12.48,9573,1.7,200,1.23
4090,한국석유 ,12100,0,0,546,22.16,11418,1.06,83,0.69
4100,태양금속 ,1480,-45,-2.95,,,2467,0.6,5,0.34
4105,태양금속우 ,2655,-45,-1.67,,,,,10,0.38
4140,동방 ,4055,-170,-4.02,363,11.17,2763,1.47,0,0
4150,한솔홀딩스 ,3695,-15,-0.4,1695,2.18,11972,0.31,120,3.25
4170,신세계 ,239000,-3000,-1.24,,,349650,0.68,1500,0.63
4250,NPC ,7560,1030,15.77,449,16.84,7011,1.08,100,1.32
4255,NPC우 ,3360,225,7.18,,,,,105,3.13
4270,남성 ,3260,105,3.33,,,2095,1.56,35,1.07
4310,현대약품 ,5650,40,0.71,80,70.63,2817,2.01,43,0.76
4360,세방 ,12300,-50,-0.4,1436,8.57,36981,0.33,190,1.54
4365,세방우 ,7220,20,0.28,,,,,195,2.7
4370,농심 ,290000,6500,2.29,25682,11.29,334382,0.87,4000,1.38
4380,삼익THK ,11800,50,0.43,215,54.88,9046,1.3,150,1.27
4410,서울식품 ,318,-1,-0.31,,,78,4.08,0,0
4415,서울식품우 ,4200,10,0.24,,,,,0,0
4430,송원산업 ,17700,0,0,1144,15.47,19113,0.93,120,0.68
4440,삼일씨엔에스 ,9760,-230,-2.3,,,21785,0.45,0,0
4450,삼화왕관 ,42800,-150,-0.35,819,52.26,66914,0.64,1250,2.92
4490,세방전지 ,82000,600,0.74,4916,16.68,79003,1.04,500,0.61
4540,깨끗한나라 ,4600,-195,-4.07,1023,4.5,5765,0.8,100,2.17
4545,깨끗한나라우 ,21650,-850,-3.78,,,,,110,0.51
4560,현대비앤지스틸 ,16150,-50,-0.31,1553,10.4,28211,0.57,100,0.62
4565,현대비앤지스틸우 ,80100,-1600,-1.96,,,,,150,0.19
4590,한국가구 ,7540,-120,-1.57,617,12.22,7783,0.97,135,1.79
4650,창해에탄올 ,13800,-300,-2.13,1705,8.09,14242,0.97,600,4.35
4690,삼천리 ,90000,-1200,-1.32,9248,9.73,317378,0.28,3000,3.33
4700,조광피혁 ,57700,-200,-0.35,5532,10.43,47356,1.22,300,0.52
4710,한솔테크닉스 ,6530,10,0.15,834,7.83,8683,0.75,0,0
4720,팜젠사이언스 ,10750,-250,-2.27,675,15.93,5677,1.89,0,0
4770,써니전자 ,3395,-75,-2.16,170,19.97,1832,1.85,0,0
4780,대륙제관 ,5310,-280,-5.01,757,7.01,7316,0.73,150,2.82
4800,효성 ,98100,-1000,-1.01,,,105988,0.93,5000,5.1
4830,덕성 ,17850,-300,-1.65,232,76.94,3880,4.6,45,0.25
4835,덕성우 ,20800,-250,-1.19,,,,,50,0.24
4840,DRB동일 ,5370,-50,-0.92,121,44.38,17702,0.3,50,0.93
4870,티웨이홀딩스 ,1115,-5,-0.45,,,923,1.21,0,0
4890,동일산업 ,146500,-500,-0.34,3700,39.59,148639,0.99,1800,1.23
4910,조광페인트 ,8550,-250,-2.84,436,19.61,15814,0.54,200,2.34
4920,씨아이테크 ,983,-12,-1.21,,,1283,0.77,0,0
4960,한신공영 ,17550,-1300,-6.9,9155,1.92,52869,0.33,400,2.28
4970,신라교역 ,13100,100,0.77,479,27.35,32370,0.4,500,3.82
4980,성신양회 ,12700,550,4.53,416,30.53,16113,0.79,150,1.18
4985,성신양회우 ,15200,-200,-1.3,,,,,200,1.32
4990,롯데지주 ,32950,-100,-0.3,,,60599,0.54,1000,3.03
5010,휴스틸 ,14850,-350,-2.3,1134,13.1,54380,0.27,200,1.35
5030,부산주공 ,586,3,0.51,,,469,1.25,0,0
5070,코스모신소재 ,45200,1400,3.2,401,112.72,6045,7.48,0,0
5090,SGC에너지 ,46550,-450,-0.96,1792,25.98,38628,1.21,1500,3.22
5110,한창 ,1060,-25,-2.3,,,544,1.95,0,0
5160,동국산업 ,3795,-30,-0.78,127,29.88,7079,0.54,130,3.43
5180,빙그레 ,55400,-200,-0.36,3944,14.05,59843,0.93,1600,2.89
5250,녹십자홀딩스 ,28500,250,0.88,3793,7.51,18556,1.54,500,1.75
5257,녹십자홀딩스2우 ,63700,0,0,,,,,500,0.78
5290,동진쎄미켐 ,37800,-50,-0.13,1658,22.8,8437,4.48,100,0.26
5300,롯데칠성 ,140000,1500,1.08,,,132776,1.05,2700,1.93
5305,롯데칠성우 ,70900,500,0.71,,,,,2705,3.82
5320,국동 ,2490,-180,-6.74,458,5.44,2309,1.08,50,2.01
5360,모나미 ,4455,-10,-0.22,4,1113.75,4630,0.96,70,1.57
5380,현대차 ,206500,-2500,-1.2,5454,37.86,250888,0.82,3000,1.45
5385,현대차우 ,97300,-1300,-1.32,,,,,3050,3.13
5387,현대차2우B ,100000,-1500,-1.48,,,,,3100,3.1
5389,현대차3우B ,92800,-1000,-1.07,,,,,3050,3.29
5390,신성통상 ,3075,-710,-18.76,51,60.29,1652,1.86,0,0
5420,코스모화학 ,16850,100,0.6,,,4716,3.57,0,0
5430,한국공항 ,44850,-750,-1.64,,,86072,0.52,0,0
5440,현대그린푸드 ,9320,0,0,815,11.44,18231,0.51,210,2.25
5490,POSCO ,283500,-1500,-0.53,20165,14.06,508464,0.56,8000,2.82
5500,삼진제약 ,26500,850,3.31,2266,11.69,15357,1.73,800,3.02
5610,SPC삼립 ,73900,-700,-0.94,,,35114,2.1,1104,1.49
5670,푸드웰 ,6790,-160,-2.3,423,16.05,8013,0.85,85,1.25
5680,삼영전자 ,11300,-50,-0.44,571,19.79,24545,0.46,250,2.21
5690,파미셀 ,12650,-150,-1.17,87,145.4,952,13.29,0,0
5710,대원산업 ,6950,230,3.42,902,7.71,16584,0.42,125,1.8
5720,넥센 ,4885,-80,-1.61,194,25.18,18401,0.27,85,1.74
5725,넥센우 ,3525,-5,-0.14,,,,,90,2.55
5740,크라운해태홀딩스 ,8680,50,0.58,1527,5.68,18262,0.48,100,1.15
5745,크라운해태홀딩스우 ,13250,-200,-1.49,,,,,105,0.79
5750,대림B&Co ,7900,-270,-3.3,,,9517,0.83,130,1.65
5800,신영와코루 ,118500,1000,0.85,3245,36.52,352404,0.34,1500,1.27
5810,풍산홀딩스 ,29050,-450,-1.53,1454,19.98,63127,0.46,1200,4.13
5820,원림 ,19900,-50,-0.25,7819,2.55,45998,0.43,500,2.51
5830,DB손해보험 ,59800,1400,2.4,9171,6.52,90596,0.66,2200,3.68
5850,에스엘 ,32100,-500,-1.53,1420,22.61,29241,1.1,500,1.56
5860,한일사료 ,2035,-20,-0.97,55,37,1590,1.28,25,1.23
5870,휴니드 ,7100,0,0,432,16.44,8452,0.84,0,0
5880,대한해운 ,2720,0,0,34,80,2946,0.92,0,0
5930,삼성전자 ,71300,-100,-0.14,3841,18.56,39406,1.81,2994,4.2
5935,삼성전자우 ,65900,-300,-0.45,,,,,2995,4.54
5940,NH투자증권 ,13300,100,0.76,1923,6.92,19308,0.69,700,5.26
5945,NH투자증권우 ,12450,50,0.4,,,,,750,6.02
5950,이수화학 ,13600,-450,-3.2,,,10682,1.27,300,2.21
5960,동부건설 ,14500,-50,-0.34,1974,7.35,20042,0.72,900,6.21
5965,동부건설우 ,34300,600,1.78,,,,,950,2.77
5990,매일홀딩스 ,9730,-140,-1.42,154,63.18,20924,0.47,140,1.44
6040,동원산업 ,227000,-5000,-2.16,70124,3.24,340108,0.67,5000,2.2
6050,국영지앤엠 ,2125,-40,-1.85,,,1462,1.45,0,0
6060,화승인더 ,6540,-120,-1.8,698,9.37,6374,1.03,188,2.87
6090,사조오양 ,9760,90,0.93,1959,4.98,19611,0.5,150,1.54
6110,삼아알미늄 ,28550,-1750,-5.78,319,89.5,10036,2.84,100,0.35
6120,SK디스커버리 ,49100,350,0.72,13096,3.75,95458,0.51,1000,2.04
6125,SK디스커버리우 ,37150,0,0,,,,,1050,2.83
6140,피제이전자 ,8190,-70,-0.85,331,24.74,7305,1.12,100,1.22
6200,한국전자홀딩스 ,1895,35,1.88,,,2169,0.87,0,0
6220,제주은행 ,5970,0,0,481,12.41,15856,0.38,100,1.68
6260,LS ,57500,-1700,-2.87,4568,12.59,101468,0.57,1450,2.52
6280,녹십자 ,242000,3000,1.26,7101,34.08,95710,2.53,1500,0.62
6340,대원전선 ,1870,-30,-1.58,32,58.44,1159,1.61,0,0
6345,대원전선우 ,3240,-40,-1.22,,,,,0,0
6360,GS건설 ,41600,-500,-1.19,3919,10.61,51311,0.81,1200,2.88
6370,대구백화점 ,10650,-50,-0.47,,,24233,0.44,100,0.94
6380,카프로 ,4515,15,0.33,,,3095,1.46,0,0
6390,한일현대시멘트 ,35600,-650,-1.79,3732,9.54,15211,2.34,1100,3.09
6400,삼성SDI ,760000,6000,0.8,8593,88.44,184387,4.12,1000,0.13
6405,삼성SDI우 ,374500,2500,0.67,,,,,1050,0.28
6490,인스코비 ,3295,5,0.15,26,126.73,356,9.26,0,0
6570,대림통상 ,3690,35,0.96,,,5008,0.74,0,0
6580,대양제지 ,3260,0,0,153,21.31,4981,0.65,40,1.23
6620,동구바이오제약 ,8030,-120,-1.47,328,24.48,3335,2.41,100,1.25
6650,대한유화 ,182000,-2000,-1.09,20603,8.83,291403,0.62,3000,1.65
6660,삼성공조 ,16000,-150,-0.93,673,23.77,27201,0.59,80,0.5
6730,서부T&D ,9250,60,0.65,,,10575,0.87,50,0.54
6740,영풍제지 ,6990,-30,-0.43,483,14.47,5692,1.23,40,0.57
6800,미래에셋증권 ,9340,80,0.86,1213,7.7,11595,0.81,200,2.14
6805,미래에셋증권우 ,5780,0,0,,,,,220,3.81
6840,AK홀딩스 ,24450,250,1.03,,,50471,0.48,400,1.64
6880,신송홀딩스 ,5540,50,0.91,240,23.08,7600,0.73,100,1.81
6890,태경케미컬 ,12300,-450,-3.53,681,18.06,10707,1.15,200,1.63
6910,보성파워텍 ,4060,-155,-3.68,36,112.78,1773,2.29,0,0
6920,모헨즈 ,5720,-100,-1.72,5,1144,2125,2.69,0,0
6980,우성 ,29050,0,0,2240,12.97,57410,0.51,150,0.52
7070,GS리테일 ,33000,100,0.3,2187,15.09,29928,1.1,900,2.73
7110,일신석재 ,2620,85,3.35,8,327.5,674,3.89,0,0
7120,미래아이앤지 ,535,1,0.19,153,3.5,691,0.77,0,0
7160,사조산업 ,46500,-450,-0.96,1496,31.08,79731,0.58,200,0.43
7210,벽산 ,3950,-185,-4.47,,,3361,1.18,7,0.18
7280,한국특강 ,3055,-95,-3.02,88,34.72,1825,1.67,0,0
7310,오뚜기 ,471000,-1500,-0.32,31296,15.05,381649,1.23,8000,1.7
