종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
720,현대건설 ,50900,-100,-0.2,1067,47.7,57894,0.88,600,1.18
725,현대건설우 ,80700,-300,-0.37,,,,,650,0.81
760,이화산업 ,16300,-100,-0.61,,,35475,0.46,0,0
810,삼성화재 ,223000,-4500,-1.98,17760,12.56,321574,0.69,8800,3.95
815,삼성화재우 ,171500,-2500,-1.44,,,,,8805,5.13
850,화천기공 ,34950,-300,-0.85,2053,17.02,134620,0.26,750,2.15
860,강남제비스코 ,24600,-150,-0.61,3583,6.87,84026,0.29,500,2.03
880,한화 ,32500,50,0.15,2831,11.48,46059,0.71,700,2.15
885,한화우 ,37300,-650,-1.71,,,,,750,2.01
890,보해양조 ,950,-3,-0.31,14,67.86,617,1.54,0,0
910,유니온 ,8990,260,2.98,951,9.45,8009,1.12,125,1.39
950,전방 ,40150,350,0.88,5181,7.75,83530,0.48,0,0
970,한국주철관 ,9540,-80,-0.83,513,18.6,12129,0.79,200,2.1
990,DB하이텍 ,60300,1900,3.25,3822,15.78,17851,3.38,350,0.58
995,DB하이텍1우 ,99900,900,0.91,,,,,400,0.4
1000,신라섬유 ,2325,-80,-3.33,14,166.07,610,3.81,0,0
1020,페이퍼코리아 ,1645,-55,-3.24,7,235,748,2.2,0,0
1040,CJ ,97300,200,0.21,2581,37.7,130202,0.75,2000,2.06
1045,CJ우 ,60300,0,0,,,,,2050,3.4
1060,JW중외제약 ,22800,0,0,,,9069,2.51,325,1.43
1065,JW중외제약우 ,34350,600,1.78,,,,,350,1.02
1067,JW중외제약2우B ,58900,-100,-0.17,,,,,325,0.55
1070,대한방직 ,46700,-200,-0.43,746,62.6,25717,1.82,0,0
1080,만호제강 ,21150,250,1.2,420,50.36,55976,0.38,200,0.95
1120,LX인터내셔널 ,26700,-400,-1.48,7932,3.37,34525,0.77,400,1.5
1130,대한제분 ,161000,-3000,-1.83,12494,12.89,461663,0.35,2000,1.24
1140,국보 ,2040,40,2,,,609,3.35,0,0
1200,유진투자증권 ,3740,-30,-0.8,797,4.69,8932,0.42,120,3.21
1210,금호전기 ,3565,35,0.99,,,1369,2.6,0,0
1230,동국제강 ,16750,400,2.45,700,23.93,21305,0.79,200,1.19
1250,GS글로벌 ,2590,-15,-0.58,,,3465,0.75,0,0
1260,남광토건 ,14950,-100,-0.66,1401,10.67,6746,2.22,0,0
1270,부국증권 ,24750,50,0.2,6784,3.65,41949,0.59,1200,4.85
1275,부국증권우 ,23000,0,0,,,,,1250,5.43
1290,상상인증권 ,1220,5,0.41,27,45.19,1799,0.68,0,0
1340,백광산업 ,5360,-40,-0.74,232,23.1,3946,1.36,50,0.93
1360,삼성제약 ,5190,-90,-1.7,,,1981,2.62,0,0
1380,SG글로벌 ,2025,-50,-2.41,,,2812,0.72,0,0
1390,KG케미칼 ,35950,-2550,-6.62,3358,10.71,29370,1.22,400,1.11
1420,태원물산 ,5310,0,0,,,4160,1.28,50,0.94
1430,세아베스틸 ,20350,-450,-2.16,,,45201,0.45,200,0.98
1440,대한전선 ,2240,-15,-0.67,3,746.67,402,5.57,0,0
1450,현대해상 ,25450,-100,-0.39,3955,6.43,53743,0.47,1000,3.93
1460,BYC ,438500,3000,0.69,21904,20.02,538911,0.81,1100,0.25
1465,BYC우 ,174500,1000,0.58,,,,,1150,0.66
1470,삼부토건 ,1970,-30,-1.5,,,1397,1.41,0,0
1500,현대차증권 ,12650,0,0,2739,4.62,27500,0.46,675,5.34
1510,SK증권 ,988,-5,-0.5,25,39.52,1207,0.82,10,1.01
1515,SK증권우 ,4235,15,0.36,,,,,15,0.35
1520,동양 ,1725,-85,-4.7,,,3285,0.53,40,2.32
1525,동양우 ,7520,-420,-5.29,,,,,90,1.2
1527,동양2우B ,14500,0,0,,,,,150,1.03
1529,동양3우B ,37650,-450,-1.18,,,,,150,0.4
1530,DI동일 ,284500,6000,2.15,10653,26.71,198359,1.43,1500,0.53
1540,안국약품 ,10000,-50,-0.5,,,11048,0.91,220,2.2
1550,조비 ,24650,-150,-0.6,579,42.57,9861,2.5,0,0
1560,제일연마 ,9180,140,1.55,435,21.1,8589,1.07,220,2.4
1570,금양 ,5150,-50,-0.96,,,1797,2.87,0,0
1620,케이비아이동국실업 ,913,-44,-4.6,,,2511,0.36,0,0
1630,종근당홀딩스 ,81000,-300,-0.37,15711,5.16,107821,0.75,1400,1.73
1680,대상 ,23950,100,0.42,3473,6.9,30083,0.8,700,2.92
1685,대상우 ,17900,-100,-0.56,,,,,710,3.97
1720,신영증권 ,61700,-300,-0.48,22418,2.75,81242,0.76,4000,6.48
1725,신영증권우 ,62100,-400,-0.64,,,,,4050,6.52
1740,SK네트웍스 ,5120,-50,-0.97,153,33.46,8289,0.62,120,2.34
1745,SK네트웍스우 ,83600,-500,-0.59,,,,,145,0.17
1750,한양증권 ,16350,350,2.19,3583,4.56,26489,0.62,750,4.59
1755,한양증권우 ,20350,50,0.25,,,,,800,3.93
1770,SHD ,28450,750,2.71,403,70.6,28484,1,100,0.35
1780,알루코 ,3960,-75,-1.86,,,2427,1.63,0,0
1790,대한제당 ,3385,-55,-1.6,263,12.87,4974,0.68,180,5.32
1795,대한제당우 ,3440,-55,-1.57,,,,,185,5.38
1800,오리온홀딩스 ,16150,100,0.62,1289,12.53,31390,0.51,650,4.02
1810,무림SP ,3160,0,0,79,40,9248,0.34,25,0.79
1820,삼화콘덴서 ,54900,-400,-0.72,2272,24.16,16709,3.29,300,0.55
1840,이화공영 ,6890,20,0.29,15,459.33,2156,3.2,10,0.15
1880,DL건설 ,28900,-250,-0.86,7953,3.63,34403,0.84,550,1.9
1940,KISCO홀딩스 ,16900,-350,-2.03,2260,7.48,45645,0.37,300,1.78
2020,코오롱 ,32800,-400,-1.2,10889,3.01,52610,0.62,500,1.52
2025,코오롱우 ,20350,50,0.25,,,,,550,2.7
2030,아세아 ,117500,-1500,-1.26,22188,5.3,369251,0.32,2000,1.7
2070,비비안 ,3045,55,1.84,,,3376,0.9,0,0
2100,경농 ,12950,-200,-1.52,706,18.34,8886,1.46,250,1.93
2140,고려산업 ,3220,-45,-1.38,278,11.58,4108,0.78,35,1.09
2150,도화엔지니어링 ,7720,-40,-0.52,535,14.43,7617,1.01,280,3.63
2170,삼양통상 ,62700,-400,-0.63,17515,3.58,125195,0.5,1250,1.99
2200,한국수출포장 ,25300,50,0.2,2090,12.11,63143,0.4,600,2.37
2210,동성제약 ,8640,40,0.47,,,2105,4.1,0,0
2220,한일철강 ,3035,5,0.17,,,5895,0.51,0,0
2230,피에스텍 ,5030,195,4.03,25,201.2,6922,0.73,75,1.49
2240,고려제강 ,25600,500,1.99,366,69.95,59061,0.43,300,1.17
2270,롯데푸드 ,366500,-500,-0.14,77191,4.75,672512,0.54,12000,3.27
2290,삼일기업공사 ,4110,-130,-3.07,195,21.08,4838,0.85,100,2.43
2310,아세아제지 ,44150,50,0.11,6057,7.29,70731,0.62,700,1.59
2320,한진 ,32450,-300,-0.92,575,56.43,73015,0.44,600,1.85
2350,넥센타이어 ,7580,-10,-0.13,,,14814,0.51,105,1.39
2355,넥센타이어1우B ,3430,55,1.63,,,,,110,3.21
2360,SH에너지화학 ,1010,-5,-0.49,,,808,1.25,0,0
2380,KCC ,324500,-14000,-4.14,72945,4.45,548119,0.59,5700,1.76
2390,한독 ,23350,-100,-0.43,1958,11.93,27703,0.84,300,1.28
2410,범양건영 ,8620,-200,-2.27,442,19.5,3269,2.64,0,0
2420,세기상사 ,6160,0,0,,,5066,1.22,0,0
2450,삼익악기 ,1780,-20,-1.11,120,14.83,2464,0.72,50,2.81
2460,화성산업 ,12900,50,0.39,2742,4.7,31644,0.41,650,5.04
2600,조흥 ,212000,0,0,12528,16.92,222051,0.95,6000,2.83
2620,제일파마홀딩스 ,17150,-250,-1.44,745,23.02,25508,0.67,70,0.41
2630,오리엔트바이오 ,1255,-35,-2.71,,,418,3,0,0
2680,한탑 ,1345,-20,-1.47,,,2172,0.62,0,0
2690,동일제강 ,3220,65,2.06,18,178.89,7926,0.41,0,0
2700,신일전자 ,1955,-15,-0.76,115,17,1059,1.85,20,1.02
2710,TCC스틸 ,7990,0,0,,,4991,1.6,15,0.19
2720,국제약품 ,5740,-70,-1.2,120,47.83,3659,1.57,0,0
2760,보락 ,2080,-20,-0.95,7,297.14,735,2.83,4,0.19
2780,진흥기업 ,2255,20,0.89,140,16.11,811,2.78,0,0
2785,진흥기업우B ,5860,-100,-1.68,,,,,0,0
2787,진흥기업2우B ,15250,100,0.66,,,,,0,0
2790,아모레G ,49750,50,0.1,74,672.3,33851,1.47,230,0.46
2795,아모레G우 ,17950,100,0.56,,,,,235,1.31
2800,신신제약 ,7070,-50,-0.7,24,294.58,3704,1.91,0,0
2810,삼영무역 ,15750,-100,-0.63,1600,9.84,20537,0.77,500,3.17
2820,SUN&L ,5610,-30,-0.53,,,16384,0.34,0,0
2840,미원상사 ,207500,-2000,-0.95,10369,20.01,53838,3.85,700,0.34
2870,신풍제지 ,2480,-35,-1.39,1189,2.09,2884,0.86,50,2.02
2880,대유에이텍 ,1645,-75,-4.36,,,1045,1.57,0,0
2900,TYM ,1810,-45,-2.43,29,62.41,934,1.94,0,0
2920,유성기업 ,3340,10,0.3,,,10196,0.33,120,3.59
2960,한국쉘석유 ,277000,1500,0.54,16162,17.14,75474,3.67,14000,5.05
2990,금호건설 ,11200,0,0,741,15.11,10569,1.06,500,4.46
2995,금호건설우 ,30400,-150,-0.49,,,,,550,1.81
3000,부광약품 ,13050,50,0.38,,,3643,3.58,100,0.77
3010,혜인 ,6320,-110,-1.71,484,13.06,8434,0.75,120,1.9
3030,세아제강지주 ,112500,-3000,-2.6,4227,26.61,235619,0.48,1500,1.33
3060,에이프로젠제약 ,997,-3,-0.3,35,28.49,1268,0.79,0,0
3070,코오롱글로벌 ,25400,850,3.46,3249,7.82,18560,1.37,400,1.57
3075,코오롱글로벌우 ,33100,200,0.61,,,,,450,1.36
3080,성보화학 ,4405,-95,-2.11,,,6827,0.65,135,3.06
3090,대웅 ,31650,-50,-0.16,2343,13.51,11787,2.69,100,0.32
3100,선광 ,55500,-300,-0.54,1152,48.18,45992,1.21,350,0.63
3120,일성신약 ,76100,500,0.66,2100,36.24,130630,0.58,750,0.99
3160,디아이 ,8160,-320,-3.77,203,40.2,4122,1.98,100,1.23
3200,일신방직 ,114500,-2000,-1.72,4428,25.86,295756,0.39,1500,1.31
3220,대원제약 ,16150,50,0.31,853,18.93,10084,1.6,160,0.99
3230,삼양식품 ,80900,200,0.25,8922,9.07,45470,1.78,800,0.99
3240,태광산업 ,988000,9000,0.92,125727,7.86,2969365,0.33,1550,0.16
3280,흥아해운 ,3105,-110,-3.42,,,,,0,0
3300,한일홀딩스 ,13450,-200,-1.47,1677,8.02,46221,0.29,510,3.79
3310,대주산업 ,2320,-10,-0.43,98,23.67,1530,1.52,35,1.51
3350,한국화장품제조 ,30900,-700,-2.22,,,9768,3.16,0,0
3380,하림지주 ,9230,-40,-0.43,725,12.73,18343,0.5,50,0.54
3410,쌍용C&E ,8060,-90,-1.1,275,29.31,3353,2.4,440,5.46
3460,유화증권 ,2780,10,0.36,83,33.49,6358,0.44,110,3.96
3465,유화증권우 ,2775,0,0,,,,,120,4.32
3470,유안타증권 ,4515,-15,-0.33,500,9.03,6527,0.69,125,2.77
3475,유안타증권우 ,4510,-20,-0.44,,,,,175,3.88
3480,한진중공업홀딩스 ,4440,90,2.07,,,11160,0.4,0,0
3490,대한항공 ,30850,-300,-0.96,,,14181,2.18,0,0
3495,대한항공우 ,39300,-200,-0.51,,,,,0,0
3520,영진약품 ,4700,-40,-0.84,,,626,7.51,0,0
3530,한화투자증권 ,5660,-30,-0.53,307,18.44,5707,0.99,0,0
3535,한화투자증권우 ,14050,400,2.93,,,,,0,0
3540,대신증권 ,20200,-200,-0.98,2119,9.53,23605,0.86,1200,5.94
3545,대신증권우 ,18700,50,0.27,,,,,1250,6.68
3547,대신증권2우B ,18000,-50,-0.28,,,,,1200,6.67
3550,LG ,94000,400,0.43,8338,11.27,115188,0.82,2500,2.66
3555,LG우 ,67000,-100,-0.15,,,,,2550,3.81
3560,IHQ ,1765,-30,-1.67,,,808,2.18,0,0
3570,SNT중공업 ,9260,40,0.43,329,28.15,17967,0.52,300,3.24
3580,넥스트사이언스 ,15600,-850,-5.17,,,2013,7.75,0,0
3610,방림 ,2945,75,2.61,128,23.01,4519,0.65,35,1.19
3620,쌍용차 ,2770,0,0,,,,,0,0
3650,미창석유 ,79800,200,0.25,12962,6.16,159298,0.5,2100,2.63
3670,포스코케미칼 ,144500,-500,-0.34,455,317.58,15401,9.38,300,0.21
3680,한성기업 ,6490,60,0.93,400,16.23,8130,0.8,0,0
3690,코리안리 ,9500,-200,-2.06,1252,7.59,20403,0.47,450,4.74
3720,삼영화학 ,3010,10,0.33,6,501.67,1297,2.32,0,0
3780,진양산업 ,7720,200,2.66,395,19.54,3341,2.31,180,2.33
3800,에이스침대 ,47000,-150,-0.32,4811,9.77,45711,1.03,1100,2.34
3830,대한화섬 ,138000,1000,0.73,14424,9.57,457234,0.3,410,0.3
3850,보령제약 ,14450,150,1.05,455,31.76,5367,2.69,100,0.69
3920,남양유업 ,436500,-2500,-0.57,,,970716,0.45,1000,0.23
3925,남양유업우 ,220000,-1500,-0.68,,,,,1050,0.48
3960,사조대림 ,26250,500,1.94,4602,5.7,39002,0.67,200,0.76
4000,롯데정밀화학 ,82800,-200,-0.24,7805,10.61,63942,1.29,1500,1.81
4020,현대제철 ,41450,-350,-0.84,,,122488,0.34,500,1.21
4060,SG세계물산 ,670,-28,-4.01,,,969,0.69,0,0
4080,신흥 ,16050,-50,-0.31,1302,12.33,9573,1.68,200,1.25
4090,한국석유 ,12400,0,0,546,22.71,11418,1.09,83,0.67
4100,태양금속 ,1570,-45,-2.79,,,2467,0.64,5,0.32
4105,태양금속우 ,2860,-70,-2.39,,,,,10,0.35
4140,동방 ,4705,-315,-6.27,363,12.96,2763,1.7,0,0
4150,한솔홀딩스 ,3695,40,1.09,1695,2.18,11972,0.31,120,3.25
4170,신세계 ,240000,-2000,-0.83,,,349650,0.69,1500,0.63
4250,NPC ,5840,-80,-1.35,449,13.01,7011,0.83,100,1.71
4255,NPC우 ,3100,-70,-2.21,,,,,105,3.39
4270,남성 ,3230,-70,-2.12,,,2095,1.54,35,1.08
4310,현대약품 ,5660,-50,-0.88,80,70.75,2817,2.01,43,0.76
4360,세방 ,12100,-100,-0.82,1436,8.43,36981,0.33,190,1.57
4365,세방우 ,7020,-20,-0.28,,,,,195,2.78
4370,농심 ,280500,1000,0.36,25682,10.92,334382,0.84,4000,1.43
4380,삼익THK ,11800,-50,-0.42,215,54.88,9046,1.3,150,1.27
4410,서울식품 ,317,-3,-0.94,,,78,4.06,0,0
4415,서울식품우 ,4260,35,0.83,,,,,0,0
4430,송원산업 ,17650,-150,-0.84,1144,15.43,19113,0.92,120,0.68
4440,삼일씨엔에스 ,10150,-150,-1.46,,,21785,0.47,0,0
4450,삼화왕관 ,42750,-100,-0.23,819,52.2,66914,0.64,1250,2.92
4490,세방전지 ,80700,-200,-0.25,4916,16.42,79003,1.02,500,0.62
4540,깨끗한나라 ,5040,-230,-4.36,1023,4.93,5765,0.87,100,1.98
4545,깨끗한나라우 ,24050,-650,-2.63,,,,,110,0.46
4560,현대비앤지스틸 ,16050,-200,-1.23,1553,10.33,28211,0.57,100,0.62
4565,현대비앤지스틸우 ,75300,-300,-0.4,,,,,150,0.2
4590,한국가구 ,7720,120,1.58,617,12.51,7783,0.99,135,1.75
4650,창해에탄올 ,14200,150,1.07,1705,8.33,14242,1,600,4.23
4690,삼천리 ,92600,400,0.43,9248,10.01,317378,0.29,3000,3.24
4700,조광피혁 ,58300,-1700,-2.83,5532,10.54,47356,1.23,300,0.51
4710,한솔테크닉스 ,6470,-20,-0.31,834,7.76,8683,0.75,0,0
4720,팜젠사이언스 ,11250,0,0,675,16.67,5677,1.98,0,0
4770,써니전자 ,3920,-60,-1.51,170,23.06,1832,2.14,0,0
4780,대륙제관 ,5620,-20,-0.35,757,7.42,7316,0.77,150,2.67
4800,효성 ,98800,-700,-0.7,,,105988,0.93,5000,5.06
4830,덕성 ,18650,-1000,-5.09,232,80.39,3880,4.81,45,0.24
4835,덕성우 ,22500,-1650,-6.83,,,,,50,0.22
4840,DRB동일 ,5490,-120,-2.14,121,45.37,17702,0.31,50,0.91
4870,티웨이홀딩스 ,1160,40,3.57,,,923,1.26,0,0
4890,동일산업 ,140500,-500,-0.35,3700,37.97,148639,0.95,1800,1.28
4910,조광페인트 ,8860,60,0.68,436,20.32,15814,0.56,200,2.26
4920,씨아이테크 ,987,1,0.1,,,1283,0.77,0,0
4960,한신공영 ,19250,-150,-0.77,9155,2.1,52869,0.36,400,2.08
4970,신라교역 ,12550,200,1.62,479,26.2,32370,0.39,500,3.98
4980,성신양회 ,11800,-600,-4.84,416,28.37,16113,0.73,150,1.27
4985,성신양회우 ,15600,-250,-1.58,,,,,200,1.28
4990,롯데지주 ,33550,-250,-0.74,,,60599,0.55,1000,2.98
5010,휴스틸 ,14000,0,0,1134,12.35,54380,0.26,200,1.43
5030,부산주공 ,591,-6,-1.01,,,469,1.26,0,0
5070,코스모신소재 ,44150,750,1.73,401,110.1,6045,7.3,0,0
5090,SGC에너지 ,46350,-650,-1.38,1792,25.86,38628,1.2,1500,3.24
5110,한창 ,1065,0,0,,,544,1.96,0,0
5160,동국산업 ,3745,-15,-0.4,127,29.49,7079,0.53,130,3.47
5180,빙그레 ,55500,-400,-0.72,3944,14.07,59843,0.93,1600,2.88
5250,녹십자홀딩스 ,28750,-50,-0.17,3793,7.58,18556,1.55,500,1.74
5257,녹십자홀딩스2우 ,64400,200,0.31,,,,,500,0.78
5290,동진쎄미켐 ,31550,-1750,-5.26,1658,19.03,8437,3.74,100,0.32
5300,롯데칠성 ,138000,0,0,,,132776,1.04,2700,1.96
5305,롯데칠성우 ,70700,-300,-0.42,,,,,2705,3.83
5320,국동 ,2525,5,0.2,458,5.51,2309,1.09,50,1.98
5360,모나미 ,4490,-30,-0.66,4,1122.5,4630,0.97,70,1.56
5380,현대차 ,213000,-2000,-0.93,5454,39.05,250888,0.85,3000,1.41
5385,현대차우 ,99100,-1400,-1.39,,,,,3050,3.08
5387,현대차2우B ,100500,-1500,-1.47,,,,,3100,3.08
5389,현대차3우B ,94800,-900,-0.94,,,,,3050,3.22
5390,신성통상 ,3585,-55,-1.51,51,70.29,1652,2.17,0,0
5420,코스모화학 ,15700,200,1.29,,,4716,3.33,0,0
5430,한국공항 ,46300,-500,-1.07,,,86072,0.54,0,0
5440,현대그린푸드 ,9430,-200,-2.08,815,11.57,18231,0.52,210,2.23
5490,POSCO ,285000,500,0.18,20165,14.13,508464,0.56,8000,2.81
5500,삼진제약 ,25250,150,0.6,2266,11.14,15357,1.64,800,3.17
5610,SPC삼립 ,75300,-200,-0.26,,,35114,2.14,1104,1.47
5670,푸드웰 ,7220,-280,-3.73,423,17.07,8013,0.9,85,1.18
5680,삼영전자 ,11350,-150,-1.3,571,19.88,24545,0.46,250,2.2
5690,파미셀 ,12400,150,1.22,87,142.53,952,13.03,0,0
5710,대원산업 ,7160,610,9.31,902,7.94,16584,0.43,125,1.75
5720,넥센 ,4975,15,0.3,194,25.64,18401,0.27,85,1.71
5725,넥센우 ,3585,-5,-0.14,,,,,90,2.51
5740,크라운해태홀딩스 ,8870,-150,-1.66,1527,5.81,18262,0.49,100,1.13
5745,크라운해태홀딩스우 ,13350,-350,-2.55,,,,,105,0.79
5750,대림B&Co ,7790,190,2.5,,,9517,0.82,130,1.67
5800,신영와코루 ,116500,0,0,3245,35.9,352404,0.33,1500,1.29
5810,풍산홀딩스 ,27900,100,0.36,1454,19.19,63127,0.44,1200,4.3
5820,원림 ,19850,200,1.02,7819,2.54,45998,0.43,500,2.52
5830,DB손해보험 ,58400,-300,-0.51,9171,6.37,90596,0.64,2200,3.77
5850,에스엘 ,32250,-1300,-3.87,1420,22.71,29241,1.1,500,1.55
5860,한일사료 ,2100,35,1.69,55,38.18,1590,1.32,25,1.19
5870,휴니드 ,7100,40,0.57,432,16.44,8452,0.84,0,0
5880,대한해운 ,2755,20,0.73,34,81.03,2946,0.94,0,0
5930,삼성전자 ,70500,-100,-0.14,3841,18.35,39406,1.79,2994,4.25
5935,삼성전자우 ,66000,500,0.76,,,,,2995,4.54
5940,NH투자증권 ,12950,-50,-0.38,1923,6.73,19308,0.67,700,5.41
5945,NH투자증권우 ,12350,-50,-0.4,,,,,750,6.07
5950,이수화학 ,13900,200,1.46,,,10682,1.3,300,2.16
5960,동부건설 ,14600,-150,-1.02,1974,7.4,20042,0.73,900,6.16
5965,동부건설우 ,36950,-1200,-3.15,,,,,950,2.57
5990,매일홀딩스 ,9890,-10,-0.1,154,64.22,20924,0.47,140,1.42
6040,동원산업 ,234500,3000,1.3,70124,3.34,340108,0.69,5000,2.13
6050,국영지앤엠 ,2090,-35,-1.65,,,1462,1.43,0,0
6060,화승인더 ,6550,-20,-0.3,698,9.38,6374,1.03,188,2.87
6090,사조오양 ,9160,-50,-0.54,1959,4.68,19611,0.47,150,1.64
6110,삼아알미늄 ,24500,350,1.45,319,76.8,10036,2.44,100,0.41
6120,SK디스커버리 ,48400,150,0.31,13096,3.7,95458,0.51,1000,2.07
6125,SK디스커버리우 ,37700,0,0,,,,,1050,2.79
6140,피제이전자 ,8300,-220,-2.58,331,25.08,7305,1.14,100,1.2
6200,한국전자홀딩스 ,1495,20,1.36,,,2169,0.69,0,0
6220,제주은행 ,6040,-130,-2.11,481,12.56,15856,0.38,100,1.66
6260,LS ,60300,-100,-0.17,4568,13.2,101468,0.59,1450,2.4
6280,녹십자 ,243500,1500,0.62,7101,34.29,95710,2.54,1500,0.62
6340,대원전선 ,1935,-70,-3.49,32,60.47,1159,1.67,0,0
6345,대원전선우 ,3405,-45,-1.3,,,,,0,0
6360,GS건설 ,41900,-250,-0.59,3919,10.69,51311,0.82,1200,2.86
6370,대구백화점 ,10800,150,1.41,,,24233,0.45,100,0.93
6380,카프로 ,4320,-70,-1.59,,,3095,1.4,0,0
6390,한일현대시멘트 ,35900,-750,-2.05,3732,9.62,15211,2.36,1100,3.06
6400,삼성SDI ,748000,4000,0.54,8593,87.05,184387,4.06,1000,0.13
6405,삼성SDI우 ,375000,0,0,,,,,1050,0.28
6490,인스코비 ,3330,-70,-2.06,26,128.08,356,9.35,0,0
6570,대림통상 ,3725,-55,-1.46,,,5008,0.74,0,0
6580,대양제지 ,3260,0,0,153,21.31,4981,0.65,40,1.23
6620,동구바이오제약 ,8250,-100,-1.2,328,25.15,3335,2.47,100,1.21
6650,대한유화 ,182500,500,0.27,20603,8.86,291403,0.63,3000,1.64
6660,삼성공조 ,16350,-100,-0.61,673,24.29,27201,0.6,80,0.49
6730,서부T&D ,9160,10,0.11,,,10575,0.87,50,0.55
6740,영풍제지 ,6890,50,0.73,483,14.27,5692,1.21,40,0.58
6800,미래에셋증권 ,8970,0,0,1213,7.39,11595,0.77,200,2.23
6805,미래에셋증권우 ,5670,20,0.35,,,,,220,3.88
6840,AK홀딩스 ,25650,-200,-0.77,,,50471,0.51,400,1.56
6880,신송홀딩스 ,5450,10,0.18,240,22.71,7600,0.72,100,1.83
6890,태경케미컬 ,12450,150,1.22,681,18.28,10707,1.16,200,1.61
6910,보성파워텍 ,4430,-25,-0.56,36,123.06,1773,2.5,0,0
6920,모헨즈 ,6450,480,8.04,5,1290,2125,3.04,0,0
6980,우성 ,29100,-300,-1.02,2240,12.99,57410,0.51,150,0.52
7070,GS리테일 ,33100,-100,-0.3,2187,15.13,29928,1.11,900,2.72
7110,일신석재 ,2445,-70,-2.78,8,305.63,674,3.63,0,0
7120,미래아이앤지 ,534,-1,-0.19,153,3.49,691,0.77,0,0
7160,사조산업 ,45150,-400,-0.88,1496,30.18,79731,0.57,200,0.44
7210,벽산 ,4315,-15,-0.35,,,3361,1.28,7,0.16
7280,한국특강 ,2875,-15,-0.52,88,32.67,1825,1.58,0,0
