종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
500,가온전선 ,25100,100,0.4,2418,10.38,63351,0.4,600,2.39
520,삼일제약 ,7790,40,0.52,110,70.82,4746,1.64,75,0.96
540,흥국화재 ,3795,40,1.07,268,14.16,11107,0.34,0,0
545,흥국화재우 ,8200,-250,-2.96,,,,,0,0
547,흥국화재2우B ,26850,0,0,,,,,0,0
590,CS홀딩스 ,61300,400,0.66,6657,9.21,210057,0.29,500,0.82
640,동아쏘시오홀딩스 ,105500,2000,1.93,26725,3.95,144380,0.73,1000,0.95
650,천일고속 ,66100,0,0,,,26545,2.49,3000,4.54
660,SK하이닉스 ,111500,1500,1.36,6952,16.04,71275,1.56,1170,1.05
670,영풍 ,650000,-1000,-0.15,77108,8.43,1803019,0.36,10000,1.54
680,LS네트웍스 ,3140,-25,-0.79,,,6258,0.5,0,0
700,유수홀딩스 ,5980,10,0.17,3202,1.87,11744,0.51,500,8.36
720,현대건설 ,48100,-250,-0.52,1067,45.08,57894,0.83,600,1.25
725,현대건설우 ,78200,-300,-0.38,,,,,650,0.83
760,이화산업 ,15850,-250,-1.55,,,35475,0.45,0,0
810,삼성화재 ,218000,-500,-0.23,17760,12.27,321574,0.68,8800,4.04
815,삼성화재우 ,174000,-500,-0.29,,,,,8805,5.06
850,화천기공 ,35400,50,0.14,2053,17.24,134620,0.26,750,2.12
860,강남제비스코 ,22450,150,0.67,3583,6.27,84026,0.27,500,2.23
880,한화 ,32450,450,1.41,2831,11.46,46059,0.7,700,2.16
885,한화우 ,35400,-50,-0.14,,,,,750,2.12
890,보해양조 ,925,5,0.54,14,66.07,617,1.5,0,0
910,유니온 ,7210,-240,-3.22,951,7.58,8009,0.9,125,1.73
950,전방 ,41100,-100,-0.24,5181,7.93,83530,0.49,0,0
970,한국주철관 ,9090,-40,-0.44,513,17.72,12129,0.75,200,2.2
990,DB하이텍 ,72400,4900,7.26,3822,18.94,17851,4.06,350,0.48
995,DB하이텍1우 ,106000,1500,1.44,,,,,400,0.38
1000,신라섬유 ,2320,-10,-0.43,14,165.71,610,3.8,0,0
1020,페이퍼코리아 ,1585,60,3.93,7,226.43,748,2.12,0,0
1040,CJ ,88600,0,0,2581,34.33,130202,0.68,2000,2.26
1045,CJ우 ,59000,0,0,,,,,2050,3.47
1060,JW중외제약 ,23250,400,1.75,,,9069,2.56,325,1.4
1065,JW중외제약우 ,33200,-600,-1.78,,,,,350,1.05
1067,JW중외제약2우B ,59300,-200,-0.34,,,,,325,0.55
1070,대한방직 ,46400,0,0,746,62.2,25717,1.8,0,0
1080,만호제강 ,22100,-350,-1.56,420,52.62,55976,0.39,200,0.9
1120,LX인터내셔널 ,25450,0,0,7932,3.21,34525,0.74,400,1.57
1130,대한제분 ,153500,-1500,-0.97,12494,12.29,461663,0.33,2000,1.3
1140,국보 ,1750,-50,-2.78,,,609,2.87,0,0
1200,유진투자증권 ,3725,-5,-0.13,797,4.67,8932,0.42,120,3.22
1210,금호전기 ,3135,160,5.38,,,1369,2.29,0,0
1230,동국제강 ,16150,0,0,700,23.07,21305,0.76,200,1.24
1250,GS글로벌 ,2485,-25,-1,,,3465,0.72,0,0
1260,남광토건 ,13600,-200,-1.45,1401,9.71,6746,2.02,0,0
1270,부국증권 ,24550,-50,-0.2,6784,3.62,41949,0.59,1200,4.89
1275,부국증권우 ,22950,-100,-0.43,,,,,1250,5.45
1290,상상인증권 ,1180,-5,-0.42,27,43.7,1799,0.66,0,0
1340,백광산업 ,5490,120,2.23,232,23.66,3946,1.39,50,0.91
1360,삼성제약 ,5050,-90,-1.75,,,1981,2.55,0,0
1380,SG글로벌 ,1755,-55,-3.04,,,2812,0.62,0,0
1390,KG케미칼 ,34000,350,1.04,3358,10.13,29370,1.16,400,1.18
1420,태원물산 ,5040,-90,-1.75,,,4160,1.21,50,0.99
1430,세아베스틸 ,20250,-50,-0.25,,,45201,0.45,200,0.99
1440,대한전선 ,1895,-10,-0.52,3,631.67,402,4.71,0,0
1450,현대해상 ,24950,-100,-0.4,3955,6.31,53743,0.46,1000,4.01
1460,BYC ,437000,2000,0.46,21904,19.95,538911,0.81,1100,0.25
1465,BYC우 ,170500,-3500,-2.01,,,,,1150,0.67
1470,삼부토건 ,2505,170,7.28,,,1397,1.79,0,0
1500,현대차증권 ,12850,0,0,2739,4.69,27500,0.47,675,5.25
1510,SK증권 ,994,-11,-1.09,25,39.76,1207,0.82,10,1.01
1515,SK증권우 ,3970,-15,-0.38,,,,,15,0.38
1520,동양 ,1615,0,0,,,3285,0.49,40,2.48
1525,동양우 ,7620,-80,-1.04,,,,,90,1.18
1527,동양2우B ,14300,-50,-0.35,,,,,150,1.05
1529,동양3우B ,32750,-350,-1.06,,,,,150,0.46
1530,DI동일 ,303500,15500,5.38,10653,28.49,198359,1.53,1500,0.49
1540,안국약품 ,9810,-10,-0.1,,,11048,0.89,220,2.24
1550,조비 ,23250,150,0.65,579,40.16,9861,2.36,0,0
1560,제일연마 ,9170,-10,-0.11,435,21.08,8589,1.07,220,2.4
1570,금양 ,5040,30,0.6,,,1797,2.8,0,0
1620,케이비아이동국실업 ,871,-3,-0.34,,,2511,0.35,0,0
1630,종근당홀딩스 ,78500,-900,-1.13,15711,5,107821,0.73,1400,1.78
1680,대상 ,23600,-50,-0.21,3473,6.8,30083,0.78,700,2.97
1685,대상우 ,17100,0,0,,,,,710,4.15
1720,신영증권 ,59700,-500,-0.83,22418,2.66,81242,0.73,4000,6.7
1725,신영증권우 ,60800,0,0,,,,,4050,6.66
1740,SK네트웍스 ,5080,10,0.2,153,33.2,8289,0.61,120,2.36
1745,SK네트웍스우 ,85900,2000,2.38,,,,,145,0.17
1750,한양증권 ,16100,200,1.26,3583,4.49,26489,0.61,750,4.66
1755,한양증권우 ,19950,0,0,,,,,800,4.01
1770,SHD ,30450,-500,-1.62,403,75.56,28484,1.07,100,0.33
1780,알루코 ,3580,0,0,,,2427,1.48,0,0
1790,대한제당 ,3310,0,0,263,12.59,4974,0.67,180,5.44
1795,대한제당우 ,3250,5,0.15,,,,,185,5.69
1800,오리온홀딩스 ,15950,0,0,1289,12.37,31390,0.51,650,4.08
1810,무림SP ,3045,5,0.16,79,38.54,9248,0.33,25,0.82
1820,삼화콘덴서 ,59200,2500,4.41,2272,26.06,16709,3.54,300,0.51
1840,이화공영 ,6040,-30,-0.49,15,402.67,2156,2.8,10,0.17
1880,DL건설 ,27600,100,0.36,7953,3.47,34403,0.8,550,1.99
1940,KISCO홀딩스 ,15700,350,2.28,2260,6.95,45645,0.34,300,1.91
2020,코오롱 ,32100,-200,-0.62,10889,2.95,52610,0.61,500,1.56
2025,코오롱우 ,19950,0,0,,,,,550,2.76
2030,아세아 ,118000,500,0.43,22188,5.32,369251,0.32,2000,1.69
2070,비비안 ,3280,-225,-6.42,,,3376,0.97,0,0
2100,경농 ,11900,0,0,706,16.86,8886,1.34,250,2.1
2140,고려산업 ,3120,15,0.48,278,11.22,4108,0.76,35,1.12
2150,도화엔지니어링 ,7760,60,0.78,535,14.5,7617,1.02,280,3.61
2170,삼양통상 ,59500,-100,-0.17,17515,3.4,125195,0.48,1250,2.1
2200,한국수출포장 ,25000,250,1.01,2090,11.96,63143,0.4,600,2.4
2210,동성제약 ,8200,-130,-1.56,,,2105,3.9,0,0
2220,한일철강 ,2935,65,2.26,,,5895,0.5,0,0
2230,피에스텍 ,4960,35,0.71,25,198.4,6922,0.72,75,1.51
2240,고려제강 ,20650,-300,-1.43,366,56.42,59061,0.35,300,1.45
2270,롯데푸드 ,361000,0,0,77191,4.68,672512,0.54,12000,3.32
2290,삼일기업공사 ,4100,-25,-0.61,195,21.03,4838,0.85,100,2.44
2310,아세아제지 ,47500,1700,3.71,6057,7.84,70731,0.67,700,1.47
2320,한진 ,31600,-150,-0.47,575,54.96,73015,0.43,600,1.9
2350,넥센타이어 ,6900,-50,-0.72,,,14814,0.47,105,1.52
2355,넥센타이어1우B ,3220,-60,-1.83,,,,,110,3.42
2360,SH에너지화학 ,995,7,0.71,,,808,1.23,0,0
2380,KCC ,308500,-4500,-1.44,72945,4.23,548119,0.56,5700,1.85
2390,한독 ,22650,50,0.22,1958,11.57,27703,0.82,300,1.32
2410,범양건영 ,7450,-400,-5.1,442,16.86,3269,2.28,0,0
2420,세기상사 ,6160,0,0,,,5066,1.22,0,0
2450,삼익악기 ,1755,-5,-0.28,120,14.63,2464,0.71,50,2.85
2460,화성산업 ,12400,-150,-1.2,2742,4.52,31644,0.39,650,5.24
2600,조흥 ,197500,0,0,12528,15.76,222051,0.89,6000,3.04
2620,제일파마홀딩스 ,16850,0,0,745,22.62,25508,0.66,70,0.42
2630,오리엔트바이오 ,1255,5,0.4,,,418,3,0,0
2680,한탑 ,1380,-5,-0.36,,,2172,0.64,0,0
2690,동일제강 ,2795,-245,-8.06,18,155.28,7926,0.35,0,0
2700,신일전자 ,1980,20,1.02,115,17.22,1059,1.87,20,1.01
2710,TCC스틸 ,7480,160,2.19,,,4991,1.5,15,0.2
2720,국제약품 ,5390,10,0.19,120,44.92,3659,1.47,0,0
2760,보락 ,2005,0,0,7,286.43,735,2.73,4,0.2
2780,진흥기업 ,2215,-10,-0.45,140,15.82,811,2.73,0,0
2785,진흥기업우B ,5870,-30,-0.51,,,,,0,0
2787,진흥기업2우B ,15000,-200,-1.32,,,,,0,0
2790,아모레G ,46850,350,0.75,74,633.11,33851,1.38,230,0.49
2795,아모레G우 ,17250,-50,-0.29,,,,,235,1.36
2800,신신제약 ,6750,-20,-0.3,24,281.25,3704,1.82,0,0
2810,삼영무역 ,15500,0,0,1600,9.69,20537,0.75,500,3.23
2820,SUN&L ,5140,0,0,,,16384,0.31,0,0
2840,미원상사 ,205000,-500,-0.24,10369,19.77,53838,3.81,700,0.34
2870,신풍제지 ,2330,15,0.65,1189,1.96,2884,0.81,50,2.15
2880,대유에이텍 ,1480,25,1.72,,,1045,1.42,0,0
2900,TYM ,1760,-20,-1.12,29,60.69,934,1.88,0,0
2920,유성기업 ,3180,20,0.63,,,10196,0.31,120,3.77
2960,한국쉘석유 ,276500,500,0.18,16162,17.11,75474,3.66,14000,5.06
2990,금호건설 ,11150,50,0.45,741,15.05,10569,1.05,500,4.48
2995,금호건설우 ,30200,50,0.17,,,,,550,1.82
3000,부광약품 ,13050,100,0.77,,,3643,3.58,100,0.77
3010,혜인 ,5880,50,0.86,484,12.15,8434,0.7,120,2.04
3030,세아제강지주 ,105000,-3000,-2.78,4227,24.84,235619,0.45,1500,1.43
3060,에이프로젠제약 ,958,-14,-1.44,35,27.37,1268,0.76,0,0
3070,코오롱글로벌 ,24750,-100,-0.4,3249,7.62,18560,1.33,400,1.62
3075,코오롱글로벌우 ,32400,200,0.62,,,,,450,1.39
3080,성보화학 ,4220,30,0.72,,,6827,0.62,135,3.2
3090,대웅 ,30700,-200,-0.65,2343,13.1,11787,2.6,100,0.33
3100,선광 ,55400,100,0.18,1152,48.09,45992,1.2,350,0.63
3120,일성신약 ,74400,-100,-0.13,2100,35.43,130630,0.57,750,1.01
3160,디아이 ,8430,210,2.55,203,41.53,4122,2.05,100,1.19
3200,일신방직 ,107000,0,0,4428,24.16,295756,0.36,1500,1.4
3220,대원제약 ,16050,200,1.26,853,18.82,10084,1.59,160,1
3230,삼양식품 ,80500,300,0.37,8922,9.02,45470,1.77,800,0.99
3240,태광산업 ,966000,-6000,-0.62,125727,7.68,2969365,0.33,1550,0.16
3280,흥아해운 ,3005,-5,-0.17,,,,,0,0
3300,한일홀딩스 ,13200,-50,-0.38,1677,7.87,46221,0.29,510,3.86
3310,대주산업 ,2220,-50,-2.2,98,22.65,1530,1.45,35,1.58
3350,한국화장품제조 ,28050,0,0,,,9768,2.87,0,0
3380,하림지주 ,10050,280,2.87,725,13.86,18343,0.55,50,0.5
3410,쌍용C&E ,7780,0,0,275,28.29,3353,2.32,440,5.66
3460,유화증권 ,2790,5,0.18,83,33.61,6358,0.44,110,3.94
3465,유화증권우 ,2775,-35,-1.25,,,,,120,4.32
3470,유안타증권 ,4270,-60,-1.39,500,8.54,6527,0.65,125,2.93
3475,유안타증권우 ,4415,-25,-0.56,,,,,175,3.96
3480,한진중공업홀딩스 ,4070,25,0.62,,,11160,0.36,0,0
3490,대한항공 ,29650,250,0.85,,,14181,2.09,0,0
3495,대한항공우 ,39400,400,1.03,,,,,0,0
3520,영진약품 ,4505,0,0,,,626,7.2,0,0
3530,한화투자증권 ,5730,-300,-4.98,307,18.66,5707,1,0,0
3535,한화투자증권우 ,14200,-800,-5.33,,,,,0,0
3540,대신증권 ,19900,-250,-1.24,2119,9.39,23605,0.84,1200,6.03
3545,대신증권우 ,18450,-100,-0.54,,,,,1250,6.78
3547,대신증권2우B ,17750,-50,-0.28,,,,,1200,6.76
3550,LG ,86300,1700,2.01,8338,10.35,115188,0.75,2500,2.9
3555,LG우 ,63700,700,1.11,,,,,2550,4
3560,IHQ ,1685,-30,-1.75,,,808,2.09,0,0
3570,SNT중공업 ,9110,-10,-0.11,329,27.69,17967,0.51,300,3.29
3580,넥스트사이언스 ,19450,1350,7.46,,,2013,9.66,0,0
3610,방림 ,2845,75,2.71,128,22.23,4519,0.63,35,1.23
3620,쌍용차 ,2770,0,0,,,,,0,0
3650,미창석유 ,82000,200,0.24,12962,6.33,159298,0.51,2100,2.56
3670,포스코케미칼 ,147000,3500,2.44,455,323.08,15401,9.54,300,0.2
3680,한성기업 ,6310,70,1.12,400,15.78,8130,0.78,0,0
3690,코리안리 ,9690,40,0.41,1252,7.74,20403,0.47,450,4.64
3720,삼영화학 ,2940,-10,-0.34,6,490,1297,2.27,0,0
3780,진양산업 ,7240,-260,-3.47,395,18.33,3341,2.17,180,2.49
3800,에이스침대 ,42050,-1400,-3.22,4811,8.74,45711,0.92,1100,2.62
3830,대한화섬 ,135000,0,0,14424,9.36,457234,0.3,410,0.3
3850,보령제약 ,13850,150,1.09,455,30.44,5367,2.58,100,0.72
3920,남양유업 ,485000,40000,8.99,,,970716,0.5,1000,0.21
3925,남양유업우 ,239000,11000,4.82,,,,,1050,0.44
3960,사조대림 ,27000,-3200,-10.6,4602,5.87,39002,0.69,200,0.74
4000,롯데정밀화학 ,79600,-400,-0.5,7805,10.2,63942,1.24,1500,1.88
4020,현대제철 ,40400,400,1,,,122488,0.33,500,1.24
4060,SG세계물산 ,666,21,3.26,,,969,0.69,0,0
4080,신흥 ,16100,0,0,1302,12.37,9573,1.68,200,1.24
4090,한국석유 ,11500,-200,-1.71,546,21.06,11418,1.01,83,0.72
4100,태양금속 ,1410,15,1.08,,,2467,0.57,5,0.35
4105,태양금속우 ,2650,-15,-0.56,,,,,10,0.38
4140,동방 ,3815,-40,-1.04,363,10.51,2763,1.38,0,0
4150,한솔홀딩스 ,3740,0,0,1695,2.21,11972,0.31,120,3.21
4170,신세계 ,235000,1500,0.64,,,349650,0.67,1500,0.64
4250,NPC ,7800,410,5.55,449,17.37,7011,1.11,100,1.28
4255,NPC우 ,3350,50,1.52,,,,,105,3.13
4270,남성 ,3390,140,4.31,,,2095,1.62,35,1.03
4310,현대약품 ,5490,-10,-0.18,80,68.63,2817,1.95,43,0.78
4360,세방 ,11900,200,1.71,1436,8.29,36981,0.32,190,1.6
4365,세방우 ,7210,0,0,,,,,195,2.7
4370,농심 ,285500,1500,0.53,25682,11.12,334382,0.85,4000,1.4
4380,삼익THK ,11700,50,0.43,215,54.42,9046,1.29,150,1.28
4410,서울식품 ,309,0,0,,,78,3.96,0,0
4415,서울식품우 ,4135,10,0.24,,,,,0,0
4430,송원산업 ,17400,700,4.19,1144,15.21,19113,0.91,120,0.69
4440,삼일씨엔에스 ,9610,-90,-0.93,,,21785,0.44,0,0
4450,삼화왕관 ,43050,100,0.23,819,52.56,66914,0.64,1250,2.9
4490,세방전지 ,85000,5100,6.38,4916,17.29,79003,1.08,500,0.59
4540,깨끗한나라 ,4435,-35,-0.78,1023,4.34,5765,0.77,100,2.25
4545,깨끗한나라우 ,21500,200,0.94,,,,,110,0.51
4560,현대비앤지스틸 ,16150,50,0.31,1553,10.4,28211,0.57,100,0.62
4565,현대비앤지스틸우 ,76600,0,0,,,,,150,0.2
4590,한국가구 ,7500,-490,-6.13,617,12.16,7783,0.96,135,1.8
4650,창해에탄올 ,13800,100,0.73,1705,8.09,14242,0.97,600,4.35
4690,삼천리 ,88700,-200,-0.22,9248,9.59,317378,0.28,3000,3.38
4700,조광피혁 ,57300,500,0.88,5532,10.36,47356,1.21,300,0.52
4710,한솔테크닉스 ,6400,100,1.59,834,7.67,8683,0.74,0,0
4720,팜젠사이언스 ,10400,-50,-0.48,675,15.41,5677,1.83,0,0
4770,써니전자 ,3310,-5,-0.15,170,19.47,1832,1.81,0,0
4780,대륙제관 ,5220,60,1.16,757,6.9,7316,0.71,150,2.87
4800,효성 ,96400,600,0.63,,,105988,0.91,5000,5.19
4830,덕성 ,17000,100,0.59,232,73.28,3880,4.38,45,0.26
4835,덕성우 ,19950,0,0,,,,,50,0.25
4840,DRB동일 ,5200,-100,-1.89,121,42.98,17702,0.29,50,0.96
4870,티웨이홀딩스 ,1040,10,0.97,,,923,1.13,0,0
4890,동일산업 ,141000,-500,-0.35,3700,38.11,148639,0.95,1800,1.28
4910,조광페인트 ,8230,20,0.24,436,18.88,15814,0.52,200,2.43
4920,씨아이테크 ,1075,60,5.91,,,1283,0.84,0,0
4960,한신공영 ,17200,150,0.88,9155,1.88,52869,0.33,400,2.33
4970,신라교역 ,13350,150,1.14,479,27.87,32370,0.41,500,3.75
4980,성신양회 ,12600,-50,-0.4,416,30.29,16113,0.78,150,1.19
4985,성신양회우 ,15600,200,1.3,,,,,200,1.28
4990,롯데지주 ,32300,200,0.62,,,60599,0.53,1000,3.1
5010,휴스틸 ,14150,-150,-1.05,1134,12.48,54380,0.26,200,1.41
5030,부산주공 ,618,33,5.64,,,469,1.32,0,0
5070,코스모신소재 ,48700,-900,-1.81,401,121.45,6045,8.06,0,0
5090,SGC에너지 ,46200,350,0.76,1792,25.78,38628,1.2,1500,3.25
5110,한창 ,1090,40,3.81,,,544,2,0,0
5160,동국산업 ,3700,0,0,127,29.13,7079,0.52,130,3.51
5180,빙그레 ,54700,-300,-0.55,3944,13.87,59843,0.91,1600,2.93
5250,녹십자홀딩스 ,27150,-50,-0.18,3793,7.16,18556,1.46,500,1.84
5257,녹십자홀딩스2우 ,62000,-100,-0.16,,,,,500,0.81
5290,동진쎄미켐 ,39100,300,0.77,1658,23.58,8437,4.63,100,0.26
5300,롯데칠성 ,137000,-3500,-2.49,,,132776,1.03,2700,1.97
5305,롯데칠성우 ,70200,100,0.14,,,,,2705,3.85
5320,국동 ,2365,35,1.5,458,5.16,2309,1.02,50,2.11
5360,모나미 ,4480,-20,-0.44,4,1120,4630,0.97,70,1.56
5380,현대차 ,209500,4500,2.2,5454,38.41,250888,0.84,3000,1.43
5385,현대차우 ,98400,2400,2.5,,,,,3050,3.1
5387,현대차2우B ,101000,1700,1.71,,,,,3100,3.07
5389,현대차3우B ,94100,1700,1.84,,,,,3050,3.24
5390,신성통상 ,2960,50,1.72,51,58.04,1652,1.79,0,0
5420,코스모화학 ,17100,-350,-2.01,,,4716,3.63,0,0
5430,한국공항 ,43300,0,0,,,86072,0.5,0,0
5440,현대그린푸드 ,9040,40,0.44,815,11.09,18231,0.5,210,2.32
5490,POSCO ,278000,4000,1.46,20165,13.79,508464,0.55,8000,2.88
5500,삼진제약 ,25750,250,0.98,2266,11.36,15357,1.68,800,3.11
5610,SPC삼립 ,72200,0,0,,,35114,2.06,1104,1.53
5670,푸드웰 ,6700,20,0.3,423,15.84,8013,0.84,85,1.27
5680,삼영전자 ,11300,50,0.44,571,19.79,24545,0.46,250,2.21
5690,파미셀 ,12250,100,0.82,87,140.8,952,12.87,0,0
5710,대원산업 ,7030,50,0.72,902,7.79,16584,0.42,125,1.78
5720,넥센 ,4880,-40,-0.81,194,25.15,18401,0.27,85,1.74
5725,넥센우 ,3500,15,0.43,,,,,90,2.57
5740,크라운해태홀딩스 ,8520,-10,-0.12,1527,5.58,18262,0.47,100,1.17
5745,크라운해태홀딩스우 ,13200,-150,-1.12,,,,,105,0.8
5750,대림B&Co ,8180,-170,-2.04,,,9517,0.86,130,1.59
5800,신영와코루 ,117500,-500,-0.42,3245,36.21,352404,0.33,1500,1.28
5810,풍산홀딩스 ,28100,100,0.36,1454,19.33,63127,0.45,1200,4.27
5820,원림 ,20350,350,1.75,7819,2.6,45998,0.44,500,2.46
5830,DB손해보험 ,56400,600,1.08,9171,6.15,90596,0.62,2200,3.9
5850,에스엘 ,32450,-1250,-3.71,1420,22.85,29241,1.11,500,1.54
5860,한일사료 ,2090,5,0.24,55,38,1590,1.31,25,1.2
5870,휴니드 ,7080,30,0.43,432,16.39,8452,0.84,0,0
5880,대한해운 ,2600,10,0.39,34,76.47,2946,0.88,0,0
5930,삼성전자 ,71200,1000,1.42,3841,18.54,39406,1.81,2994,4.21
5935,삼성전자우 ,66200,700,1.07,,,,,2995,4.52
5940,NH투자증권 ,13000,-50,-0.38,1923,6.76,19308,0.67,700,5.38
5945,NH투자증권우 ,12450,50,0.4,,,,,750,6.02
5950,이수화학 ,15150,2000,15.21,,,10682,1.42,300,1.98
5960,동부건설 ,14200,0,0,1974,7.19,20042,0.71,900,6.34
5965,동부건설우 ,32700,-1050,-3.11,,,,,950,2.91
5990,매일홀딩스 ,9100,-50,-0.55,154,59.09,20924,0.43,140,1.54
6040,동원산업 ,218000,1000,0.46,70124,3.11,340108,0.64,5000,2.29
6050,국영지앤엠 ,2140,70,3.38,,,1462,1.46,0,0
6060,화승인더 ,6470,70,1.09,698,9.27,6374,1.02,188,2.91
6090,사조오양 ,9410,-40,-0.42,1959,4.8,19611,0.48,150,1.59
6110,삼아알미늄 ,30500,2350,8.35,319,95.61,10036,3.04,100,0.33
6120,SK디스커버리 ,48150,-150,-0.31,13096,3.68,95458,0.5,1000,2.08
6125,SK디스커버리우 ,36100,-50,-0.14,,,,,1050,2.91
6140,피제이전자 ,8070,-60,-0.74,331,24.38,7305,1.1,100,1.24
6200,한국전자홀딩스 ,2360,400,20.41,,,2169,1.09,0,0
6220,제주은행 ,5760,30,0.52,481,11.98,15856,0.36,100,1.74
6260,LS ,55400,800,1.47,4568,12.13,101468,0.55,1450,2.62
6280,녹십자 ,230500,2000,0.88,7101,32.46,95710,2.41,1500,0.65
6340,대원전선 ,1795,-15,-0.83,32,56.09,1159,1.55,0,0
6345,대원전선우 ,3100,-30,-0.96,,,,,0,0
6360,GS건설 ,40100,-300,-0.74,3919,10.23,51311,0.78,1200,2.99
6370,대구백화점 ,10500,100,0.96,,,24233,0.43,100,0.95
6380,카프로 ,4265,80,1.91,,,3095,1.38,0,0
6390,한일현대시멘트 ,33900,-200,-0.59,3732,9.08,15211,2.23,1100,3.24
6400,삼성SDI ,757000,-6000,-0.79,8593,88.09,184387,4.11,1000,0.13
6405,삼성SDI우 ,368500,-1500,-0.41,,,,,1050,0.28
6490,인스코비 ,3470,295,9.29,26,133.46,356,9.75,0,0
6570,대림통상 ,3680,0,0,,,5008,0.73,0,0
6580,대양제지 ,3260,0,0,153,21.31,4981,0.65,40,1.23
6620,동구바이오제약 ,7820,-10,-0.13,328,23.84,3335,2.34,100,1.28
6650,대한유화 ,179500,1000,0.56,20603,8.71,291403,0.62,3000,1.67
6660,삼성공조 ,16050,50,0.31,673,23.85,27201,0.59,80,0.5
6730,서부T&D ,9110,-200,-2.15,,,10575,0.86,50,0.55
6740,영풍제지 ,7080,80,1.14,483,14.66,5692,1.24,40,0.56
6800,미래에셋증권 ,9050,0,0,1213,7.46,11595,0.78,200,2.21
6805,미래에셋증권우 ,5650,-40,-0.7,,,,,220,3.89
6840,AK홀딩스 ,23500,-500,-2.08,,,50471,0.47,400,1.7
6880,신송홀딩스 ,5520,-30,-0.54,240,23,7600,0.73,100,1.81
6890,태경케미컬 ,12100,-150,-1.22,681,17.77,10707,1.13,200,1.65
6910,보성파워텍 ,3840,-200,-4.95,36,106.67,1773,2.17,0,0
6920,모헨즈 ,5650,0,0,5,1130,2125,2.66,0,0
6980,우성 ,28450,200,0.71,2240,12.7,57410,0.5,150,0.53
7070,GS리테일 ,32350,-400,-1.22,2187,14.79,29928,1.08,900,2.78
7110,일신석재 ,2460,15,0.61,8,307.5,674,3.65,0,0
7120,미래아이앤지 ,519,-1,-0.19,153,3.39,691,0.75,0,0
7160,사조산업 ,45750,-150,-0.33,1496,30.58,79731,0.57,200,0.44
7210,벽산 ,3820,-110,-2.8,,,3361,1.14,7,0.18
7280,한국특강 ,2995,-45,-1.48,88,34.03,1825,1.64,0,0
7310,오뚜기 ,461000,-1000,-0.22,31296,14.73,381649,1.21,8000,1.74
7330,푸른저축은행 ,13000,200,1.56,1824,7.13,18411,0.71,550,4.23
7340,디티알오토모티브 ,64700,300,0.47,5317,12.17,62666,1.03,2000,3.09
7370,진양제약 ,6700,90,1.36,329,20.36,3859,1.74,100,1.49
