종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
1750,한양증권 ,16000,-950,-5.6,3583,4.47,26489,0.6,750,4.69
1755,한양증권우 ,20300,50,0.25,,,,,800,3.94
1770,SHD ,27700,-1300,-4.48,403,68.73,28484,0.97,100,0.36
1780,알루코 ,4035,20,0.5,,,2427,1.66,0,0
1790,대한제당 ,3440,130,3.93,263,13.08,4974,0.69,180,5.23
1795,대한제당우 ,3495,-10,-0.29,,,,,185,5.29
1800,오리온홀딩스 ,16050,0,0,1289,12.45,31390,0.51,650,4.05
1810,무림SP ,3160,-20,-0.63,79,40,9248,0.34,25,0.79
1820,삼화콘덴서 ,55300,400,0.73,2272,24.34,16709,3.31,300,0.54
1840,이화공영 ,6870,520,8.19,15,458,2156,3.19,10,0.15
1880,DL건설 ,29150,-50,-0.17,7953,3.67,34403,0.85,550,1.89
1940,KISCO홀딩스 ,17250,450,2.68,2260,7.63,45645,0.38,300,1.74
2020,코오롱 ,33200,200,0.61,10889,3.05,52610,0.63,500,1.51
2025,코오롱우 ,20300,-200,-0.98,,,,,550,2.71
2030,아세아 ,119000,500,0.42,22188,5.36,369251,0.32,2000,1.68
2070,비비안 ,2990,-5,-0.17,,,3376,0.89,0,0
2100,경농 ,13150,50,0.38,706,18.63,8886,1.48,250,1.9
2140,고려산업 ,3265,-70,-2.1,278,11.74,4108,0.79,35,1.07
2150,도화엔지니어링 ,7760,50,0.65,535,14.5,7617,1.02,280,3.61
2170,삼양통상 ,63100,-300,-0.47,17515,3.6,125195,0.5,1250,1.98
2200,한국수출포장 ,25250,0,0,2090,12.08,63143,0.4,600,2.38
2210,동성제약 ,8600,-130,-1.49,,,2105,4.09,0,0
2220,한일철강 ,3030,-95,-3.04,,,5895,0.51,0,0
2230,피에스텍 ,4835,5,0.1,25,193.4,6922,0.7,75,1.55
2240,고려제강 ,25100,-500,-1.95,366,68.58,59061,0.42,300,1.2
2270,롯데푸드 ,367000,-10500,-2.78,77191,4.75,672512,0.55,12000,3.27
2290,삼일기업공사 ,4240,125,3.04,195,21.74,4838,0.88,100,2.36
2310,아세아제지 ,44100,-700,-1.56,6057,7.28,70731,0.62,700,1.59
2320,한진 ,32750,-450,-1.36,575,56.96,73015,0.45,600,1.83
2350,넥센타이어 ,7590,100,1.34,,,14814,0.51,105,1.38
2355,넥센타이어1우B ,3375,-5,-0.15,,,,,110,3.26
2360,SH에너지화학 ,1015,-35,-3.33,,,808,1.26,0,0
2380,KCC ,338500,23000,7.29,72945,4.64,548119,0.62,5700,1.68
2390,한독 ,23450,-50,-0.21,1958,11.98,27703,0.85,300,1.28
2410,범양건영 ,8820,360,4.26,442,19.95,3269,2.7,0,0
2420,세기상사 ,6160,0,0,,,5066,1.22,0,0
2450,삼익악기 ,1800,0,0,120,15,2464,0.73,50,2.78
2460,화성산업 ,12850,200,1.58,2742,4.69,31644,0.41,650,5.06
2600,조흥 ,212000,4500,2.17,12528,16.92,222051,0.95,6000,2.83
2620,제일파마홀딩스 ,17400,200,1.16,745,23.36,25508,0.68,70,0.4
2630,오리엔트바이오 ,1290,-45,-3.37,,,418,3.09,0,0
2680,한탑 ,1365,5,0.37,,,2172,0.63,0,0
2690,동일제강 ,3155,-60,-1.87,18,175.28,7926,0.4,0,0
2700,신일전자 ,1970,65,3.41,115,17.13,1059,1.86,20,1.02
2710,TCC스틸 ,7990,-180,-2.2,,,4991,1.6,15,0.19
2720,국제약품 ,5810,-80,-1.36,120,48.42,3659,1.59,0,0
2760,보락 ,2100,-30,-1.41,7,300,735,2.86,4,0.19
2780,진흥기업 ,2235,95,4.44,140,15.96,811,2.76,0,0
2785,진흥기업우B ,5960,250,4.38,,,,,0,0
2787,진흥기업2우B ,15150,650,4.48,,,,,0,0
2790,아모레G ,49700,300,0.61,74,671.62,33851,1.47,230,0.46
2795,아모레G우 ,17850,0,0,,,,,235,1.32
2800,신신제약 ,7120,-80,-1.11,24,296.67,3704,1.92,0,0
2810,삼영무역 ,15850,-50,-0.31,1600,9.91,20537,0.77,500,3.15
2820,SUN&L ,5640,20,0.36,,,16384,0.34,0,0
2840,미원상사 ,209500,0,0,10369,20.2,53838,3.89,700,0.33
2870,신풍제지 ,2515,15,0.6,1189,2.12,2884,0.87,50,1.99
2880,대유에이텍 ,1720,95,5.85,,,1045,1.65,0,0
2900,TYM ,1855,0,0,29,63.97,934,1.99,0,0
2920,유성기업 ,3330,0,0,,,10196,0.33,120,3.6
2960,한국쉘석유 ,275500,-1000,-0.36,16162,17.05,75474,3.65,14000,5.08
2990,금호건설 ,11200,-100,-0.88,741,15.11,10569,1.06,500,4.46
2995,금호건설우 ,30550,50,0.16,,,,,550,1.8
3000,부광약품 ,13000,-300,-2.26,,,3643,3.57,100,0.77
3010,혜인 ,6430,100,1.58,484,13.29,8434,0.76,120,1.87
3030,세아제강지주 ,115500,2500,2.21,4227,27.32,235619,0.49,1500,1.3
3060,에이프로젠제약 ,1000,0,0,35,28.57,1268,0.79,0,0
3070,코오롱글로벌 ,24550,50,0.2,3249,7.56,18560,1.32,400,1.63
3075,코오롱글로벌우 ,32900,-100,-0.3,,,,,450,1.37
3080,성보화학 ,4500,-100,-2.17,,,6827,0.66,135,3
3090,대웅 ,31700,-850,-2.61,2343,13.53,11787,2.69,100,0.32
3100,선광 ,55800,0,0,1152,48.44,45992,1.21,350,0.63
3120,일성신약 ,75600,-1100,-1.43,2100,36,130630,0.58,750,0.99
3160,디아이 ,8480,-140,-1.62,203,41.77,4122,2.06,100,1.18
3200,일신방직 ,116500,2000,1.75,4428,26.31,295756,0.39,1500,1.29
3220,대원제약 ,16100,-950,-5.57,853,18.87,10084,1.6,160,0.99
3230,삼양식품 ,80700,200,0.25,8922,9.05,45470,1.77,800,0.99
3240,태광산업 ,979000,-13000,-1.31,125727,7.79,2969365,0.33,1550,0.16
3280,흥아해운 ,3215,20,0.63,,,,,0,0
3300,한일홀딩스 ,13650,100,0.74,1677,8.14,46221,0.3,510,3.74
3310,대주산업 ,2330,70,3.1,98,23.78,1530,1.52,35,1.5
3350,한국화장품제조 ,31600,1250,4.12,,,9768,3.24,0,0
3380,하림지주 ,9270,80,0.87,725,12.79,18343,0.51,50,0.54
3410,쌍용C&E ,8150,80,0.99,275,29.64,3353,2.43,440,5.4
3460,유화증권 ,2770,5,0.18,83,33.37,6358,0.44,110,3.97
3465,유화증권우 ,2775,-15,-0.54,,,,,120,4.32
3470,유안타증권 ,4530,60,1.34,500,9.06,6527,0.69,125,2.76
3475,유안타증권우 ,4530,155,3.54,,,,,175,3.86
3480,한진중공업홀딩스 ,4350,50,1.16,,,11160,0.39,0,0
3490,대한항공 ,31150,1050,3.49,,,14181,2.2,0,0
3495,대한항공우 ,39500,400,1.02,,,,,0,0
3520,영진약품 ,4740,-155,-3.17,,,626,7.57,0,0
3530,한화투자증권 ,5690,180,3.27,307,18.53,5707,1,0,0
3535,한화투자증권우 ,13650,100,0.74,,,,,0,0
3540,대신증권 ,20400,150,0.74,2119,9.63,23605,0.86,1200,5.88
3545,대신증권우 ,18650,0,0,,,,,1250,6.7
3547,대신증권2우B ,18050,-100,-0.55,,,,,1200,6.65
3550,LG ,93600,100,0.11,8338,11.23,115188,0.81,2500,2.67
3555,LG우 ,67100,0,0,,,,,2550,3.8
3560,IHQ ,1795,105,6.21,,,808,2.22,0,0
3570,SNT중공업 ,9220,40,0.44,329,28.02,17967,0.51,300,3.25
3580,넥스트사이언스 ,16450,-2500,-13.19,,,2013,8.17,0,0
3610,방림 ,2870,190,7.09,128,22.42,4519,0.64,35,1.22
3620,쌍용차 ,2770,0,0,,,,,0,0
3650,미창석유 ,79600,-100,-0.13,12962,6.14,159298,0.5,2100,2.64
3670,포스코케미칼 ,145000,-4500,-3.01,455,318.68,15401,9.41,300,0.21
3680,한성기업 ,6430,-80,-1.23,400,16.08,8130,0.79,0,0
3690,코리안리 ,9700,70,0.73,1252,7.75,20403,0.48,450,4.64
3720,삼영화학 ,3000,-25,-0.83,6,500,1297,2.31,0,0
3780,진양산업 ,7520,280,3.87,395,19.04,3341,2.25,180,2.39
3800,에이스침대 ,47150,-700,-1.46,4811,9.8,45711,1.03,1100,2.33
3830,대한화섬 ,137000,4500,3.4,14424,9.5,457234,0.3,410,0.3
3850,보령제약 ,14300,-150,-1.04,455,31.43,5367,2.66,100,0.7
3920,남양유업 ,439000,-500,-0.11,,,970716,0.45,1000,0.23
3925,남양유업우 ,221500,2000,0.91,,,,,1050,0.47
3960,사조대림 ,25750,-1050,-3.92,4602,5.6,39002,0.66,200,0.78
4000,롯데정밀화학 ,83000,1700,2.09,7805,10.63,63942,1.3,1500,1.81
4020,현대제철 ,41800,-200,-0.48,,,122488,0.34,500,1.2
4060,SG세계물산 ,698,-6,-0.85,,,969,0.72,0,0
4080,신흥 ,16100,50,0.31,1302,12.37,9573,1.68,200,1.24
4090,한국석유 ,12400,-50,-0.4,546,22.71,11418,1.09,83,0.67
4100,태양금속 ,1615,60,3.86,,,2467,0.65,5,0.31
4105,태양금속우 ,2930,70,2.45,,,,,10,0.34
4140,동방 ,5020,-30,-0.59,363,13.83,2763,1.82,0,0
4150,한솔홀딩스 ,3655,10,0.27,1695,2.16,11972,0.31,120,3.28
4170,신세계 ,242000,8500,3.64,,,349650,0.69,1500,0.62
4250,NPC ,5920,10,0.17,449,13.18,7011,0.84,100,1.69
4255,NPC우 ,3170,0,0,,,,,105,3.31
4270,남성 ,3300,55,1.69,,,2095,1.58,35,1.06
4310,현대약품 ,5710,-70,-1.21,80,71.38,2817,2.03,43,0.75
4360,세방 ,12200,250,2.09,1436,8.5,36981,0.33,190,1.56
4365,세방우 ,7040,0,0,,,,,195,2.77
4370,농심 ,279500,2000,0.72,25682,10.88,334382,0.84,4000,1.43
4380,삼익THK ,11850,300,2.6,215,55.12,9046,1.31,150,1.27
4410,서울식품 ,320,2,0.63,,,78,4.1,0,0
4415,서울식품우 ,4225,10,0.24,,,,,0,0
4430,송원산업 ,17800,400,2.3,1144,15.56,19113,0.93,120,0.67
4440,삼일씨엔에스 ,10300,-450,-4.19,,,21785,0.47,0,0
4450,삼화왕관 ,42850,-600,-1.38,819,52.32,66914,0.64,1250,2.92
4490,세방전지 ,80900,1000,1.25,4916,16.46,79003,1.02,500,0.62
4540,깨끗한나라 ,5270,260,5.19,1023,5.15,5765,0.91,100,1.9
4545,깨끗한나라우 ,24700,450,1.86,,,,,110,0.45
4560,현대비앤지스틸 ,16250,450,2.85,1553,10.46,28211,0.58,100,0.62
4565,현대비앤지스틸우 ,75600,-1500,-1.95,,,,,150,0.2
4590,한국가구 ,7600,610,8.73,617,12.32,7783,0.98,135,1.78
4650,창해에탄올 ,14050,-400,-2.77,1705,8.24,14242,0.99,600,4.27
4690,삼천리 ,92200,-300,-0.32,9248,9.97,317378,0.29,3000,3.25
4700,조광피혁 ,60000,-1600,-2.6,5532,10.85,47356,1.27,300,0.5
4710,한솔테크닉스 ,6490,-50,-0.76,834,7.78,8683,0.75,0,0
4720,팜젠사이언스 ,11250,-750,-6.25,675,16.67,5677,1.98,0,0
4770,써니전자 ,3980,225,5.99,170,23.41,1832,2.17,0,0
4780,대륙제관 ,5640,70,1.26,757,7.45,7316,0.77,150,2.66
4800,효성 ,99500,300,0.3,,,105988,0.94,5000,5.03
4830,덕성 ,19650,-3950,-16.74,232,84.7,3880,5.06,45,0.23
4835,덕성우 ,24150,-3400,-12.34,,,,,50,0.21
4840,DRB동일 ,5610,-20,-0.36,121,46.36,17702,0.32,50,0.89
4870,티웨이홀딩스 [락],1120,15,1.36,,,923,1.21,0,0
4890,동일산업 ,141000,0,0,3700,38.11,148639,0.95,1800,1.28
4910,조광페인트 ,8800,410,4.89,436,20.18,15814,0.56,200,2.27
4920,씨아이테크 ,986,13,1.34,,,1283,0.77,0,0
4960,한신공영 ,19400,1050,5.72,9155,2.12,52869,0.37,400,2.06
4970,신라교역 ,12350,-100,-0.8,479,25.78,32370,0.38,500,4.05
4980,성신양회 ,12400,-150,-1.2,416,29.81,16113,0.77,150,1.21
4985,성신양회우 ,15850,-600,-3.65,,,,,200,1.26
4990,롯데지주 ,33800,200,0.6,,,60599,0.56,1000,2.96
5010,휴스틸 ,14000,50,0.36,1134,12.35,54380,0.26,200,1.43
5030,부산주공 ,597,-6,-1,,,469,1.27,0,0
5070,코스모신소재 ,43400,-500,-1.14,401,108.23,6045,7.18,0,0
5090,SGC에너지 ,47000,450,0.97,1792,26.23,38628,1.22,1500,3.19
5110,한창 ,1065,15,1.43,,,544,1.96,0,0
5160,동국산업 ,3760,-20,-0.53,127,29.61,7079,0.53,130,3.46
5180,빙그레 ,55900,0,0,3944,14.17,59843,0.93,1600,2.86
5250,녹십자홀딩스 ,28800,-250,-0.86,3793,7.59,18556,1.55,500,1.74
5257,녹십자홀딩스2우 ,64200,-800,-1.23,,,,,500,0.78
5290,동진쎄미켐 ,33300,750,2.3,1658,20.08,8437,3.95,100,0.3
5300,롯데칠성 ,138000,-1500,-1.08,,,132776,1.04,2700,1.96
5305,롯데칠성우 ,71000,0,0,,,,,2705,3.81
5320,국동 ,2520,50,2.02,458,5.5,2309,1.09,50,1.98
5360,모나미 ,4520,15,0.33,4,1130,4630,0.98,70,1.55
5380,현대차 ,215000,0,0,5454,39.42,250888,0.86,3000,1.4
5385,현대차우 ,100500,-500,-0.5,,,,,3050,3.03
5387,현대차2우B ,102000,0,0,,,,,3100,3.04
5389,현대차3우B ,95700,100,0.1,,,,,3050,3.19
5390,신성통상 ,3640,140,4,51,71.37,1652,2.2,0,0
5420,코스모화학 ,15500,200,1.31,,,4716,3.29,0,0
5430,한국공항 ,46800,1400,3.08,,,86072,0.54,0,0
5440,현대그린푸드 ,9630,210,2.23,815,11.82,18231,0.53,210,2.18
5490,POSCO ,284500,-500,-0.18,20165,14.11,508464,0.56,8000,2.81
5500,삼진제약 ,25100,-550,-2.14,2266,11.08,15357,1.63,800,3.19
5610,SPC삼립 ,75500,-100,-0.13,,,35114,2.15,1104,1.46
5670,푸드웰 ,7500,-110,-1.45,423,17.73,8013,0.94,85,1.13
5680,삼영전자 ,11500,-150,-1.29,571,20.14,24545,0.47,250,2.17
5690,파미셀 ,12250,50,0.41,87,140.8,952,12.87,0,0
5710,대원산업 ,6550,-10,-0.15,902,7.26,16584,0.39,125,1.91
5720,넥센 ,4960,15,0.3,194,25.57,18401,0.27,85,1.71
5725,넥센우 ,3590,20,0.56,,,,,90,2.51
5740,크라운해태홀딩스 ,9020,-80,-0.88,1527,5.91,18262,0.49,100,1.11
5745,크라운해태홀딩스우 ,13700,0,0,,,,,105,0.77
5750,대림B&Co ,7600,270,3.68,,,9517,0.8,130,1.71
5800,신영와코루 ,116500,-500,-0.43,3245,35.9,352404,0.33,1500,1.29
5810,풍산홀딩스 ,27800,100,0.36,1454,19.12,63127,0.44,1200,4.32
5820,원림 ,19650,-450,-2.24,7819,2.51,45998,0.43,500,2.54
5830,DB손해보험 ,58700,600,1.03,9171,6.4,90596,0.65,2200,3.75
5850,에스엘 ,33550,150,0.45,1420,23.63,29241,1.15,500,1.49
5860,한일사료 ,2065,35,1.72,55,37.55,1590,1.3,25,1.21
5870,휴니드 ,7060,-70,-0.98,432,16.34,8452,0.84,0,0
5880,대한해운 ,2735,20,0.74,34,80.44,2946,0.93,0,0
5930,삼성전자 ,70600,400,0.57,3841,18.38,39406,1.79,2994,4.24
5935,삼성전자우 ,65500,-800,-1.21,,,,,2995,4.57
5940,NH투자증권 ,13000,50,0.39,1923,6.76,19308,0.67,700,5.38
5945,NH투자증권우 ,12400,-50,-0.4,,,,,750,6.05
5950,이수화학 ,13700,-50,-0.36,,,10682,1.28,300,2.19
5960,동부건설 ,14750,250,1.72,1974,7.47,20042,0.74,900,6.1
5965,동부건설우 ,38150,-1650,-4.15,,,,,950,2.49
5990,매일홀딩스 ,9900,-10,-0.1,154,64.29,20924,0.47,140,1.41
6040,동원산업 ,231500,-3500,-1.49,70124,3.3,340108,0.68,5000,2.16
6050,국영지앤엠 ,2125,195,10.1,,,1462,1.45,0,0
6060,화승인더 ,6570,30,0.46,698,9.41,6374,1.03,188,2.86
6090,사조오양 ,9210,-120,-1.29,1959,4.7,19611,0.47,150,1.63
6110,삼아알미늄 ,24150,350,1.47,319,75.71,10036,2.41,100,0.41
6120,SK디스커버리 ,48250,450,0.94,13096,3.68,95458,0.51,1000,2.07
6125,SK디스커버리우 ,37700,-850,-2.2,,,,,1050,2.79
6140,피제이전자 ,8520,40,0.47,331,25.74,7305,1.17,100,1.17
6200,한국전자홀딩스 ,1475,-55,-3.59,,,2169,0.68,0,0
6220,제주은행 ,6170,30,0.49,481,12.83,15856,0.39,100,1.62
6260,LS ,60400,200,0.33,4568,13.22,101468,0.6,1450,2.4
6280,녹십자 ,242000,-13000,-5.1,7101,34.08,95710,2.53,1500,0.62
6340,대원전선 ,2005,-35,-1.72,32,62.66,1159,1.73,0,0
6345,대원전선우 ,3450,5,0.15,,,,,0,0
6360,GS건설 ,42150,450,1.08,3919,10.76,51311,0.82,1200,2.85
6370,대구백화점 ,10650,350,3.4,,,24233,0.44,100,0.94
6380,카프로 ,4390,125,2.93,,,3095,1.42,0,0
6390,한일현대시멘트 ,36650,400,1.1,3732,9.82,15211,2.41,1100,3
6400,삼성SDI ,744000,-11000,-1.46,8593,86.58,184387,4.03,1000,0.13
6405,삼성SDI우 ,375000,-2000,-0.53,,,,,1050,0.28
6490,인스코비 ,3400,15,0.44,26,130.77,356,9.55,0,0
6570,대림통상 ,3780,70,1.89,,,5008,0.75,0,0
6580,대양제지 ,3260,0,0,153,21.31,4981,0.65,40,1.23
6620,동구바이오제약 ,8350,-90,-1.07,328,25.46,3335,2.5,100,1.2
6650,대한유화 ,182000,1000,0.55,20603,8.83,291403,0.62,3000,1.65
6660,삼성공조 ,16450,250,1.54,673,24.44,27201,0.6,80,0.49
6730,서부T&D ,9150,250,2.81,,,10575,0.87,50,0.55
6740,영풍제지 ,6840,30,0.44,483,14.16,5692,1.2,40,0.58
6800,미래에셋증권 ,8970,140,1.59,1213,7.39,11595,0.77,200,2.23
6805,미래에셋증권우 ,5650,-50,-0.88,,,,,220,3.89
6840,AK홀딩스 ,25850,400,1.57,,,50471,0.51,400,1.55
6880,신송홀딩스 ,5440,-10,-0.18,240,22.67,7600,0.72,100,1.84
6890,태경케미컬 ,12300,-100,-0.81,681,18.06,10707,1.15,200,1.63
6910,보성파워텍 ,4455,40,0.91,36,123.75,1773,2.51,0,0
6920,모헨즈 ,5970,200,3.47,5,1194,2125,2.81,0,0
6980,우성 ,29400,-50,-0.17,2240,13.13,57410,0.51,150,0.51
7070,GS리테일 ,33200,500,1.53,2187,15.18,29928,1.11,900,2.71
7110,일신석재 ,2515,15,0.6,8,314.38,674,3.73,0,0
7120,미래아이앤지 ,535,6,1.13,153,3.5,691,0.77,0,0
7160,사조산업 ,45550,-1750,-3.7,1496,30.45,79731,0.57,200,0.44
7210,벽산 ,4330,130,3.1,,,3361,1.29,7,0.16
7280,한국특강 ,2890,-25,-0.86,88,32.84,1825,1.58,0,0
7310,오뚜기 ,473000,500,0.11,31296,15.11,381649,1.24,8000,1.69
7330,푸른저축은행 ,14400,600,4.35,1824,7.89,18411,0.78,550,3.82
7340,디티알오토모티브 ,67000,4200,6.69,5317,12.6,62666,1.07,2000,2.99
7370,진양제약 ,6650,30,0.45,329,20.21,3859,1.72,100,1.5
