종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
950,전방 ,40250,-1050,-2.54,5181,7.77,83530,0.48,0,0
970,한국주철관 ,9860,-20,-0.2,513,19.22,12129,0.81,200,2.03
990,DB하이텍 ,58800,400,0.68,3822,15.38,17851,3.29,350,0.6
995,DB하이텍1우 ,99500,-1000,-1,,,,,400,0.4
1000,신라섬유 ,2430,-35,-1.42,14,173.57,610,3.98,0,0
1020,페이퍼코리아 ,1705,-35,-2.01,7,243.57,748,2.28,0,0
1040,CJ ,97800,2500,2.62,2581,37.89,130202,0.75,2000,2.04
1045,CJ우 ,61200,400,0.66,,,,,2050,3.35
1060,JW중외제약 ,23300,-400,-1.69,,,9069,2.57,325,1.39
1065,JW중외제약우 ,32650,-300,-0.91,,,,,350,1.07
1067,JW중외제약2우B ,57000,500,0.88,,,,,325,0.57
1070,대한방직 ,46000,0,0,746,61.66,25717,1.79,0,0
1080,만호제강 ,21100,100,0.48,420,50.24,55976,0.38,200,0.95
1120,LX인터내셔널 ,26300,-450,-1.68,7932,3.32,34525,0.76,400,1.52
1130,대한제분 ,163500,-1500,-0.91,12494,13.09,461663,0.35,2000,1.22
1140,국보 ,2145,100,4.89,,,609,3.52,0,0
1200,유진투자증권 ,3800,5,0.13,797,4.77,8932,0.43,120,3.16
1210,금호전기 ,3550,40,1.14,,,1369,2.59,0,0
1230,동국제강 ,16850,-200,-1.17,700,24.07,21305,0.79,200,1.19
1250,GS글로벌 ,2615,15,0.58,,,3465,0.75,0,0
1260,남광토건 ,14550,-50,-0.34,1401,10.39,6746,2.16,0,0
1270,부국증권 ,24550,-400,-1.6,6784,3.62,41949,0.59,1200,4.89
1275,부국증권우 ,23150,50,0.22,,,,,1250,5.4
1290,상상인증권 ,1210,-15,-1.22,27,44.81,1799,0.67,0,0
1340,백광산업 ,5530,-40,-0.72,232,23.84,3946,1.4,50,0.9
1360,삼성제약 ,5210,0,0,,,1981,2.63,0,0
1380,SG글로벌 ,2080,-70,-3.26,,,2812,0.74,0,0
1390,KG케미칼 ,41150,-1550,-3.63,3358,12.25,29370,1.4,400,0.97
1420,태원물산 ,5380,20,0.37,,,4160,1.29,50,0.93
1430,세아베스틸 ,21600,50,0.23,,,45201,0.48,200,0.93
1440,대한전선 ,2300,20,0.88,3,766.67,402,5.72,0,0
1450,현대해상 ,26100,-50,-0.19,3955,6.6,53743,0.49,1000,3.83
1460,BYC ,431000,-5000,-1.15,21904,19.68,538911,0.8,1100,0.26
1465,BYC우 ,174500,-3500,-1.97,,,,,1150,0.66
1470,삼부토건 ,2040,-20,-0.97,,,1397,1.46,0,0
1500,현대차증권 ,12800,100,0.79,2739,4.67,27500,0.47,675,5.27
1510,SK증권 ,977,-5,-0.51,25,39.08,1207,0.81,10,1.02
1515,SK증권우 ,4130,-10,-0.24,,,,,15,0.36
1520,동양 ,1705,25,1.49,,,3285,0.52,40,2.35
1525,동양우 ,7600,-80,-1.04,,,,,90,1.18
1527,동양2우B ,14750,-100,-0.67,,,,,150,1.02
1529,동양3우B ,37900,1200,3.27,,,,,150,0.4
1530,DI동일 ,288000,-1500,-0.52,10653,27.03,198359,1.45,1500,0.52
1540,안국약품 ,10050,-100,-0.99,,,11048,0.91,220,2.19
1550,조비 ,27600,1350,5.14,579,47.67,9861,2.8,0,0
1560,제일연마 ,8800,-50,-0.56,435,20.23,8589,1.02,220,2.5
1570,금양 ,5160,-50,-0.96,,,1797,2.87,0,0
1620,케이비아이동국실업 ,960,9,0.95,,,2511,0.38,0,0
1630,종근당홀딩스 ,82100,-1100,-1.32,15711,5.23,107821,0.76,1400,1.71
1680,대상 ,23950,0,0,3473,6.9,30083,0.8,700,2.92
1685,대상우 ,18150,-50,-0.27,,,,,710,3.91
1720,신영증권 ,62300,-200,-0.32,22418,2.78,81242,0.77,4000,6.42
1725,신영증권우 ,62800,100,0.16,,,,,4050,6.45
1740,SK네트웍스 ,5180,-60,-1.15,153,33.86,8289,0.62,120,2.32
1745,SK네트웍스우 ,84200,-2700,-3.11,,,,,145,0.17
1750,한양증권 ,17500,-200,-1.13,3583,4.88,26489,0.66,750,4.29
1755,한양증권우 ,20850,0,0,,,,,800,3.84
1770,SHD ,28900,-750,-2.53,403,71.71,28484,1.01,100,0.35
1780,알루코 ,3890,-60,-1.52,,,2427,1.6,0,0
1790,대한제당 ,3325,30,0.91,263,12.64,4974,0.67,180,5.41
1795,대한제당우 ,3450,0,0,,,,,185,5.36
1800,오리온홀딩스 ,16000,0,0,1289,12.41,31390,0.51,650,4.06
1810,무림SP ,3315,85,2.63,79,41.96,9248,0.36,25,0.75
1820,삼화콘덴서 ,55000,-200,-0.36,2272,24.21,16709,3.29,300,0.55
1840,이화공영 ,6410,-40,-0.62,15,427.33,2156,2.97,10,0.16
1880,DL건설 ,29650,-150,-0.5,7953,3.73,34403,0.86,550,1.85
1940,KISCO홀딩스 ,17550,-550,-3.04,2260,7.77,45645,0.38,300,1.71
2020,코오롱 ,33600,-350,-1.03,10889,3.09,52610,0.64,500,1.49
2025,코오롱우 ,20650,200,0.98,,,,,550,2.66
2030,아세아 ,122500,-3000,-2.39,22188,5.52,369251,0.33,2000,1.63
2070,비비안 ,3020,20,0.67,,,3376,0.89,0,0
2100,경농 ,13750,450,3.38,706,19.48,8886,1.55,250,1.82
2140,고려산업 ,3395,40,1.19,278,12.21,4108,0.83,35,1.03
2150,도화엔지니어링 ,7830,-10,-0.13,535,14.64,7617,1.03,280,3.58
2170,삼양통상 ,63000,-300,-0.47,17515,3.6,125195,0.5,1250,1.98
2200,한국수출포장 ,25600,-250,-0.97,2090,12.25,63143,0.41,600,2.34
2210,동성제약 ,8870,-20,-0.22,,,2105,4.21,0,0
2220,한일철강 ,3130,-90,-2.8,,,5895,0.53,0,0
2230,피에스텍 ,4830,-15,-0.31,25,193.2,6922,0.7,75,1.55
2240,고려제강 ,26500,-350,-1.3,366,72.4,59061,0.45,300,1.13
2270,롯데푸드 ,379500,-7500,-1.94,77191,4.92,672512,0.56,12000,3.16
2290,삼일기업공사 ,4365,-45,-1.02,195,22.38,4838,0.9,100,2.29
2310,아세아제지 ,45750,-950,-2.03,6057,7.55,70731,0.65,700,1.53
2320,한진 ,33800,-200,-0.59,575,58.78,73015,0.46,600,1.78
2350,넥센타이어 ,7660,110,1.46,,,14814,0.52,105,1.37
2355,넥센타이어1우B ,3380,35,1.05,,,,,110,3.25
2360,SH에너지화학 ,1110,15,1.37,,,808,1.37,0,0
2380,KCC ,318500,-2000,-0.62,72945,4.37,548119,0.58,5700,1.79
2390,한독 ,24100,250,1.05,1958,12.31,27703,0.87,300,1.24
2410,범양건영 ,8010,10,0.13,442,18.12,3269,2.45,0,0
2420,세기상사 ,6160,0,0,,,5066,1.22,0,0
2450,삼익악기 ,1795,-5,-0.28,120,14.96,2464,0.73,50,2.79
2460,화성산업 ,13000,-150,-1.14,2742,4.74,31644,0.41,650,5
2600,조흥 ,206000,-2000,-0.96,12528,16.44,222051,0.93,6000,2.91
2620,제일파마홀딩스 ,17350,150,0.87,745,23.29,25508,0.68,70,0.4
2630,오리엔트바이오 ,1330,-5,-0.37,,,418,3.18,0,0
2680,한탑 ,1335,-15,-1.11,,,2172,0.61,0,0
2690,동일제강 ,3375,-20,-0.59,18,187.5,7926,0.43,0,0
2700,신일전자 ,1935,5,0.26,115,16.83,1059,1.83,20,1.03
2710,TCC스틸 ,8190,-180,-2.15,,,4991,1.64,15,0.18
2720,국제약품 ,6000,-110,-1.8,120,50,3659,1.64,0,0
2760,보락 ,2125,-30,-1.39,7,303.57,735,2.89,4,0.19
2780,진흥기업 ,2075,-35,-1.66,140,14.82,811,2.56,0,0
2785,진흥기업우B ,5710,-20,-0.35,,,,,0,0
2787,진흥기업2우B ,14400,-200,-1.37,,,,,0,0
2790,아모레G ,50500,500,1,74,682.43,33851,1.49,230,0.46
2795,아모레G우 ,18200,-200,-1.09,,,,,235,1.29
2800,신신제약 ,7200,-70,-0.96,24,300,3704,1.94,0,0
2810,삼영무역 ,15600,-100,-0.64,1600,9.75,20537,0.76,500,3.21
2820,SUN&L ,5530,-130,-2.3,,,16384,0.34,0,0
2840,미원상사 ,207500,-2000,-0.95,10369,20.01,53838,3.85,700,0.34
2870,신풍제지 ,2595,40,1.57,1189,2.18,2884,0.9,50,1.93
2880,대유에이텍 ,1670,-80,-4.57,,,1045,1.6,0,0
2900,TYM ,1800,-85,-4.51,29,62.07,934,1.93,0,0
2920,유성기업 ,3335,-50,-1.48,,,10196,0.33,120,3.6
2960,한국쉘석유 ,280500,500,0.18,16162,17.36,75474,3.72,14000,4.99
2990,금호건설 ,11650,-150,-1.27,741,15.72,10569,1.1,500,4.29
2995,금호건설우 ,30400,-1100,-3.49,,,,,550,1.81
3000,부광약품 ,13450,-250,-1.82,,,3643,3.69,100,0.74
3010,혜인 ,6490,70,1.09,484,13.41,8434,0.77,120,1.85
3030,세아제강지주 ,116000,-3500,-2.93,4227,27.44,235619,0.49,1500,1.29
3060,에이프로젠제약 ,1010,-5,-0.49,35,28.86,1268,0.8,0,0
3070,코오롱글로벌 ,25250,550,2.23,3249,7.77,18560,1.36,400,1.58
3075,코오롱글로벌우 ,33250,250,0.76,,,,,450,1.35
3080,성보화학 ,4475,115,2.64,,,6827,0.66,135,3.02
3090,대웅 ,32500,-900,-2.69,2343,13.87,11787,2.76,100,0.31
3100,선광 ,55600,0,0,1152,48.26,45992,1.21,350,0.63
3120,일성신약 ,76400,-100,-0.13,2100,36.38,130630,0.58,750,0.98
3160,디아이 ,8380,-70,-0.83,203,41.28,4122,2.03,100,1.19
3200,일신방직 ,115000,-1500,-1.29,4428,25.97,295756,0.39,1500,1.3
3220,대원제약 ,16800,-100,-0.59,853,19.7,10084,1.67,160,0.95
3230,삼양식품 ,81300,-200,-0.25,8922,9.11,45470,1.79,800,0.98
3240,태광산업 ,1004000,-6000,-0.59,125727,7.99,2969365,0.34,1550,0.15
3280,흥아해운 ,3300,-170,-4.9,,,,,0,0
3300,한일홀딩스 ,13750,-50,-0.36,1677,8.2,46221,0.3,510,3.71
3310,대주산업 ,2135,10,0.47,98,21.79,1530,1.4,35,1.64
3350,한국화장품제조 ,30700,-150,-0.49,,,9768,3.14,0,0
3380,하림지주 ,9170,30,0.33,725,12.65,18343,0.5,50,0.55
3410,쌍용C&E ,8030,60,0.75,275,29.2,3353,2.39,440,5.48
3460,유화증권 ,2800,20,0.72,83,33.73,6358,0.44,110,3.93
3465,유화증권우 ,2785,-5,-0.18,,,,,120,4.31
3470,유안타증권 ,4475,30,0.67,500,8.95,6527,0.69,125,2.79
3475,유안타증권우 ,4415,-60,-1.34,,,,,175,3.96
3480,한진중공업홀딩스 ,4270,-120,-2.73,,,11160,0.38,0,0
3490,대한항공 ,30300,100,0.33,,,14181,2.14,0,0
3495,대한항공우 ,39550,-250,-0.63,,,,,0,0
3520,영진약품 ,4845,20,0.41,,,626,7.74,0,0
3530,한화투자증권 ,5710,-240,-4.03,307,18.6,5707,1,0,0
3535,한화투자증권우 ,14100,-600,-4.08,,,,,0,0
3540,대신증권 ,20350,50,0.25,2119,9.6,23605,0.86,1200,5.9
3545,대신증권우 ,18800,100,0.53,,,,,1250,6.65
3547,대신증권2우B ,18300,-50,-0.27,,,,,1200,6.56
3550,LG ,93100,700,0.76,8338,11.17,115188,0.81,2500,2.69
3555,LG우 ,67100,100,0.15,,,,,2550,3.8
3560,IHQ ,1755,-15,-0.85,,,808,2.17,0,0
3570,SNT중공업 ,9180,-20,-0.22,329,27.9,17967,0.51,300,3.27
3580,넥스트사이언스 ,18750,300,1.63,,,2013,9.31,0,0
3610,방림 ,2810,-35,-1.23,128,21.95,4519,0.62,35,1.25
3620,쌍용차 ,2770,0,0,,,,,0,0
3650,미창석유 ,80500,1000,1.26,12962,6.21,159298,0.51,2100,2.61
3670,포스코케미칼 ,146000,1000,0.69,455,320.88,15401,9.48,300,0.21
3680,한성기업 ,6530,20,0.31,400,16.33,8130,0.8,0,0
3690,코리안리 ,9670,10,0.1,1252,7.72,20403,0.47,450,4.65
3720,삼영화학 ,3155,-20,-0.63,6,525.83,1297,2.43,0,0
3780,진양산업 ,6980,0,0,395,17.67,3341,2.09,180,2.58
3800,에이스침대 ,47800,400,0.84,4811,9.94,45711,1.05,1100,2.3
3830,대한화섬 ,130500,-8000,-5.78,14424,9.05,457234,0.29,410,0.31
3850,보령제약 ,14450,-50,-0.34,455,31.76,5367,2.69,100,0.69
3920,남양유업 ,442500,-12500,-2.75,,,970716,0.46,1000,0.23
3925,남양유업우 ,226500,2500,1.12,,,,,1050,0.46
3960,사조대림 ,27650,-350,-1.25,4602,6.01,39002,0.71,200,0.72
4000,롯데정밀화학 ,86700,-4700,-5.14,7805,11.11,63942,1.36,1500,1.73
4020,현대제철 ,43400,-250,-0.57,,,122488,0.35,500,1.15
4060,SG세계물산 ,707,8,1.14,,,969,0.73,0,0
4080,신흥 ,16050,0,0,1302,12.33,9573,1.68,200,1.25
4090,한국석유 ,12650,-100,-0.78,546,23.17,11418,1.11,83,0.66
4100,태양금속 ,1645,-20,-1.2,,,2467,0.67,5,0.3
4105,태양금속우 ,2955,-45,-1.5,,,,,10,0.34
4140,동방 ,4560,20,0.44,363,12.56,2763,1.65,0,0
4150,한솔홀딩스 ,3680,-25,-0.67,1695,2.17,11972,0.31,120,3.26
4170,신세계 ,235500,-2500,-1.05,,,349650,0.67,1500,0.64
4250,NPC ,6050,-30,-0.49,449,13.47,7011,0.86,100,1.65
4255,NPC우 ,3175,-5,-0.16,,,,,105,3.31
4270,남성 ,3230,-115,-3.44,,,2095,1.54,35,1.08
4310,현대약품 ,5890,-50,-0.84,80,73.63,2817,2.09,43,0.73
4360,세방 ,12150,-300,-2.41,1436,8.46,36981,0.33,190,1.56
4365,세방우 ,7040,-60,-0.85,,,,,195,2.77
4370,농심 ,281000,-1000,-0.35,25682,10.94,334382,0.84,4000,1.42
4380,삼익THK ,11650,-50,-0.43,215,54.19,9046,1.29,150,1.29
4410,서울식품 ,324,-4,-1.22,,,78,4.15,0,0
4415,서울식품우 ,4220,-190,-4.31,,,,,0,0
4430,송원산업 ,17550,100,0.57,1144,15.34,19113,0.92,120,0.68
4440,삼일씨엔에스 ,10700,150,1.42,,,21785,0.49,0,0
4450,삼화왕관 ,43550,50,0.11,819,53.17,66914,0.65,1250,2.87
4490,세방전지 ,79700,-400,-0.5,4916,16.21,79003,1.01,500,0.63
4540,깨끗한나라 ,4820,-50,-1.03,1023,4.71,5765,0.84,100,2.07
4545,깨끗한나라우 ,23700,-200,-0.84,,,,,110,0.46
4560,현대비앤지스틸 ,16400,-200,-1.2,1553,10.56,28211,0.58,100,0.61
4565,현대비앤지스틸우 ,77100,100,0.13,,,,,150,0.19
4590,한국가구 ,6800,170,2.56,617,11.02,7783,0.87,135,1.99
4650,창해에탄올 ,14650,250,1.74,1705,8.59,14242,1.03,600,4.1
4690,삼천리 ,93300,100,0.11,9248,10.09,317378,0.29,3000,3.22
4700,조광피혁 ,60100,-1200,-1.96,5532,10.86,47356,1.27,300,0.5
4710,한솔테크닉스 ,6600,-100,-1.49,834,7.91,8683,0.76,0,0
4720,팜젠사이언스 ,12150,-350,-2.8,675,18,5677,2.14,0,0
4770,써니전자 ,3470,80,2.36,170,20.41,1832,1.89,0,0
4780,대륙제관 ,5630,-100,-1.75,757,7.44,7316,0.77,150,2.66
4800,효성 ,99700,-300,-0.3,,,105988,0.94,5000,5.02
4830,덕성 ,23250,-1000,-4.12,232,100.22,3880,5.99,45,0.19
4835,덕성우 ,26050,-1800,-6.46,,,,,50,0.19
4840,DRB동일 ,5520,-60,-1.08,121,45.62,17702,0.31,50,0.91
4870,티웨이홀딩스 ,1205,-20,-1.63,,,994,1.21,0,0
4890,동일산업 ,141500,1000,0.71,3700,38.24,148639,0.95,1800,1.27
4910,조광페인트 ,8320,50,0.6,436,19.08,15814,0.53,200,2.4
4920,씨아이테크 ,972,2,0.21,,,1283,0.76,0,0
4960,한신공영 ,18500,-500,-2.63,9155,2.02,52869,0.35,400,2.16
4970,신라교역 ,12500,200,1.63,479,26.1,32370,0.39,500,4
4980,성신양회 ,12400,450,3.77,416,29.81,16113,0.77,150,1.21
4985,성신양회우 ,16000,400,2.56,,,,,200,1.25
4990,롯데지주 ,33600,200,0.6,,,60599,0.55,1000,2.98
5010,휴스틸 ,13800,-200,-1.43,1134,12.17,54380,0.25,200,1.45
5030,부산주공 ,602,-3,-0.5,,,469,1.28,0,0
5070,코스모신소재 ,42850,1050,2.51,401,106.86,6045,7.09,0,0
5090,SGC에너지 ,47600,-600,-1.24,1792,26.56,38628,1.23,1500,3.15
5110,한창 ,1090,-15,-1.36,,,544,2,0,0
5160,동국산업 ,3800,-30,-0.78,127,29.92,7079,0.54,130,3.42
5180,빙그레 ,55600,-300,-0.54,3944,14.1,59843,0.93,1600,2.88
5250,녹십자홀딩스 ,29400,-250,-0.84,3793,7.75,18556,1.58,500,1.7
5257,녹십자홀딩스2우 ,66500,-200,-0.3,,,,,500,0.75
5290,동진쎄미켐 ,33350,50,0.15,1658,20.11,8437,3.95,100,0.3
5300,롯데칠성 ,138500,-3500,-2.46,,,132776,1.04,2700,1.95
5305,롯데칠성우 ,71400,-300,-0.42,,,,,2705,3.79
5320,국동 ,2405,-125,-4.94,458,5.25,2309,1.04,50,2.08
5360,모나미 ,4590,-60,-1.29,4,1147.5,4630,0.99,70,1.53
5380,현대차 ,214000,5500,2.64,5454,39.24,250888,0.85,3000,1.4
5385,현대차우 ,100500,3600,3.72,,,,,3050,3.03
5387,현대차2우B ,101000,2400,2.43,,,,,3100,3.07
5389,현대차3우B ,95400,2100,2.25,,,,,3050,3.2
5390,신성통상 ,3515,30,0.86,51,68.92,1652,2.13,0,0
5420,코스모화학 ,15450,-400,-2.52,,,4716,3.28,0,0
5430,한국공항 ,45650,-550,-1.19,,,86072,0.53,0,0
5440,현대그린푸드 ,9610,-110,-1.13,815,11.79,18231,0.53,210,2.19
5490,POSCO ,297500,-3000,-1,20165,14.75,508464,0.59,8000,2.69
5500,삼진제약 ,25650,-250,-0.97,2266,11.32,15357,1.67,800,3.12
5610,SPC삼립 ,75600,-700,-0.92,,,35114,2.15,1104,1.46
5670,푸드웰 ,7450,-180,-2.36,423,17.61,8013,0.93,85,1.14
5680,삼영전자 ,11800,-100,-0.84,571,20.67,24545,0.48,250,2.12
5690,파미셀 ,12050,-400,-3.21,87,138.51,952,12.66,0,0
5710,대원산업 ,6680,0,0,902,7.41,16584,0.4,125,1.87
5720,넥센 ,4950,-45,-0.9,194,25.52,18401,0.27,85,1.72
5725,넥센우 ,3610,-25,-0.69,,,,,90,2.49
5740,크라운해태홀딩스 ,8980,30,0.34,1527,5.88,18262,0.49,100,1.11
5745,크라운해태홀딩스우 ,13550,-150,-1.09,,,,,105,0.77
5750,대림B&Co ,7070,50,0.71,,,9517,0.74,130,1.84
5800,신영와코루 ,117000,1000,0.86,3245,36.06,352404,0.33,1500,1.28
5810,풍산홀딩스 ,28000,-200,-0.71,1454,19.26,63127,0.44,1200,4.29
5820,원림 ,21100,50,0.24,7819,2.7,45998,0.46,500,2.37
5830,DB손해보험 ,59500,1200,2.06,9171,6.49,90596,0.66,2200,3.7
5850,에스엘 ,34700,700,2.06,1420,24.44,29241,1.19,500,1.44
5860,한일사료 ,2095,-35,-1.64,55,38.09,1590,1.32,25,1.19
5870,휴니드 ,7190,-110,-1.51,432,16.64,8452,0.85,0,0
5880,대한해운 ,2730,-30,-1.09,34,80.29,2946,0.93,0,0
5930,삼성전자 ,70600,200,0.28,3841,18.38,39406,1.79,2994,4.24
5935,삼성전자우 ,66600,400,0.6,,,,,2995,4.5
5940,NH투자증권 ,13000,100,0.78,1923,6.76,19308,0.67,700,5.38
5945,NH투자증권우 ,12500,0,0,,,,,750,6
5950,이수화학 ,13800,-250,-1.78,,,10682,1.29,300,2.17
5960,동부건설 ,14700,-150,-1.01,1974,7.45,20042,0.73,900,6.12
5965,동부건설우 ,39000,-700,-1.76,,,,,950,2.44
5990,매일홀딩스 ,9950,-30,-0.3,154,64.61,20924,0.48,140,1.41
6040,동원산업 ,234500,6000,2.63,70124,3.34,340108,0.69,5000,2.13
6050,국영지앤엠 ,1935,-55,-2.76,,,1462,1.32,0,0
6060,화승인더 ,6540,-100,-1.51,698,9.37,6374,1.03,188,2.87
6090,사조오양 ,9550,-110,-1.14,1959,4.87,19611,0.49,150,1.57
6110,삼아알미늄 ,23500,-700,-2.89,319,73.67,10036,2.34,100,0.43
6120,SK디스커버리 ,48300,-250,-0.51,13096,3.69,95458,0.51,1000,2.07
6125,SK디스커버리우 ,39000,-50,-0.13,,,,,1050,2.69
6140,피제이전자 ,8610,-270,-3.04,331,26.01,7305,1.18,100,1.16
6200,한국전자홀딩스 ,1535,-30,-1.92,,,2169,0.71,0,0
6220,제주은행 ,6220,-40,-0.64,481,12.93,15856,0.39,100,1.61
6260,LS ,62000,-400,-0.64,4568,13.57,101468,0.61,1450,2.34
6280,녹십자 ,261500,0,0,7101,36.83,95710,2.73,1500,0.57
6340,대원전선 ,2070,30,1.47,32,64.69,1159,1.79,0,0
6345,대원전선우 ,3385,-30,-0.88,,,,,0,0
6360,GS건설 ,42150,-300,-0.71,3919,10.76,51311,0.82,1200,2.85
6370,대구백화점 ,10600,-150,-1.4,,,24233,0.44,100,0.94
6380,카프로 ,4520,250,5.85,,,3095,1.46,0,0
6390,한일현대시멘트 ,37600,1300,3.58,3732,10.08,15211,2.47,1100,2.93
6400,삼성SDI ,751000,19000,2.6,8593,87.4,184387,4.07,1000,0.13
6405,삼성SDI우 ,376000,7000,1.9,,,,,1050,0.28
6490,인스코비 ,3535,25,0.71,26,135.96,356,9.93,0,0
6570,대림통상 ,3735,10,0.27,,,5008,0.75,0,0
6580,대양제지 ,3260,0,0,153,21.31,4981,0.65,40,1.23
6620,동구바이오제약 ,8450,-20,-0.24,328,25.76,3335,2.53,100,1.18
6650,대한유화 ,183500,-2000,-1.08,20603,8.91,291403,0.63,3000,1.63
6660,삼성공조 ,16100,150,0.94,673,23.92,27201,0.59,80,0.5
6730,서부T&D ,8900,-30,-0.34,,,10575,0.84,50,0.56
6740,영풍제지 ,6940,-70,-1,483,14.37,5692,1.22,40,0.58
6800,미래에셋증권 ,8810,60,0.69,1213,7.26,11595,0.76,200,2.27
6805,미래에셋증권우 ,5760,70,1.23,,,,,220,3.82
6840,AK홀딩스 ,25700,-200,-0.77,,,50471,0.51,400,1.56
6880,신송홀딩스 ,5430,-130,-2.34,240,22.63,7600,0.71,100,1.84
6890,태경케미컬 ,12950,50,0.39,681,19.02,10707,1.21,200,1.54
6910,보성파워텍 ,4360,110,2.59,36,121.11,1773,2.46,0,0
6920,모헨즈 ,6130,110,1.83,5,1226,2125,2.88,0,0
6980,우성 ,29600,-350,-1.17,2240,13.21,57410,0.52,150,0.51
7070,GS리테일 ,32500,-50,-0.15,2187,14.86,29928,1.09,900,2.77
7110,일신석재 ,2545,-20,-0.78,8,318.13,674,3.78,0,0
7120,미래아이앤지 ,531,-5,-0.93,153,3.47,691,0.77,0,0
7160,사조산업 ,46950,-1050,-2.19,1496,31.38,79731,0.59,200,0.43
7210,벽산 ,4010,285,7.65,,,3361,1.19,7,0.17
