종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
890,보해양조 ,923,-11,-1.18,14,65.93,617,1.5,0,0
910,유니온 ,7690,-80,-1.03,951,8.09,8009,0.96,125,1.63
950,전방 ,40250,50,0.12,5181,7.77,83530,0.48,0,0
970,한국주철관 ,9440,0,0,513,18.4,12129,0.78,200,2.12
990,DB하이텍 ,59400,-200,-0.34,3822,15.54,17851,3.33,350,0.59
995,DB하이텍1우 ,98600,-1200,-1.2,,,,,400,0.41
1000,신라섬유 ,2225,-65,-2.84,14,158.93,610,3.65,0,0
1020,페이퍼코리아 ,1525,-110,-6.73,7,217.86,748,2.04,0,0
1040,CJ ,93000,-3000,-3.13,2581,36.03,130202,0.71,2000,2.15
1045,CJ우 ,59200,-500,-0.84,,,,,2050,3.46
1060,JW중외제약 ,23300,550,2.42,,,9069,2.57,325,1.39
1065,JW중외제약우 ,33850,-450,-1.31,,,,,350,1.03
1067,JW중외제약2우B ,58900,0,0,,,,,325,0.55
1070,대한방직 ,46400,100,0.22,746,62.2,25717,1.8,0,0
1080,만호제강 ,21200,-200,-0.93,420,50.48,55976,0.38,200,0.94
1120,LX인터내셔널 ,27100,1050,4.03,7932,3.42,34525,0.78,400,1.48
1130,대한제분 ,155000,-1500,-0.96,12494,12.41,461663,0.34,2000,1.29
1140,국보 ,1825,-75,-3.95,,,609,3,0,0
1200,유진투자증권 ,3660,-20,-0.54,797,4.59,8932,0.41,120,3.28
1210,금호전기 ,3315,-205,-5.82,,,1369,2.42,0,0
1230,동국제강 ,15900,-100,-0.63,700,22.71,21305,0.75,200,1.26
1250,GS글로벌 ,2440,-80,-3.17,,,3465,0.7,0,0
1260,남광토건 ,14250,-50,-0.35,1401,10.17,6746,2.11,0,0
1270,부국증권 ,24250,-300,-1.22,6784,3.57,41949,0.58,1200,4.95
1275,부국증권우 ,22950,0,0,,,,,1250,5.45
1290,상상인증권 ,1195,-5,-0.42,27,44.26,1799,0.66,0,0
1340,백광산업 ,5270,-100,-1.86,232,22.72,3946,1.34,50,0.95
1360,삼성제약 ,4945,-105,-2.08,,,1981,2.5,0,0
1380,SG글로벌 ,1910,-60,-3.05,,,2812,0.68,0,0
1390,KG케미칼 ,32950,-1100,-3.23,3358,9.81,29370,1.12,400,1.21
1420,태원물산 ,5120,-110,-2.1,,,4160,1.23,50,0.98
1430,세아베스틸 ,19600,-100,-0.51,,,45201,0.43,200,1.02
1440,대한전선 ,1905,-275,-12.61,3,635,402,4.74,0,0
1450,현대해상 ,24900,-350,-1.39,3955,6.3,53743,0.46,1000,4.02
1460,BYC ,432000,-6500,-1.48,21904,19.72,538911,0.8,1100,0.25
1465,BYC우 ,171000,-3000,-1.72,,,,,1150,0.67
1470,삼부토건 ,1810,-85,-4.49,,,1397,1.3,0,0
1500,현대차증권 ,12500,-50,-0.4,2739,4.56,27500,0.45,675,5.4
1510,SK증권 ,970,-6,-0.61,25,38.8,1207,0.8,10,1.03
1515,SK증권우 ,4080,-155,-3.66,,,,,15,0.37
1520,동양 ,1865,90,5.07,,,3285,0.57,40,2.14
1525,동양우 ,7800,100,1.3,,,,,90,1.15
1527,동양2우B ,14450,150,1.05,,,,,150,1.04
1529,동양3우B ,36450,900,2.53,,,,,150,0.41
1530,DI동일 ,269500,-2500,-0.92,10653,25.3,198359,1.36,1500,0.56
1540,안국약품 ,9600,-310,-3.13,,,11048,0.87,220,2.29
1550,조비 ,23550,-100,-0.42,579,40.67,9861,2.39,0,0
1560,제일연마 ,8900,-150,-1.66,435,20.46,8589,1.04,220,2.47
1570,금양 ,4960,-50,-1,,,1797,2.76,0,0
1620,케이비아이동국실업 ,874,-18,-2.02,,,2511,0.35,0,0
1630,종근당홀딩스 ,79700,-100,-0.13,15711,5.07,107821,0.74,1400,1.76
1680,대상 ,23500,-200,-0.84,3473,6.77,30083,0.78,700,2.98
1685,대상우 ,17400,-200,-1.14,,,,,710,4.08
1720,신영증권 ,60800,100,0.16,22418,2.71,81242,0.75,4000,6.58
1725,신영증권우 ,61700,-400,-0.64,,,,,4050,6.56
1740,SK네트웍스 ,5180,40,0.78,153,33.86,8289,0.62,120,2.32
1745,SK네트웍스우 ,82900,-700,-0.84,,,,,145,0.17
1750,한양증권 ,15950,0,0,3583,4.45,26489,0.6,750,4.7
1755,한양증권우 ,20300,50,0.25,,,,,800,3.94
1770,SHD ,27850,-550,-1.94,403,69.11,28484,0.98,100,0.36
1780,알루코 ,3685,-140,-3.66,,,2427,1.52,0,0
1790,대한제당 ,3325,25,0.76,263,12.64,4974,0.67,180,5.41
1795,대한제당우 ,3330,55,1.68,,,,,185,5.56
1800,오리온홀딩스 ,15850,0,0,1289,12.3,31390,0.5,650,4.1
1810,무림SP ,3020,-60,-1.95,79,38.23,9248,0.33,25,0.83
1820,삼화콘덴서 ,54500,700,1.3,2272,23.99,16709,3.26,300,0.55
1840,이화공영 ,6300,-260,-3.96,15,420,2156,2.92,10,0.16
1880,DL건설 ,27800,-500,-1.77,7953,3.5,34403,0.81,550,1.98
1940,KISCO홀딩스 ,16600,350,2.15,2260,7.35,45645,0.36,300,1.81
2020,코오롱 ,31250,-350,-1.11,10889,2.87,52610,0.59,500,1.6
2025,코오롱우 ,19850,0,0,,,,,550,2.77
2030,아세아 ,112500,-1000,-0.88,22188,5.07,369251,0.3,2000,1.78
2070,비비안 ,2940,15,0.51,,,3376,0.87,0,0
2100,경농 ,12300,-150,-1.2,706,17.42,8886,1.38,250,2.03
2140,고려산업 ,3090,-50,-1.59,278,11.12,4108,0.75,35,1.13
2150,도화엔지니어링 ,7560,-110,-1.43,535,14.13,7617,0.99,280,3.7
2170,삼양통상 ,61500,-200,-0.32,17515,3.51,125195,0.49,1250,2.03
2200,한국수출포장 ,24700,-250,-1,2090,11.82,63143,0.39,600,2.43
2210,동성제약 ,8470,-160,-1.85,,,2105,4.02,0,0
2220,한일철강 ,2900,-45,-1.53,,,5895,0.49,0,0
2230,피에스텍 ,4795,-150,-3.03,25,191.8,6922,0.69,75,1.56
2240,고려제강 ,24450,-50,-0.2,366,66.8,59061,0.41,300,1.23
2270,롯데푸드 ,367000,0,0,77191,4.75,672512,0.55,12000,3.27
2290,삼일기업공사 ,4000,-135,-3.26,195,20.51,4838,0.83,100,2.5
2310,아세아제지 ,43150,-450,-1.03,6057,7.12,70731,0.61,700,1.62
2320,한진 ,31650,-150,-0.47,575,55.04,73015,0.43,600,1.9
2350,넥센타이어 ,7240,-120,-1.63,,,14814,0.49,105,1.45
2355,넥센타이어1우B ,3300,-40,-1.2,,,,,110,3.33
2360,SH에너지화학 ,969,-19,-1.92,,,808,1.2,0,0
2380,KCC ,308500,-2000,-0.64,72945,4.23,548119,0.56,5700,1.85
2390,한독 ,22950,0,0,1958,11.72,27703,0.83,300,1.31
2410,범양건영 ,7960,-230,-2.81,442,18.01,3269,2.43,0,0
2420,세기상사 ,6160,0,0,,,5066,1.22,0,0
2450,삼익악기 ,1765,5,0.28,120,14.71,2464,0.72,50,2.83
2460,화성산업 ,12500,-50,-0.4,2742,4.56,31644,0.4,650,5.2
2600,조흥 ,204500,-7500,-3.54,12528,16.32,222051,0.92,6000,2.93
2620,제일파마홀딩스 ,16900,-50,-0.29,745,22.68,25508,0.66,70,0.41
2630,오리엔트바이오 ,1240,20,1.64,,,418,2.97,0,0
2680,한탑 ,1350,5,0.37,,,2172,0.62,0,0
2690,동일제강 ,3030,-90,-2.88,18,168.33,7926,0.38,0,0
2700,신일전자 ,1950,25,1.3,115,16.96,1059,1.84,20,1.03
2710,TCC스틸 ,7840,-50,-0.63,,,4991,1.57,15,0.19
2720,국제약품 ,5560,30,0.54,120,46.33,3659,1.52,0,0
2760,보락 ,2010,0,0,7,287.14,735,2.73,4,0.2
2780,진흥기업 ,2300,110,5.02,140,16.43,811,2.84,0,0
2785,진흥기업우B ,6040,180,3.07,,,,,0,0
2787,진흥기업2우B ,15400,150,0.98,,,,,0,0
2790,아모레G ,47700,-700,-1.45,74,644.59,33851,1.41,230,0.48
2795,아모레G우 ,17450,-250,-1.41,,,,,235,1.35
2800,신신제약 ,6930,-70,-1,24,288.75,3704,1.87,0,0
2810,삼영무역 ,15650,0,0,1600,9.78,20537,0.76,500,3.19
2820,SUN&L ,5470,-120,-2.15,,,16384,0.33,0,0
2840,미원상사 ,206500,0,0,10369,19.92,53838,3.84,700,0.34
2870,신풍제지 ,2395,-80,-3.23,1189,2.01,2884,0.83,50,2.09
2880,대유에이텍 ,1495,-125,-7.72,,,1045,1.43,0,0
2900,TYM ,1780,0,0,29,61.38,934,1.91,0,0
2920,유성기업 ,3270,-10,-0.3,,,10196,0.32,120,3.67
2960,한국쉘석유 ,277500,3000,1.09,16162,17.17,75474,3.68,14000,5.05
2990,금호건설 ,10850,-300,-2.69,741,14.64,10569,1.03,500,4.61
2995,금호건설우 ,30100,-250,-0.82,,,,,550,1.83
3000,부광약품 ,12650,-150,-1.17,,,3643,3.47,100,0.79
3010,혜인 ,6210,0,0,484,12.83,8434,0.74,120,1.93
3030,세아제강지주 ,119000,8000,7.21,4227,28.15,235619,0.51,1500,1.26
3060,에이프로젠제약 ,981,-5,-0.51,35,28.03,1268,0.77,0,0
3070,코오롱글로벌 ,24750,-550,-2.17,3249,7.62,18560,1.33,400,1.62
3075,코오롱글로벌우 ,31950,-300,-0.93,,,,,450,1.41
3080,성보화학 ,4290,25,0.59,,,6827,0.63,135,3.15
3090,대웅 ,30450,-350,-1.14,2343,13,11787,2.58,100,0.33
3100,선광 ,55500,100,0.18,1152,48.18,45992,1.21,350,0.63
3120,일성신약 ,74700,-1100,-1.45,2100,35.57,130630,0.57,750,1
3160,디아이 ,7490,-400,-5.07,203,36.9,4122,1.82,100,1.34
3200,일신방직 ,111500,500,0.45,4428,25.18,295756,0.38,1500,1.35
3220,대원제약 ,15800,-200,-1.25,853,18.52,10084,1.57,160,1.01
3230,삼양식품 ,77400,-2200,-2.76,8922,8.68,45470,1.7,800,1.03
3240,태광산업 ,975000,18000,1.88,125727,7.75,2969365,0.33,1550,0.16
3280,흥아해운 ,3030,15,0.5,,,,,0,0
3300,한일홀딩스 ,13200,-100,-0.75,1677,7.87,46221,0.29,510,3.86
3310,대주산업 ,2315,-50,-2.11,98,23.62,1530,1.51,35,1.51
3350,한국화장품제조 ,29250,-300,-1.02,,,9768,2.99,0,0
3380,하림지주 ,9060,0,0,725,12.5,18343,0.49,50,0.55
3410,쌍용C&E ,7870,-110,-1.38,275,28.62,3353,2.35,440,5.59
3460,유화증권 ,2780,0,0,83,33.49,6358,0.44,110,3.96
3465,유화증권우 ,2765,0,0,,,,,120,4.34
3470,유안타증권 ,4325,-70,-1.59,500,8.65,6527,0.66,125,2.89
3475,유안타증권우 ,4365,-55,-1.24,,,,,175,4.01
3480,한진중공업홀딩스 ,4255,-55,-1.28,,,11160,0.38,0,0
3490,대한항공 ,30550,100,0.33,,,14181,2.15,0,0
3495,대한항공우 ,38900,-200,-0.51,,,,,0,0
3520,영진약품 ,4535,-65,-1.41,,,626,7.24,0,0
3530,한화투자증권 ,5190,-100,-1.89,307,16.91,5707,0.91,0,0
3535,한화투자증권우 ,12900,-200,-1.53,,,,,0,0
3540,대신증권 ,19950,-50,-0.25,2119,9.41,23605,0.85,1200,6.02
3545,대신증권우 ,18500,0,0,,,,,1250,6.76
3547,대신증권2우B ,17700,-50,-0.28,,,,,1200,6.78
3550,LG ,89200,-2000,-2.19,8338,10.7,115188,0.77,2500,2.8
3555,LG우 ,65300,400,0.62,,,,,2550,3.91
3560,IHQ ,1795,-25,-1.37,,,808,2.22,0,0
3570,SNT중공업 ,9100,-20,-0.22,329,27.66,17967,0.51,300,3.3
3580,넥스트사이언스 ,15850,-100,-0.63,,,2013,7.87,0,0
3610,방림 ,3075,10,0.33,128,24.02,4519,0.68,35,1.14
3620,쌍용차 ,2770,0,0,,,,,0,0
3650,미창석유 ,79400,0,0,12962,6.13,159298,0.5,2100,2.64
3670,포스코케미칼 ,140000,0,0,455,307.69,15401,9.09,300,0.21
3680,한성기업 ,6200,-140,-2.21,400,15.5,8130,0.76,0,0
3690,코리안리 ,9430,10,0.11,1252,7.53,20403,0.46,450,4.77
3720,삼영화학 ,2940,5,0.17,6,490,1297,2.27,0,0
3780,진양산업 ,8220,510,6.61,395,20.81,3341,2.46,180,2.19
3800,에이스침대 ,46500,-150,-0.32,4811,9.67,45711,1.02,1100,2.37
3830,대한화섬 ,139000,1000,0.72,14424,9.64,457234,0.3,410,0.29
3850,보령제약 ,13900,-150,-1.07,455,30.55,5367,2.59,100,0.72
3920,남양유업 ,429500,-2500,-0.58,,,970716,0.44,1000,0.23
3925,남양유업우 ,219500,-1000,-0.45,,,,,1050,0.48
3960,사조대림 ,25650,350,1.38,4602,5.57,39002,0.66,200,0.78
4000,롯데정밀화학 ,79400,600,0.76,7805,10.17,63942,1.24,1500,1.89
4020,현대제철 ,39950,-350,-0.87,,,122488,0.33,500,1.25
4060,SG세계물산 ,656,-2,-0.3,,,969,0.68,0,0
4080,신흥 ,16050,-100,-0.62,1302,12.33,9573,1.68,200,1.25
4090,한국석유 ,11950,0,0,546,21.89,11418,1.05,83,0.69
4100,태양금속 ,1460,-50,-3.31,,,2467,0.59,5,0.34
4105,태양금속우 ,2545,-140,-5.21,,,,,10,0.39
4140,동방 ,4175,-365,-8.04,363,11.5,2763,1.51,0,0
4150,한솔홀딩스 ,3585,-20,-0.55,1695,2.12,11972,0.3,120,3.35
4170,신세계 ,239500,-500,-0.21,,,349650,0.68,1500,0.63
4250,NPC ,6240,710,12.84,449,13.9,7011,0.89,100,1.6
4255,NPC우 ,3110,95,3.15,,,,,105,3.38
4270,남성 ,3110,-110,-3.42,,,2095,1.48,35,1.13
4310,현대약품 ,5410,-120,-2.17,80,67.63,2817,1.92,43,0.79
4360,세방 ,11750,-100,-0.84,1436,8.18,36981,0.32,190,1.62
4365,세방우 ,6970,0,0,,,,,195,2.8
4370,농심 ,280500,2500,0.9,25682,10.92,334382,0.84,4000,1.43
4380,삼익THK ,11350,0,0,215,52.79,9046,1.25,150,1.32
4410,서울식품 ,308,-4,-1.28,,,78,3.95,0,0
4415,서울식품우 ,4195,0,0,,,,,0,0
4430,송원산업 ,17100,-250,-1.44,1144,14.95,19113,0.89,120,0.7
4440,삼일씨엔에스 ,9650,-150,-1.53,,,21785,0.44,0,0
4450,삼화왕관 ,42700,-250,-0.58,819,52.14,66914,0.64,1250,2.93
4490,세방전지 ,78000,-700,-0.89,4916,15.87,79003,0.99,500,0.64
4540,깨끗한나라 ,4725,-95,-1.97,1023,4.62,5765,0.82,100,2.12
4545,깨끗한나라우 ,22250,-800,-3.47,,,,,110,0.49
4560,현대비앤지스틸 ,15300,-50,-0.33,1553,9.85,28211,0.54,100,0.65
4565,현대비앤지스틸우 ,72400,-1600,-2.16,,,,,150,0.21
4590,한국가구 ,7570,-160,-2.07,617,12.27,7783,0.97,135,1.78
4650,창해에탄올 ,13850,-50,-0.36,1705,8.12,14242,0.97,600,4.33
4690,삼천리 ,89000,-1100,-1.22,9248,9.62,317378,0.28,3000,3.37
4700,조광피혁 ,57000,-400,-0.7,5532,10.3,47356,1.2,300,0.53
4710,한솔테크닉스 ,6260,-30,-0.48,834,7.51,8683,0.72,0,0
4720,팜젠사이언스 ,10650,-200,-1.84,675,15.78,5677,1.88,0,0
4770,써니전자 ,3525,-170,-4.6,170,20.74,1832,1.92,0,0
4780,대륙제관 ,5490,-60,-1.08,757,7.25,7316,0.75,150,2.73
4800,효성 ,96500,-500,-0.52,,,105988,0.91,5000,5.18
4830,덕성 ,17400,-650,-3.6,232,75,3880,4.48,45,0.26
4835,덕성우 ,20450,-950,-4.44,,,,,50,0.24
4840,DRB동일 ,5400,30,0.56,121,44.63,17702,0.31,50,0.93
4870,티웨이홀딩스 ,1120,-5,-0.44,,,923,1.21,0,0
4890,동일산업 ,140500,500,0.36,3700,37.97,148639,0.95,1800,1.28
4910,조광페인트 ,8550,-60,-0.7,436,19.61,15814,0.54,200,2.34
4920,씨아이테크 ,1010,18,1.81,,,1283,0.79,0,0
4960,한신공영 ,18950,250,1.34,9155,2.07,52869,0.36,400,2.11
4970,신라교역 ,12250,-50,-0.41,479,25.57,32370,0.38,500,4.08
4980,성신양회 ,11700,50,0.43,416,28.13,16113,0.73,150,1.28
4985,성신양회우 ,15300,-150,-0.97,,,,,200,1.31
4990,롯데지주 ,32500,-550,-1.66,,,60599,0.54,1000,3.08
5010,휴스틸 ,13500,-100,-0.74,1134,11.9,54380,0.25,200,1.48
5030,부산주공 ,565,-22,-3.75,,,469,1.2,0,0
5070,코스모신소재 ,43200,800,1.89,401,107.73,6045,7.15,0,0
5090,SGC에너지 ,44850,-1000,-2.18,1792,25.03,38628,1.16,1500,3.34
5110,한창 ,1005,-30,-2.9,,,544,1.85,0,0
5160,동국산업 ,3760,10,0.27,127,29.61,7079,0.53,130,3.46
5180,빙그레 ,55100,-400,-0.72,3944,13.97,59843,0.92,1600,2.9
5250,녹십자홀딩스 ,27500,-650,-2.31,3793,7.25,18556,1.48,500,1.82
5257,녹십자홀딩스2우 ,63000,700,1.12,,,,,500,0.79
5290,동진쎄미켐 ,31800,1100,3.58,1658,19.18,8437,3.77,100,0.31
5300,롯데칠성 ,134000,-1500,-1.11,,,132776,1.01,2700,2.01
5305,롯데칠성우 ,68700,-1200,-1.72,,,,,2705,3.94
5320,국동 ,2295,-130,-5.36,458,5.01,2309,0.99,50,2.18
5360,모나미 ,4340,-50,-1.14,4,1085,4630,0.94,70,1.61
5380,현대차 ,205000,-3500,-1.68,5454,37.59,250888,0.82,3000,1.46
5385,현대차우 ,97700,0,0,,,,,3050,3.12
5387,현대차2우B ,99000,-800,-0.8,,,,,3100,3.13
5389,현대차3우B ,92500,-500,-0.54,,,,,3050,3.3
5390,신성통상 ,3825,395,11.52,51,75,1652,2.32,0,0
5420,코스모화학 ,15200,150,1,,,4716,3.22,0,0
5430,한국공항 ,44050,-1150,-2.54,,,86072,0.51,0,0
5440,현대그린푸드 ,9230,-170,-1.81,815,11.33,18231,0.51,210,2.28
5490,POSCO ,274500,500,0.18,20165,13.61,508464,0.54,8000,2.91
5500,삼진제약 ,25300,150,0.6,2266,11.17,15357,1.65,800,3.16
5610,SPC삼립 ,73100,-500,-0.68,,,35114,2.08,1104,1.51
5670,푸드웰 ,6770,-80,-1.17,423,16,8013,0.84,85,1.26
5680,삼영전자 ,10900,0,0,571,19.09,24545,0.44,250,2.29
5690,파미셀 ,12200,50,0.41,87,140.23,952,12.82,0,0
5710,대원산업 ,6610,-270,-3.92,902,7.33,16584,0.4,125,1.89
5720,넥센 ,4910,-15,-0.3,194,25.31,18401,0.27,85,1.73
5725,넥센우 ,3530,0,0,,,,,90,2.55
5740,크라운해태홀딩스 ,8460,-180,-2.08,1527,5.54,18262,0.46,100,1.18
5745,크라운해태홀딩스우 ,13200,-50,-0.38,,,,,105,0.8
5750,대림B&Co ,7900,240,3.13,,,9517,0.83,130,1.65
5800,신영와코루 ,115500,0,0,3245,35.59,352404,0.33,1500,1.3
5810,풍산홀딩스 ,28500,850,3.07,1454,19.6,63127,0.45,1200,4.21
5820,원림 ,19250,-350,-1.79,7819,2.46,45998,0.42,500,2.6
5830,DB손해보험 ,55800,-2100,-3.63,9171,6.08,90596,0.62,2200,3.94
5850,에스엘 ,30650,-650,-2.08,1420,21.58,29241,1.05,500,1.63
5860,한일사료 ,2000,-10,-0.5,55,36.36,1590,1.26,25,1.25
5870,휴니드 ,6720,-150,-2.18,432,15.56,8452,0.8,0,0
5880,대한해운 ,2685,-25,-0.92,34,78.97,2946,0.91,0,0
5930,삼성전자 ,69900,-300,-0.43,3841,18.2,39406,1.77,2994,4.28
5935,삼성전자우 ,64900,-400,-0.61,,,,,2995,4.61
5940,NH투자증권 ,12900,0,0,1923,6.71,19308,0.67,700,5.43
5945,NH투자증권우 ,12200,-50,-0.41,,,,,750,6.15
5950,이수화학 ,12800,-300,-2.29,,,10682,1.2,300,2.34
5960,동부건설 ,14100,-200,-1.4,1974,7.14,20042,0.7,900,6.38
5965,동부건설우 ,34500,-1400,-3.9,,,,,950,2.75
5990,매일홀딩스 ,9670,-140,-1.43,154,62.79,20924,0.46,140,1.45
6040,동원산업 ,231000,-500,-0.22,70124,3.29,340108,0.68,5000,2.16
6050,국영지앤엠 ,1970,-55,-2.72,,,1462,1.35,0,0
6060,화승인더 ,6450,-110,-1.68,698,9.24,6374,1.01,188,2.91
6090,사조오양 ,9020,0,0,1959,4.6,19611,0.46,150,1.66
6110,삼아알미늄 ,23300,-100,-0.43,319,73.04,10036,2.32,100,0.43
6120,SK디스커버리 ,47550,-400,-0.83,13096,3.63,95458,0.5,1000,2.1
6125,SK디스커버리우 ,36100,-650,-1.77,,,,,1050,2.91
6140,피제이전자 ,8000,-50,-0.62,331,24.17,7305,1.1,100,1.25
6200,한국전자홀딩스 ,1435,0,0,,,2169,0.66,0,0
6220,제주은행 ,5840,-80,-1.35,481,12.14,15856,0.37,100,1.71
6260,LS ,57900,-700,-1.19,4568,12.68,101468,0.57,1450,2.5
6280,녹십자 ,235000,-7500,-3.09,7101,33.09,95710,2.46,1500,0.64
6340,대원전선 ,1790,-50,-2.72,32,55.94,1159,1.54,0,0
6345,대원전선우 ,3185,-95,-2.9,,,,,0,0
6360,GS건설 ,39850,-1300,-3.16,3919,10.17,51311,0.78,1200,3.01
6370,대구백화점 ,10500,-50,-0.47,,,24233,0.43,100,0.95
6380,카프로 ,4545,-110,-2.36,,,3095,1.47,0,0
6390,한일현대시멘트 ,35300,-400,-1.12,3732,9.46,15211,2.32,1100,3.12
6400,삼성SDI ,753000,5000,0.67,8593,87.63,184387,4.08,1000,0.13
6405,삼성SDI우 ,367500,-2500,-0.68,,,,,1050,0.29
6490,인스코비 ,3085,-85,-2.68,26,118.65,356,8.67,0,0
6570,대림통상 ,3660,-45,-1.21,,,5008,0.73,0,0
6580,대양제지 ,3260,0,0,153,21.31,4981,0.65,40,1.23
6620,동구바이오제약 ,7950,-110,-1.36,328,24.24,3335,2.38,100,1.26
6650,대한유화 ,179500,2500,1.41,20603,8.71,291403,0.62,3000,1.67
6660,삼성공조 ,15950,0,0,673,23.7,27201,0.59,80,0.5
6730,서부T&D ,9230,230,2.56,,,10575,0.87,50,0.54
6740,영풍제지 ,6710,-90,-1.32,483,13.89,5692,1.18,40,0.6
6800,미래에셋증권 ,8760,-60,-0.68,1213,7.22,11595,0.76,200,2.28
6805,미래에셋증권우 ,5580,10,0.18,,,,,220,3.94
6840,AK홀딩스 ,24600,-550,-2.19,,,50471,0.49,400,1.63
6880,신송홀딩스 ,5360,40,0.75,240,22.33,7600,0.71,100,1.87
6890,태경케미컬 ,11650,-300,-2.51,681,17.11,10707,1.09,200,1.72
6910,보성파워텍 ,4085,-125,-2.97,36,113.47,1773,2.3,0,0
6920,모헨즈 ,5640,-180,-3.09,5,1128,2125,2.65,0,0
6980,우성 ,28800,150,0.52,2240,12.86,57410,0.5,150,0.52
7070,GS리테일 ,32300,-300,-0.92,2187,14.77,29928,1.08,900,2.79
7110,일신석재 ,2420,-30,-1.22,8,302.5,674,3.59,0,0
7120,미래아이앤지 ,530,0,0,153,3.46,691,0.77,0,0
7160,사조산업 ,44350,400,0.91,1496,29.65,79731,0.56,200,0.45
7210,벽산 ,4180,-130,-3.02,,,3361,1.24,7,0.17
