종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
1020,페이퍼코리아 ,1600,45,2.89,7,228.57,748,2.14,0,0
1040,CJ ,89000,1100,1.25,2581,34.48,130202,0.68,2000,2.25
1045,CJ우 ,58900,100,0.17,,,,,2050,3.48
1060,JW중외제약 ,23300,-200,-0.85,,,9069,2.57,325,1.39
1065,JW중외제약우 ,33750,-50,-0.15,,,,,350,1.04
1067,JW중외제약2우B ,59300,0,0,,,,,325,0.55
1070,대한방직 ,46100,-100,-0.22,746,61.8,25717,1.79,0,0
1080,만호제강 ,22050,50,0.23,420,52.5,55976,0.39,200,0.91
1120,LX인터내셔널 ,25550,-200,-0.78,7932,3.22,34525,0.74,400,1.57
1130,대한제분 ,155000,1500,0.98,12494,12.41,461663,0.34,2000,1.29
1140,국보 ,1760,10,0.57,,,609,2.89,0,0
1200,유진투자증권 ,3880,135,3.6,797,4.87,8932,0.43,120,3.09
1210,금호전기 ,3550,145,4.26,,,1369,2.59,0,0
1230,동국제강 ,16400,100,0.61,700,23.43,21305,0.77,200,1.22
1250,GS글로벌 ,2450,0,0,,,3465,0.71,0,0
1260,남광토건 ,13650,400,3.02,1401,9.74,6746,2.02,0,0
1270,부국증권 ,24750,100,0.41,6784,3.65,41949,0.59,1200,4.85
1275,부국증권우 ,23050,50,0.22,,,,,1250,5.42
1290,상상인증권 ,1170,-10,-0.85,27,43.33,1799,0.65,0,0
1340,백광산업 ,5820,80,1.39,232,25.09,3946,1.47,50,0.86
1360,삼성제약 ,5020,-70,-1.38,,,1981,2.53,0,0
1380,SG글로벌 ,1785,25,1.42,,,2812,0.63,0,0
1390,KG케미칼 ,33250,-50,-0.15,3358,9.9,29370,1.13,400,1.2
1420,태원물산 ,5370,280,5.5,,,4160,1.29,50,0.93
1430,세아베스틸 ,20600,400,1.98,,,45201,0.46,200,0.97
1440,대한전선 ,1900,-30,-1.55,3,633.33,402,4.73,0,0
1450,현대해상 ,25600,650,2.61,3955,6.47,53743,0.48,1000,3.91
1460,BYC ,433000,-1000,-0.23,21904,19.77,538911,0.8,1100,0.25
1465,BYC우 ,172000,-1000,-0.58,,,,,1150,0.67
1470,삼부토건 ,2490,-10,-0.4,,,1397,1.78,0,0
1500,현대차증권 ,12850,0,0,2739,4.69,27500,0.47,675,5.25
1510,SK증권 ,1000,10,1.01,25,40,1207,0.83,10,1
1515,SK증권우 ,3995,35,0.88,,,,,15,0.38
1520,동양 ,1565,0,0,,,3285,0.48,40,2.56
1525,동양우 ,7470,10,0.13,,,,,90,1.2
1527,동양2우B ,14100,-250,-1.74,,,,,150,1.06
1529,동양3우B ,32050,-850,-2.58,,,,,150,0.47
1530,DI동일 ,288000,-4500,-1.54,10653,27.03,198359,1.45,1500,0.52
1540,안국약품 ,9860,-20,-0.2,,,11048,0.89,220,2.23
1550,조비 ,21400,-450,-2.06,579,36.96,9861,2.17,0,0
1560,제일연마 ,9480,470,5.22,435,21.79,8589,1.1,220,2.32
1570,금양 ,5140,60,1.18,,,1797,2.86,0,0
1620,케이비아이동국실업 ,853,-16,-1.84,,,2511,0.34,0,0
1630,종근당홀딩스 ,78000,-400,-0.51,15711,4.96,107821,0.72,1400,1.79
1680,대상 ,23550,-250,-1.05,3473,6.78,30083,0.78,700,2.97
1685,대상우 ,17000,0,0,,,,,710,4.18
1720,신영증권 ,59800,200,0.34,22418,2.67,81242,0.74,4000,6.69
1725,신영증권우 ,60200,-200,-0.33,,,,,4050,6.73
1740,SK네트웍스 ,5100,0,0,153,33.33,8289,0.62,120,2.35
1745,SK네트웍스우 ,84500,-2500,-2.87,,,,,145,0.17
1750,한양증권 ,15600,-150,-0.95,3583,4.35,26489,0.59,750,4.81
1755,한양증권우 ,19650,-200,-1.01,,,,,800,4.07
1770,SHD ,29300,400,1.38,403,72.7,28484,1.03,100,0.34
1780,알루코 ,3625,-30,-0.82,,,2427,1.49,0,0
1790,대한제당 ,3260,-30,-0.91,263,12.4,4974,0.66,180,5.52
1795,대한제당우 ,3260,40,1.24,,,,,185,5.67
1800,오리온홀딩스 ,15800,-150,-0.94,1289,12.26,31390,0.5,650,4.11
1810,무림SP ,3080,25,0.82,79,38.99,9248,0.33,25,0.81
1820,삼화콘덴서 ,60200,200,0.33,2272,26.5,16709,3.6,300,0.5
1840,이화공영 ,5870,-40,-0.68,15,391.33,2156,2.72,10,0.17
1880,DL건설 ,27500,-150,-0.54,7953,3.46,34403,0.8,550,2
1940,KISCO홀딩스 ,16000,100,0.63,2260,7.08,45645,0.35,300,1.88
2020,코오롱 ,33100,1050,3.28,10889,3.04,52610,0.63,500,1.51
2025,코오롱우 ,20100,100,0.5,,,,,550,2.74
2030,아세아 ,121000,1500,1.26,22188,5.45,369251,0.33,2000,1.65
2070,비비안 ,3185,-45,-1.39,,,3376,0.94,0,0
2100,경농 ,11600,0,0,706,16.43,8886,1.31,250,2.16
2140,고려산업 ,3110,45,1.47,278,11.19,4108,0.76,35,1.13
2150,도화엔지니어링 ,7790,-20,-0.26,535,14.56,7617,1.02,280,3.59
2170,삼양통상 ,59700,-100,-0.17,17515,3.41,125195,0.48,1250,2.09
2200,한국수출포장 ,25950,700,2.77,2090,12.42,63143,0.41,600,2.31
2210,동성제약 ,8200,10,0.12,,,2105,3.9,0,0
2220,한일철강 ,2900,-10,-0.34,,,5895,0.49,0,0
2230,피에스텍 ,5170,130,2.58,25,206.8,6922,0.75,75,1.45
2240,고려제강 ,20350,450,2.26,366,55.6,59061,0.34,300,1.47
2270,롯데푸드 ,353000,-3000,-0.84,77191,4.57,672512,0.52,12000,3.4
2290,삼일기업공사 ,4075,20,0.49,195,20.9,4838,0.84,100,2.45
2310,아세아제지 ,51800,800,1.57,6057,8.55,70731,0.73,700,1.35
2320,한진 ,31200,-150,-0.48,575,54.26,73015,0.43,600,1.92
2350,넥센타이어 ,6800,-210,-3,,,14814,0.46,105,1.54
2355,넥센타이어1우B ,3170,-20,-0.63,,,,,110,3.47
2360,SH에너지화학 ,969,-6,-0.62,,,808,1.2,0,0
2380,KCC ,306000,-5000,-1.61,72945,4.19,548119,0.56,5700,1.86
2390,한독 ,22550,-150,-0.66,1958,11.52,27703,0.81,300,1.33
2410,범양건영 ,7260,-470,-6.08,442,16.43,3269,2.22,0,0
2420,세기상사 ,6160,0,0,,,5066,1.22,0,0
2450,삼익악기 ,1775,10,0.57,120,14.79,2464,0.72,50,2.82
2460,화성산업 ,12350,0,0,2742,4.5,31644,0.39,650,5.26
2600,조흥 ,197000,500,0.25,12528,15.72,222051,0.89,6000,3.05
2620,제일파마홀딩스 ,16750,0,0,745,22.48,25508,0.66,70,0.42
2630,오리엔트바이오 ,1265,-15,-1.17,,,418,3.03,0,0
2680,한탑 ,1345,-20,-1.47,,,2172,0.62,0,0
2690,동일제강 ,2820,-50,-1.74,18,156.67,7926,0.36,0,0
2700,신일전자 ,2095,95,4.75,115,18.22,1059,1.98,20,0.95
2710,TCC스틸 ,7190,-80,-1.1,,,4991,1.44,15,0.21
2720,국제약품 ,5360,10,0.19,120,44.67,3659,1.46,0,0
2760,보락 ,2015,5,0.25,7,287.86,735,2.74,4,0.2
2780,진흥기업 ,2230,15,0.68,140,15.93,811,2.75,0,0
2785,진흥기업우B ,5980,10,0.17,,,,,0,0
2787,진흥기업2우B ,15250,100,0.66,,,,,0,0
2790,아모레G ,46100,-750,-1.6,74,622.97,33851,1.36,230,0.5
2795,아모레G우 ,17000,-200,-1.16,,,,,235,1.38
2800,신신제약 ,6680,-50,-0.74,24,278.33,3704,1.8,0,0
2810,삼영무역 ,15300,-150,-0.97,1600,9.56,20537,0.74,500,3.27
2820,SUN&L ,5000,-40,-0.79,,,16384,0.31,0,0
2840,미원상사 ,205000,500,0.24,10369,19.77,53838,3.81,700,0.34
2870,신풍제지 ,2375,70,3.04,1189,2,2884,0.82,50,2.11
2880,대유에이텍 ,1460,-45,-2.99,,,1045,1.4,0,0
2900,TYM ,1810,40,2.26,29,62.41,934,1.94,0,0
2920,유성기업 ,3200,5,0.16,,,10196,0.31,120,3.75
2960,한국쉘석유 ,276500,-500,-0.18,16162,17.11,75474,3.66,14000,5.06
2990,금호건설 ,11100,-50,-0.45,741,14.98,10569,1.05,500,4.5
2995,금호건설우 ,31350,250,0.8,,,,,550,1.75
3000,부광약품 ,13050,-50,-0.38,,,3643,3.58,100,0.77
3010,혜인 ,5900,80,1.37,484,12.19,8434,0.7,120,2.03
3030,세아제강지주 ,112500,1000,0.9,4227,26.61,235619,0.48,1500,1.33
3060,에이프로젠제약 ,930,4,0.43,35,26.57,1268,0.73,0,0
3070,코오롱글로벌 ,24400,-250,-1.01,3249,7.51,18560,1.31,400,1.64
3075,코오롱글로벌우 ,31350,-800,-2.49,,,,,450,1.44
3080,성보화학 ,4180,-5,-0.12,,,6827,0.61,135,3.23
3090,대웅 ,30600,-650,-2.08,2343,13.06,11787,2.6,100,0.33
3100,선광 ,55200,-100,-0.18,1152,47.92,45992,1.2,350,0.63
3120,일성신약 ,73700,-200,-0.27,2100,35.1,130630,0.56,750,1.02
3160,디아이 ,8370,-170,-1.99,203,41.23,4122,2.03,100,1.19
3200,일신방직 ,107000,-1000,-0.93,4428,24.16,295756,0.36,1500,1.4
3220,대원제약 ,16100,250,1.58,853,18.87,10084,1.6,160,0.99
3230,삼양식품 ,80200,-600,-0.74,8922,8.99,45470,1.76,800,1
3240,태광산업 ,957000,-10000,-1.03,125727,7.61,2969365,0.32,1550,0.16
3280,흥아해운 ,2880,0,0,,,,,0,0
3300,한일홀딩스 ,13150,50,0.38,1677,7.84,46221,0.28,510,3.88
3310,대주산업 ,2140,-5,-0.23,98,21.84,1530,1.4,35,1.64
3350,한국화장품제조 ,27900,400,1.45,,,9768,2.86,0,0
3380,하림지주 ,10350,-950,-8.41,725,14.28,18343,0.56,50,0.48
3410,쌍용C&E ,7800,-90,-1.14,275,28.36,3353,2.33,440,5.64
3460,유화증권 ,2810,-10,-0.35,83,33.86,6358,0.44,110,3.91
3465,유화증권우 ,2815,25,0.9,,,,,120,4.26
3470,유안타증권 ,4275,15,0.35,500,8.55,6527,0.65,125,2.92
3475,유안타증권우 ,4390,0,0,,,,,175,3.99
3480,한진중공업홀딩스 ,4030,-5,-0.12,,,11160,0.36,0,0
3490,대한항공 ,29050,-300,-1.02,,,14181,2.05,0,0
3495,대한항공우 ,38750,0,0,,,,,0,0
3520,영진약품 ,4440,-75,-1.66,,,626,7.09,0,0
3530,한화투자증권 ,5410,-250,-4.42,307,17.62,5707,0.95,0,0
3535,한화투자증권우 ,13650,-350,-2.5,,,,,0,0
3540,대신증권 ,19950,50,0.25,2119,9.41,23605,0.85,1200,6.02
3545,대신증권우 ,18150,-200,-1.09,,,,,1250,6.89
3547,대신증권2우B ,17450,-250,-1.41,,,,,1200,6.88
3550,LG ,85600,-2200,-2.51,8338,10.27,115188,0.74,2500,2.92
3555,LG우 ,63600,-200,-0.31,,,,,2550,4.01
3560,IHQ ,1640,60,3.8,,,808,2.03,0,0
3570,SNT중공업 ,9040,-70,-0.77,329,27.48,17967,0.5,300,3.32
3580,넥스트사이언스 ,18500,-100,-0.54,,,2013,9.19,0,0
3610,방림 ,2870,40,1.41,128,22.42,4519,0.64,35,1.22
3620,쌍용차 ,2770,0,0,,,,,0,0
3650,미창석유 ,82000,600,0.74,12962,6.33,159298,0.51,2100,2.56
3670,포스코케미칼 ,150000,4500,3.09,455,329.67,15401,9.74,300,0.2
3680,한성기업 ,6200,60,0.98,400,15.5,8130,0.76,0,0
3690,코리안리 ,9850,220,2.28,1252,7.87,20403,0.48,450,4.57
3720,삼영화학 ,2890,-15,-0.52,6,481.67,1297,2.23,0,0
3780,진양산업 ,7430,0,0,395,18.81,3341,2.22,180,2.42
3800,에이스침대 ,41550,-1250,-2.92,4811,8.64,45711,0.91,1100,2.65
3830,대한화섬 ,133000,-1000,-0.75,14424,9.22,457234,0.29,410,0.31
3850,보령제약 ,13900,-100,-0.71,455,30.55,5367,2.59,100,0.72
3920,남양유업 ,443500,-15500,-3.38,,,970716,0.46,1000,0.23
3925,남양유업우 ,222500,-7500,-3.26,,,,,1050,0.47
3960,사조대림 ,26200,0,0,4602,5.69,39002,0.67,200,0.76
4000,롯데정밀화학 ,79700,-700,-0.87,7805,10.21,63942,1.25,1500,1.88
4020,현대제철 ,41300,0,0,,,122488,0.34,500,1.21
4060,SG세계물산 ,647,-1,-0.15,,,969,0.67,0,0
4080,신흥 ,16050,-100,-0.62,1302,12.33,9573,1.68,200,1.25
4090,한국석유 ,11350,50,0.44,546,20.79,11418,0.99,83,0.73
4100,태양금속 ,1410,10,0.71,,,2467,0.57,5,0.35
4105,태양금속우 ,2610,-10,-0.38,,,,,10,0.38
4140,동방 ,3760,-105,-2.72,363,10.36,2763,1.36,0,0
4150,한솔홀딩스 ,3700,0,0,1695,2.18,11972,0.31,120,3.24
4170,신세계 ,233000,0,0,,,349650,0.67,1500,0.64
4250,NPC ,6800,-120,-1.73,449,15.14,7011,0.97,100,1.47
4255,NPC우 ,3235,0,0,,,,,105,3.25
4270,남성 ,3310,-95,-2.79,,,2095,1.58,35,1.06
4310,현대약품 ,5420,-30,-0.55,80,67.75,2817,1.92,43,0.79
4360,세방 ,11900,0,0,1436,8.29,36981,0.32,190,1.6
4365,세방우 ,7280,70,0.97,,,,,195,2.68
4370,농심 ,292000,3500,1.21,25682,11.37,334382,0.87,4000,1.37
4380,삼익THK ,11600,-250,-2.11,215,53.95,9046,1.28,150,1.29
4410,서울식품 ,305,-3,-0.97,,,78,3.91,0,0
4415,서울식품우 ,4030,-55,-1.35,,,,,0,0
4430,송원산업 ,18800,800,4.44,1144,16.43,19113,0.98,120,0.64
4440,삼일씨엔에스 ,9670,120,1.26,,,21785,0.44,0,0
4450,삼화왕관 ,42700,50,0.12,819,52.14,66914,0.64,1250,2.93
4490,세방전지 ,82100,-4300,-4.98,4916,16.7,79003,1.04,500,0.61
4540,깨끗한나라 ,4410,-20,-0.45,1023,4.31,5765,0.76,100,2.27
4545,깨끗한나라우 ,22000,100,0.46,,,,,110,0.5
4560,현대비앤지스틸 ,16250,-650,-3.85,1553,10.46,28211,0.58,100,0.62
4565,현대비앤지스틸우 ,76800,-1500,-1.92,,,,,150,0.2
4590,한국가구 ,6920,-270,-3.76,617,11.22,7783,0.89,135,1.95
4650,창해에탄올 ,13800,-50,-0.36,1705,8.09,14242,0.97,600,4.35
4690,삼천리 ,88600,200,0.23,9248,9.58,317378,0.28,3000,3.39
4700,조광피혁 ,56300,0,0,5532,10.18,47356,1.19,300,0.53
4710,한솔테크닉스 ,6340,-110,-1.71,834,7.6,8683,0.73,0,0
4720,팜젠사이언스 ,10450,-300,-2.79,675,15.48,5677,1.84,0,0
4770,써니전자 ,3315,40,1.22,170,19.5,1832,1.81,0,0
4780,대륙제관 ,5190,-20,-0.38,757,6.86,7316,0.71,150,2.89
4800,효성 ,97000,-100,-0.1,,,105988,0.92,5000,5.15
4830,덕성 ,16200,-850,-4.99,232,69.83,3880,4.18,45,0.28
4835,덕성우 ,19850,-500,-2.46,,,,,50,0.25
4840,DRB동일 ,5160,-40,-0.77,121,42.64,17702,0.29,50,0.97
4870,티웨이홀딩스 ,1025,-5,-0.49,,,923,1.11,0,0
4890,동일산업 ,139500,-500,-0.36,3700,37.7,148639,0.94,1800,1.29
4910,조광페인트 ,8480,-100,-1.17,436,19.45,15814,0.54,200,2.36
4920,씨아이테크 ,1005,-55,-5.19,,,1283,0.78,0,0
4960,한신공영 ,17250,-200,-1.15,9155,1.88,52869,0.33,400,2.32
4970,신라교역 ,13350,0,0,479,27.87,32370,0.41,500,3.75
4980,성신양회 ,12550,800,6.81,416,30.17,16113,0.78,150,1.2
4985,성신양회우 ,15250,200,1.33,,,,,200,1.31
4990,롯데지주 ,32100,-150,-0.47,,,60599,0.53,1000,3.12
5010,휴스틸 ,15150,350,2.36,1134,13.36,54380,0.28,200,1.32
5030,부산주공 ,612,-6,-0.97,,,469,1.3,0,0
5070,코스모신소재 ,46900,750,1.63,401,116.96,6045,7.76,0,0
5090,SGC에너지 ,47500,500,1.06,1792,26.51,38628,1.23,1500,3.16
5110,한창 ,1050,10,0.96,,,544,1.93,0,0
5160,동국산업 ,3700,-20,-0.54,127,29.13,7079,0.52,130,3.51
5180,빙그레 ,54700,-100,-0.18,3944,13.87,59843,0.91,1600,2.93
5250,녹십자홀딩스 ,26700,-550,-2.02,3793,7.04,18556,1.44,500,1.87
5257,녹십자홀딩스2우 ,60800,-300,-0.49,,,,,500,0.82
5290,동진쎄미켐 ,38500,-150,-0.39,1658,23.22,8437,4.56,100,0.26
5300,롯데칠성 ,136000,-2000,-1.45,,,132776,1.02,2700,1.99
5305,롯데칠성우 ,70300,0,0,,,,,2705,3.85
5320,국동 ,2390,-5,-0.21,458,5.22,2309,1.04,50,2.09
5360,모나미 ,4475,45,1.02,4,1118.75,4630,0.97,70,1.56
5380,현대차 ,215000,-3500,-1.6,5454,39.42,250888,0.86,3000,1.4
5385,현대차우 ,98800,-1200,-1.2,,,,,3050,3.09
5387,현대차2우B ,101000,-2000,-1.94,,,,,3100,3.07
5389,현대차3우B ,95700,-800,-0.83,,,,,3050,3.19
5390,신성통상 ,3040,25,0.83,51,59.61,1652,1.84,0,0
5420,코스모화학 ,16200,-250,-1.52,,,4716,3.44,0,0
5430,한국공항 ,43300,-300,-0.69,,,86072,0.5,0,0
5440,현대그린푸드 ,8980,-100,-1.1,815,11.02,18231,0.49,210,2.34
5490,POSCO ,286500,5500,1.96,20165,14.21,508464,0.56,8000,2.79
5500,삼진제약 ,26150,-200,-0.76,2266,11.54,15357,1.7,800,3.06
5610,SPC삼립 ,72000,200,0.28,,,35114,2.05,1104,1.53
5670,푸드웰 ,6690,-10,-0.15,423,15.82,8013,0.83,85,1.27
5680,삼영전자 ,11350,50,0.44,571,19.88,24545,0.46,250,2.2
5690,파미셀 ,12300,0,0,87,141.38,952,12.92,0,0
5710,대원산업 ,7030,10,0.14,902,7.79,16584,0.42,125,1.78
5720,넥센 ,4850,-10,-0.21,194,25,18401,0.26,85,1.75
5725,넥센우 ,3515,15,0.43,,,,,90,2.56
5740,크라운해태홀딩스 ,8520,-10,-0.12,1527,5.58,18262,0.47,100,1.17
5745,크라운해태홀딩스우 ,12900,-200,-1.53,,,,,105,0.81
5750,대림B&Co ,8080,190,2.41,,,9517,0.85,130,1.61
5800,신영와코루 ,116000,-1000,-0.85,3245,35.75,352404,0.33,1500,1.29
5810,풍산홀딩스 ,27800,-100,-0.36,1454,19.12,63127,0.44,1200,4.32
5820,원림 ,20650,0,0,7819,2.64,45998,0.45,500,2.42
5830,DB손해보험 ,56000,700,1.27,9171,6.11,90596,0.62,2200,3.93
5850,에스엘 ,34550,-50,-0.14,1420,24.33,29241,1.18,500,1.45
5860,한일사료 ,2035,20,0.99,55,37,1590,1.28,25,1.23
5870,휴니드 ,7360,140,1.94,432,17.04,8452,0.87,0,0
5880,대한해운 ,2610,5,0.19,34,76.76,2946,0.89,0,0
5930,삼성전자 ,75300,400,0.53,3841,19.6,39406,1.91,2994,3.98
5935,삼성전자우 ,69400,-100,-0.14,,,,,2995,4.32
5940,NH투자증권 ,13050,-50,-0.38,1923,6.79,19308,0.68,700,5.36
5945,NH투자증권우 ,12550,0,0,,,,,750,5.98
5950,이수화학 ,14450,-650,-4.3,,,10682,1.35,300,2.08
5960,동부건설 ,14550,300,2.11,1974,7.37,20042,0.73,900,6.19
5965,동부건설우 ,33300,-100,-0.3,,,,,950,2.85
5990,매일홀딩스 ,9150,20,0.22,154,59.42,20924,0.44,140,1.53
6040,동원산업 ,217000,-4000,-1.81,70124,3.09,340108,0.64,5000,2.3
6050,국영지앤엠 ,2240,110,5.16,,,1462,1.53,0,0
6060,화승인더 ,6390,-20,-0.31,698,9.15,6374,1,188,2.94
6090,사조오양 ,9100,-90,-0.98,1959,4.65,19611,0.46,150,1.65
6110,삼아알미늄 ,32600,-1000,-2.98,319,102.19,10036,3.25,100,0.31
6120,SK디스커버리 ,47600,-650,-1.35,13096,3.63,95458,0.5,1000,2.1
6125,SK디스커버리우 ,36200,50,0.14,,,,,1050,2.9
6140,피제이전자 ,8040,-20,-0.25,331,24.29,7305,1.1,100,1.24
6200,한국전자홀딩스 ,2330,30,1.3,,,2169,1.07,0,0
6220,제주은행 ,5920,-80,-1.33,481,12.31,15856,0.37,100,1.69
6260,LS ,54800,-1000,-1.79,4568,12,101468,0.54,1450,2.65
6280,녹십자 ,228000,-3500,-1.51,7101,32.11,95710,2.38,1500,0.66
6340,대원전선 ,1750,-20,-1.13,32,54.69,1159,1.51,0,0
6345,대원전선우 ,3090,-50,-1.59,,,,,0,0
6360,GS건설 ,39550,-750,-1.86,3919,10.09,51311,0.77,1200,3.03
6370,대구백화점 ,10250,-100,-0.97,,,24233,0.42,100,0.98
6380,카프로 ,4245,20,0.47,,,3095,1.37,0,0
6390,한일현대시멘트 ,33700,300,0.9,3732,9.03,15211,2.22,1100,3.26
6400,삼성SDI ,737000,-9000,-1.21,8593,85.77,184387,4,1000,0.14
6405,삼성SDI우 ,364000,-2500,-0.68,,,,,1050,0.29
6490,인스코비 ,3510,-15,-0.43,26,135,356,9.86,0,0
6570,대림통상 ,3520,-120,-3.3,,,5008,0.7,0,0
6580,대양제지 ,3260,0,0,153,21.31,4981,0.65,40,1.23
6620,동구바이오제약 ,7740,-70,-0.9,328,23.6,3335,2.32,100,1.29
6650,대한유화 ,179500,-4500,-2.45,20603,8.71,291403,0.62,3000,1.67
6660,삼성공조 ,16450,-100,-0.6,673,24.44,27201,0.6,80,0.49
6730,서부T&D ,9120,-110,-1.19,,,10575,0.86,50,0.55
6740,영풍제지 ,7040,-190,-2.63,483,14.58,5692,1.24,40,0.57
6800,미래에셋증권 ,9120,40,0.44,1213,7.52,11595,0.79,200,2.19
6805,미래에셋증권우 ,5710,30,0.53,,,,,220,3.85
6840,AK홀딩스 ,22500,-300,-1.32,,,50471,0.45,400,1.78
6880,신송홀딩스 ,5660,160,2.91,240,23.58,7600,0.74,100,1.77
6890,태경케미컬 ,12400,-100,-0.8,681,18.21,10707,1.16,200,1.61
6910,보성파워텍 ,3795,10,0.26,36,105.42,1773,2.14,0,0
6920,모헨즈 ,5560,10,0.18,5,1112,2125,2.62,0,0
6980,우성 ,28750,350,1.23,2240,12.83,57410,0.5,150,0.52
7070,GS리테일 ,32300,100,0.31,2187,14.77,29928,1.08,900,2.79
7110,일신석재 ,2305,15,0.66,8,288.13,674,3.42,0,0
7120,미래아이앤지 ,505,-2,-0.39,153,3.3,691,0.73,0,0
7160,사조산업 ,44100,-150,-0.34,1496,29.48,79731,0.55,200,0.45
7210,벽산 ,3690,-40,-1.07,,,3361,1.1,7,0.19
7280,한국특강 ,3005,90,3.09,88,34.15,1825,1.65,0,0
7310,오뚜기 ,462000,-4000,-0.86,31296,14.76,381649,1.21,8000,1.73
