종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
950,전방 ,42000,300,0.72,5181,8.11,83530,0.5,0,0
970,한국주철관 ,9930,70,0.71,513,19.36,12129,0.82,200,2.01
990,DB하이텍 ,58600,1300,2.27,3822,15.33,17851,3.28,350,0.6
995,DB하이텍1우 ,102500,500,0.49,,,,,400,0.39
1000,신라섬유 ,2465,10,0.41,14,176.07,610,4.04,0,0
1020,페이퍼코리아 ,1735,0,0,7,247.86,748,2.32,0,0
1040,CJ ,97500,1300,1.35,2581,37.78,130202,0.75,2000,2.05
1045,CJ우 ,61300,-100,-0.16,,,,,2050,3.34
1060,JW중외제약 ,23800,400,1.71,,,9069,2.62,325,1.37
1065,JW중외제약우 ,33000,100,0.3,,,,,350,1.06
1067,JW중외제약2우B ,56700,600,1.07,,,,,325,0.57
1070,대한방직 ,46050,0,0,746,61.73,25717,1.79,0,0
1080,만호제강 ,21800,550,2.59,420,51.9,55976,0.39,200,0.92
1120,LX인터내셔널 ,26900,300,1.13,7932,3.39,34525,0.78,400,1.49
1130,대한제분 ,167000,4000,2.45,12494,13.37,461663,0.36,2000,1.2
1140,국보 ,2065,45,2.23,,,609,3.39,0,0
1200,유진투자증권 ,3850,45,1.18,797,4.83,8932,0.43,120,3.12
1210,금호전기 ,3710,-135,-3.51,,,1369,2.71,0,0
1230,동국제강 ,17300,300,1.76,700,24.71,21305,0.81,200,1.16
1250,GS글로벌 ,2520,5,0.2,,,3465,0.73,0,0
1260,남광토건 ,14900,-100,-0.67,1401,10.64,6746,2.21,0,0
1270,부국증권 ,25150,150,0.6,6784,3.71,41949,0.6,1200,4.77
1275,부국증권우 ,23100,50,0.22,,,,,1250,5.41
1290,상상인증권 ,1250,-5,-0.4,27,46.3,1799,0.69,0,0
1340,백광산업 ,5690,50,0.89,232,24.53,3946,1.44,50,0.88
1360,삼성제약 ,5930,110,1.89,,,1981,2.99,0,0
1380,SG글로벌 ,2235,60,2.76,,,2812,0.79,0,0
1390,KG케미칼 ,41000,4700,12.95,3358,12.21,29370,1.4,400,0.98
1420,태원물산 ,5440,170,3.23,,,4160,1.31,50,0.92
1430,세아베스틸 ,22300,900,4.21,,,45201,0.49,200,0.9
1440,대한전선 ,2360,75,3.28,3,786.67,402,5.87,0,0
1450,현대해상 ,26300,-200,-0.75,3955,6.65,53743,0.49,1000,3.8
1460,BYC ,435000,1500,0.35,21904,19.86,538911,0.81,1100,0.25
1465,BYC우 ,177500,-500,-0.28,,,,,1150,0.65
1470,삼부토건 ,2090,5,0.24,,,1397,1.5,0,0
1500,현대차증권 ,12850,100,0.78,2739,4.69,27500,0.47,675,5.25
1510,SK증권 ,991,3,0.3,25,39.64,1207,0.82,10,1.01
1515,SK증권우 ,4205,0,0,,,,,15,0.36
1520,동양 ,1645,0,0,,,3285,0.5,40,2.43
1525,동양우 ,7710,-90,-1.15,,,,,90,1.17
1527,동양2우B ,15150,-350,-2.26,,,,,150,0.99
1529,동양3우B ,36450,-1050,-2.8,,,,,150,0.41
1530,DI동일 ,288000,7000,2.49,10653,27.03,198359,1.45,1500,0.52
1540,안국약품 ,10350,150,1.47,,,11048,0.94,220,2.13
1550,조비 ,24950,400,1.63,579,43.09,9861,2.53,0,0
1560,제일연마 ,8760,-30,-0.34,435,20.14,8589,1.02,220,2.51
1570,금양 ,5380,360,7.17,,,1797,2.99,0,0
1620,케이비아이동국실업 ,1010,5,0.5,,,2511,0.4,0,0
1630,종근당홀딩스 ,83700,1500,1.82,15711,5.33,107821,0.78,1400,1.67
1680,대상 ,24250,300,1.25,3473,6.98,30083,0.81,700,2.89
1685,대상우 ,18200,0,0,,,,,710,3.9
1720,신영증권 ,62800,500,0.8,22418,2.8,81242,0.77,4000,6.37
1725,신영증권우 ,63300,300,0.48,,,,,4050,6.4
1740,SK네트웍스 ,5210,30,0.58,153,34.05,8289,0.63,120,2.3
1745,SK네트웍스우 ,87300,-600,-0.68,,,,,145,0.17
1750,한양증권 ,17750,50,0.28,3583,4.95,26489,0.67,750,4.23
1755,한양증권우 ,20900,200,0.97,,,,,800,3.83
1770,SHD ,28900,150,0.52,403,71.71,28484,1.01,100,0.35
1780,알루코 ,3990,20,0.5,,,2427,1.64,0,0
1790,대한제당 ,3295,35,1.07,263,12.53,4974,0.66,180,5.46
1795,대한제당우 ,3455,15,0.44,,,,,185,5.35
1800,오리온홀딩스 ,16250,200,1.25,1289,12.61,31390,0.52,650,4
1810,무림SP ,3290,5,0.15,79,41.65,9248,0.36,25,0.76
1820,삼화콘덴서 ,56400,400,0.71,2272,24.82,16709,3.38,300,0.53
1840,이화공영 ,6550,0,0,15,436.67,2156,3.04,10,0.15
1880,DL건설 ,29500,100,0.34,7953,3.71,34403,0.86,550,1.86
1940,KISCO홀딩스 ,18350,450,2.51,2260,8.12,45645,0.4,300,1.63
2020,코오롱 ,33650,150,0.45,10889,3.09,52610,0.64,500,1.49
2025,코오롱우 ,20350,200,0.99,,,,,550,2.7
2030,아세아 ,125500,1500,1.21,22188,5.66,369251,0.34,2000,1.59
2070,비비안 ,3065,0,0,,,3376,0.91,0,0
2100,경농 ,13150,150,1.15,706,18.63,8886,1.48,250,1.9
2140,고려산업 ,3415,75,2.25,278,12.28,4108,0.83,35,1.02
2150,도화엔지니어링 ,7900,70,0.89,535,14.77,7617,1.04,280,3.54
2170,삼양통상 ,63800,-100,-0.16,17515,3.64,125195,0.51,1250,1.96
2200,한국수출포장 ,25900,150,0.58,2090,12.39,63143,0.41,600,2.32
2210,동성제약 ,8950,40,0.45,,,2105,4.25,0,0
2220,한일철강 ,3200,-30,-0.93,,,5895,0.54,0,0
2230,피에스텍 ,4815,105,2.23,25,192.6,6922,0.7,75,1.56
2240,고려제강 ,27100,300,1.12,366,74.04,59061,0.46,300,1.11
2270,롯데푸드 ,383000,3500,0.92,77191,4.96,672512,0.57,12000,3.13
2290,삼일기업공사 ,4555,165,3.76,195,23.36,4838,0.94,100,2.2
2310,아세아제지 ,46600,250,0.54,6057,7.69,70731,0.66,700,1.5
2320,한진 ,34400,50,0.15,575,59.83,73015,0.47,600,1.74
2350,넥센타이어 ,7650,50,0.66,,,14814,0.52,105,1.37
2355,넥센타이어1우B ,3355,20,0.6,,,,,110,3.28
2360,SH에너지화학 ,1095,0,0,,,808,1.36,0,0
2380,KCC ,328000,1000,0.31,72945,4.5,548119,0.6,5700,1.74
2390,한독 ,23850,100,0.42,1958,12.18,27703,0.86,300,1.26
2410,범양건영 ,8170,-10,-0.12,442,18.48,3269,2.5,0,0
2420,세기상사 ,6160,0,0,,,5066,1.22,0,0
2450,삼익악기 ,1820,0,0,120,15.17,2464,0.74,50,2.75
2460,화성산업 ,13200,0,0,2742,4.81,31644,0.42,650,4.92
2600,조흥 ,210500,-500,-0.24,12528,16.8,222051,0.95,6000,2.85
2620,제일파마홀딩스 ,17450,450,2.65,745,23.42,25508,0.68,70,0.4
2630,오리엔트바이오 ,1345,0,0,,,418,3.22,0,0
2680,한탑 ,1360,15,1.12,,,2172,0.63,0,0
2690,동일제강 ,3340,125,3.89,18,185.56,7926,0.42,0,0
2700,신일전자 ,1950,-10,-0.51,115,16.96,1059,1.84,20,1.03
2710,TCC스틸 ,8350,60,0.72,,,4991,1.67,15,0.18
2720,국제약품 ,6230,170,2.81,120,51.92,3659,1.7,0,0
2760,보락 ,2140,10,0.47,7,305.71,735,2.91,4,0.19
2780,진흥기업 ,2135,30,1.43,140,15.25,811,2.63,0,0
2785,진흥기업우B ,5790,-40,-0.69,,,,,0,0
2787,진흥기업2우B ,14900,0,0,,,,,0,0
2790,아모레G ,51000,400,0.79,74,689.19,33851,1.51,230,0.45
2795,아모레G우 ,18550,200,1.09,,,,,235,1.27
2800,신신제약 ,7310,-40,-0.54,24,304.58,3704,1.97,0,0
2810,삼영무역 ,15700,0,0,1600,9.81,20537,0.76,500,3.18
2820,SUN&L ,5660,20,0.35,,,16384,0.35,0,0
2840,미원상사 ,209500,500,0.24,10369,20.2,53838,3.89,700,0.33
2870,신풍제지 ,2580,15,0.58,1189,2.17,2884,0.89,50,1.94
2880,대유에이텍 ,1710,-20,-1.16,,,1045,1.64,0,0
2900,TYM ,2065,80,4.03,29,71.21,934,2.21,0,0
2920,유성기업 ,3380,5,0.15,,,10196,0.33,120,3.55
2960,한국쉘석유 ,278500,0,0,16162,17.23,75474,3.69,14000,5.03
2990,금호건설 ,11950,0,0,741,16.13,10569,1.13,500,4.18
2995,금호건설우 ,31550,-450,-1.41,,,,,550,1.74
3000,부광약품 ,13800,450,3.37,,,3643,3.79,100,0.72
3010,혜인 ,6190,-10,-0.16,484,12.79,8434,0.73,120,1.94
3030,세아제강지주 ,119500,-5500,-4.4,4227,28.27,235619,0.51,1500,1.26
3060,에이프로젠제약 ,1030,20,1.98,35,29.43,1268,0.81,0,0
3070,코오롱글로벌 ,25250,450,1.81,3249,7.77,18560,1.36,400,1.58
3075,코오롱글로벌우 ,32900,450,1.39,,,,,450,1.37
3080,성보화학 ,4395,-60,-1.35,,,6827,0.64,135,3.07
3090,대웅 ,33050,950,2.96,2343,14.11,11787,2.8,100,0.3
3100,선광 ,55800,-200,-0.36,1152,48.44,45992,1.21,350,0.63
3120,일성신약 ,77200,0,0,2100,36.76,130630,0.59,750,0.97
3160,디아이 ,8490,390,4.81,203,41.82,4122,2.06,100,1.18
3200,일신방직 ,119500,5000,4.37,4428,26.99,295756,0.4,1500,1.26
3220,대원제약 ,16300,400,2.52,853,19.11,10084,1.62,160,0.98
3230,삼양식품 ,83200,300,0.36,8922,9.33,45470,1.83,800,0.96
3240,태광산업 ,1019000,20000,2,125727,8.1,2969365,0.34,1550,0.15
3280,흥아해운 ,3695,45,1.23,,,,,0,0
3300,한일홀딩스 ,13750,-50,-0.36,1677,8.2,46221,0.3,510,3.71
3310,대주산업 ,2180,40,1.87,98,22.24,1530,1.42,35,1.61
3350,한국화장품제조 ,32300,700,2.22,,,9768,3.31,0,0
3380,하림지주 ,9390,-80,-0.84,725,12.95,18343,0.51,50,0.53
3410,쌍용C&E ,8030,-60,-0.74,275,29.2,3353,2.39,440,5.48
3460,유화증권 ,2790,25,0.9,83,33.61,6358,0.44,110,3.94
3465,유화증권우 ,2795,-5,-0.18,,,,,120,4.29
3470,유안타증권 ,4505,55,1.24,500,9.01,6527,0.69,125,2.77
3475,유안타증권우 ,4525,25,0.56,,,,,175,3.87
3480,한진중공업홀딩스 ,4510,15,0.33,,,11160,0.4,0,0
3490,대한항공 ,30800,350,1.15,,,14181,2.17,0,0
3495,대한항공우 ,40300,500,1.26,,,,,0,0
3520,영진약품 ,4910,185,3.92,,,626,7.84,0,0
3530,한화투자증권 ,5990,400,7.16,307,19.51,5707,1.05,0,0
3535,한화투자증권우 ,15200,600,4.11,,,,,0,0
3540,대신증권 ,20750,50,0.24,2119,9.79,23605,0.88,1200,5.78
3545,대신증권우 ,19050,100,0.53,,,,,1250,6.56
3547,대신증권2우B ,18700,250,1.36,,,,,1200,6.42
3550,LG ,93100,600,0.65,8338,11.17,115188,0.81,2500,2.69
3555,LG우 ,67400,400,0.6,,,,,2550,3.78
3560,IHQ ,1850,-50,-2.63,,,808,2.29,0,0
3570,SNT중공업 ,9110,20,0.22,329,27.69,17967,0.51,300,3.29
3580,넥스트사이언스 ,19200,100,0.52,,,2013,9.54,0,0
3610,방림 ,2760,55,2.03,128,21.56,4519,0.61,35,1.27
3620,쌍용차 ,2770,0,0,,,,,0,0
3650,미창석유 ,80300,1500,1.9,12962,6.2,159298,0.5,2100,2.62
3670,포스코케미칼 ,144500,0,0,455,317.58,15401,9.38,300,0.21
3680,한성기업 ,6510,100,1.56,400,16.28,8130,0.8,0,0
3690,코리안리 ,9790,10,0.1,1252,7.82,20403,0.48,450,4.6
3720,삼영화학 ,3155,15,0.48,6,525.83,1297,2.43,0,0
3780,진양산업 ,7060,40,0.57,395,17.87,3341,2.11,180,2.55
3800,에이스침대 ,47400,50,0.11,4811,9.85,45711,1.04,1100,2.32
3830,대한화섬 ,139500,4500,3.33,14424,9.67,457234,0.31,410,0.29
3850,보령제약 ,14600,250,1.74,455,32.09,5367,2.72,100,0.68
3920,남양유업 ,455500,19000,4.35,,,970716,0.47,1000,0.22
3925,남양유업우 ,222000,6000,2.78,,,,,1050,0.47
3960,사조대림 ,29000,900,3.2,4602,6.3,39002,0.74,200,0.69
4000,롯데정밀화학 ,87000,3000,3.57,7805,11.15,63942,1.36,1500,1.72
4020,현대제철 ,44100,0,0,,,122488,0.36,500,1.13
4060,SG세계물산 ,703,12,1.74,,,969,0.73,0,0
4080,신흥 ,16000,0,0,1302,12.29,9573,1.67,200,1.25
4090,한국석유 ,12800,0,0,546,23.44,11418,1.12,83,0.65
4100,태양금속 ,1720,20,1.18,,,2467,0.7,5,0.29
4105,태양금속우 ,3040,15,0.5,,,,,10,0.33
4140,동방 ,4065,90,2.26,363,11.2,2763,1.47,0,0
4150,한솔홀딩스 ,3750,20,0.54,1695,2.21,11972,0.31,120,3.2
4170,신세계 ,237500,-500,-0.21,,,349650,0.68,1500,0.63
4250,NPC ,6210,-20,-0.32,449,13.83,7011,0.89,100,1.61
4255,NPC우 ,3175,10,0.32,,,,,105,3.31
4270,남성 ,3430,-10,-0.29,,,2095,1.64,35,1.02
4310,현대약품 ,5970,110,1.88,80,74.63,2817,2.12,43,0.72
4360,세방 ,12550,100,0.8,1436,8.74,36981,0.34,190,1.51
4365,세방우 ,7140,10,0.14,,,,,195,2.73
4370,농심 ,284000,-2000,-0.7,25682,11.06,334382,0.85,4000,1.41
4380,삼익THK ,11950,100,0.84,215,55.58,9046,1.32,150,1.26
4410,서울식품 ,333,4,1.22,,,78,4.27,0,0
4415,서울식품우 ,4500,25,0.56,,,,,0,0
4430,송원산업 ,17600,150,0.86,1144,15.38,19113,0.92,120,0.68
4440,삼일씨엔에스 ,10550,-50,-0.47,,,21785,0.48,0,0
4450,삼화왕관 ,43300,-50,-0.12,819,52.87,66914,0.65,1250,2.89
4490,세방전지 ,81200,400,0.5,4916,16.52,79003,1.03,500,0.62
4540,깨끗한나라 ,4695,20,0.43,1023,4.59,5765,0.81,100,2.13
4545,깨끗한나라우 ,23800,350,1.49,,,,,110,0.46
4560,현대비앤지스틸 ,16900,350,2.11,1553,10.88,28211,0.6,100,0.59
4565,현대비앤지스틸우 ,77600,-1000,-1.27,,,,,150,0.19
4590,한국가구 ,6620,160,2.48,617,10.73,7783,0.85,135,2.04
4650,창해에탄올 ,14400,-50,-0.35,1705,8.45,14242,1.01,600,4.17
4690,삼천리 ,93100,100,0.11,9248,10.07,317378,0.29,3000,3.22
4700,조광피혁 ,63200,200,0.32,5532,11.42,47356,1.33,300,0.47
4710,한솔테크닉스 ,6770,50,0.74,834,8.12,8683,0.78,0,0
4720,팜젠사이언스 ,12500,700,5.93,675,18.52,5677,2.2,0,0
4770,써니전자 ,3550,10,0.28,170,20.88,1832,1.94,0,0
4780,대륙제관 ,5760,-10,-0.17,757,7.61,7316,0.79,150,2.6
4800,효성 ,101000,-1000,-0.98,,,105988,0.95,5000,4.95
4830,덕성 ,23500,0,0,232,101.29,3880,6.06,45,0.19
4835,덕성우 ,27650,-450,-1.6,,,,,50,0.18
4840,DRB동일 ,5670,60,1.07,121,46.86,17702,0.32,50,0.88
4870,티웨이홀딩스 ,1260,5,0.4,,,994,1.27,0,0
4890,동일산업 ,140500,-2000,-1.4,3700,37.97,148639,0.95,1800,1.28
4910,조광페인트 ,8300,60,0.73,436,19.04,15814,0.52,200,2.41
4920,씨아이테크 ,973,4,0.41,,,1283,0.76,0,0
4960,한신공영 ,19200,300,1.59,9155,2.1,52869,0.36,400,2.08
4970,신라교역 ,12400,0,0,479,25.89,32370,0.38,500,4.03
4980,성신양회 ,11800,-50,-0.42,416,28.37,16113,0.73,150,1.27
4985,성신양회우 ,15800,-350,-2.17,,,,,200,1.27
4990,롯데지주 ,33800,750,2.27,,,60599,0.56,1000,2.96
5010,휴스틸 ,14150,50,0.35,1134,12.48,54380,0.26,200,1.41
5030,부산주공 ,613,-9,-1.45,,,469,1.31,0,0
5070,코스모신소재 ,41300,150,0.36,401,102.99,6045,6.83,0,0
5090,SGC에너지 ,48650,950,1.99,1792,27.15,38628,1.26,1500,3.08
5110,한창 ,1105,45,4.25,,,544,2.03,0,0
5160,동국산업 ,3860,15,0.39,127,30.39,7079,0.55,130,3.37
5180,빙그레 ,56500,300,0.53,3944,14.33,59843,0.94,1600,2.83
5250,녹십자홀딩스 ,29950,150,0.5,3793,7.9,18556,1.61,500,1.67
5257,녹십자홀딩스2우 ,68500,-800,-1.15,,,,,500,0.73
5290,동진쎄미켐 ,34050,0,0,1658,20.54,8437,4.04,100,0.29
5300,롯데칠성 ,145000,500,0.35,,,132776,1.09,2700,1.86
5305,롯데칠성우 ,71700,600,0.84,,,,,2705,3.77
5320,국동 ,2625,45,1.74,458,5.73,2309,1.14,50,1.9
5360,모나미 ,4680,65,1.41,4,1170,4630,1.01,70,1.5
5380,현대차 ,210000,2000,0.96,5454,38.5,250888,0.84,3000,1.43
5385,현대차우 ,97800,1400,1.45,,,,,3050,3.12
5387,현대차2우B ,99000,1700,1.75,,,,,3100,3.13
5389,현대차3우B ,93800,1000,1.08,,,,,3050,3.25
5390,신성통상 ,3610,50,1.4,51,70.78,1652,2.19,0,0
5420,코스모화학 ,15300,-250,-1.61,,,4716,3.24,0,0
5430,한국공항 ,47600,350,0.74,,,86072,0.55,0,0
5440,현대그린푸드 ,9840,160,1.65,815,12.07,18231,0.54,210,2.13
5490,POSCO ,298000,1500,0.51,20165,14.78,508464,0.59,8000,2.68
5500,삼진제약 ,25700,150,0.59,2266,11.34,15357,1.67,800,3.11
5610,SPC삼립 ,77300,2000,2.66,,,35114,2.2,1104,1.43
5670,푸드웰 ,7760,240,3.19,423,18.35,8013,0.97,85,1.1
5680,삼영전자 ,12000,200,1.69,571,21.02,24545,0.49,250,2.08
5690,파미셀 ,12700,250,2.01,87,145.98,952,13.34,0,0
5710,대원산업 ,6660,60,0.91,902,7.38,16584,0.4,125,1.88
5720,넥센 ,5060,50,1,194,26.08,18401,0.27,85,1.68
5725,넥센우 ,3635,35,0.97,,,,,90,2.48
5740,크라운해태홀딩스 ,9030,10,0.11,1527,5.91,18262,0.49,100,1.11
5745,크라운해태홀딩스우 ,13950,-250,-1.76,,,,,105,0.75
5750,대림B&Co ,7140,100,1.42,,,9517,0.75,130,1.82
5800,신영와코루 ,115500,-1500,-1.28,3245,35.59,352404,0.33,1500,1.3
5810,풍산홀딩스 ,28350,-50,-0.18,1454,19.5,63127,0.45,1200,4.23
5820,원림 ,21050,600,2.93,7819,2.69,45998,0.46,500,2.38
5830,DB손해보험 ,60300,400,0.67,9171,6.58,90596,0.67,2200,3.65
5850,에스엘 ,32450,-350,-1.07,1420,22.85,29241,1.11,500,1.54
5860,한일사료 ,2100,35,1.69,55,38.18,1590,1.32,25,1.19
5870,휴니드 ,7360,250,3.52,432,17.04,8452,0.87,0,0
5880,대한해운 ,2825,35,1.25,34,83.09,2946,0.96,0,0
5930,삼성전자 ,71500,1600,2.29,3841,18.61,39406,1.81,2994,4.19
5935,삼성전자우 ,66200,1000,1.53,,,,,2995,4.52
5940,NH투자증권 ,13050,0,0,1923,6.79,19308,0.68,700,5.36
5945,NH투자증권우 ,12550,50,0.4,,,,,750,5.98
5950,이수화학 ,14300,100,0.7,,,10682,1.34,300,2.1
5960,동부건설 ,15100,0,0,1974,7.65,20042,0.75,900,5.96
5965,동부건설우 ,39600,0,0,,,,,950,2.4
5990,매일홀딩스 ,9990,130,1.32,154,64.87,20924,0.48,140,1.4
6040,동원산업 ,227000,-1000,-0.44,70124,3.24,340108,0.67,5000,2.2
6050,국영지앤엠 ,2025,35,1.76,,,1462,1.39,0,0
6060,화승인더 ,6750,-20,-0.3,698,9.67,6374,1.06,188,2.79
6090,사조오양 ,9750,30,0.31,1959,4.98,19611,0.5,150,1.54
6110,삼아알미늄 ,24600,150,0.61,319,77.12,10036,2.45,100,0.41
6120,SK디스커버리 ,48750,1400,2.96,13096,3.72,95458,0.51,1000,2.05
6125,SK디스커버리우 ,39200,400,1.03,,,,,1050,2.68
6140,피제이전자 ,9070,-10,-0.11,331,27.4,7305,1.24,100,1.1
6200,한국전자홀딩스 ,1615,25,1.57,,,2169,0.74,0,0
6220,제주은행 ,6390,100,1.59,481,13.28,15856,0.4,100,1.56
6260,LS ,62800,700,1.13,4568,13.75,101468,0.62,1450,2.31
6280,녹십자 ,268000,-11000,-3.94,7101,37.74,95710,2.8,1500,0.56
6340,대원전선 ,2000,50,2.56,32,62.5,1159,1.73,0,0
6345,대원전선우 ,3475,35,1.02,,,,,0,0
6360,GS건설 ,42800,950,2.27,3919,10.92,51311,0.83,1200,2.8
6370,대구백화점 ,10750,100,0.94,,,24233,0.44,100,0.93
6380,카프로 ,4095,50,1.24,,,3095,1.32,0,0
6390,한일현대시멘트 ,36300,200,0.55,3732,9.73,15211,2.39,1100,3.03
6400,삼성SDI ,731000,8000,1.11,8593,85.07,184387,3.96,1000,0.14
6405,삼성SDI우 ,372000,1500,0.4,,,,,1050,0.28
6490,인스코비 ,3585,85,2.43,26,137.88,356,10.07,0,0
6570,대림통상 ,3755,55,1.49,,,5008,0.75,0,0
6580,대양제지 ,3260,0,0,153,21.31,4981,0.65,40,1.23
6620,동구바이오제약 ,8530,520,6.49,328,26.01,3335,2.56,100,1.17
6650,대한유화 ,188000,4000,2.17,20603,9.12,291403,0.65,3000,1.6
6660,삼성공조 ,16100,-200,-1.23,673,23.92,27201,0.59,80,0.5
6730,서부T&D ,8990,250,2.86,,,10575,0.85,50,0.56
6740,영풍제지 ,7030,120,1.74,483,14.55,5692,1.24,40,0.57
6800,미래에셋증권 ,8940,150,1.71,1213,7.37,11595,0.77,200,2.24
6805,미래에셋증권우 ,5730,40,0.7,,,,,220,3.84
6840,AK홀딩스 ,26450,100,0.38,,,50471,0.52,400,1.51
6880,신송홀딩스 ,5540,70,1.28,240,23.08,7600,0.73,100,1.81
6890,태경케미컬 ,13450,50,0.37,681,19.75,10707,1.26,200,1.49
6910,보성파워텍 ,4395,90,2.09,36,122.08,1773,2.48,0,0
6920,모헨즈 ,6040,120,2.03,5,1208,2125,2.84,0,0
6980,우성 ,30150,450,1.52,2240,13.46,57410,0.53,150,0.5
7070,GS리테일 ,32900,100,0.3,2187,15.04,29928,1.1,900,2.74
7110,일신석재 ,2605,25,0.97,8,325.63,674,3.86,0,0
7120,미래아이앤지 ,546,9,1.68,153,3.57,691,0.79,0,0
7160,사조산업 ,48050,1350,2.89,1496,32.12,79731,0.6,200,0.42
7210,벽산 ,3760,35,0.94,,,3361,1.12,7,0.19
7280,한국특강 ,3015,50,1.69,88,34.26,1825,1.65,0,0
7310,오뚜기 ,483000,500,0.1,31296,15.43,381649,1.27,8000,1.66
7330,푸른저축은행 ,14050,-150,-1.06,1824,7.7,18411,0.76,550,3.91
7340,디티알오토모티브 ,59900,-100,-0.17,5317,11.27,62666,0.96,2000,3.34
7370,진양제약 ,6990,190,2.79,329,21.25,3859,1.81,100,1.43
7390,네이처셀 ,20350,350,1.75,,,1024,19.87,0,0
7460,에이프로젠 MED ,1910,50,2.69,,,1744,1.1,0,0
7530,영신금속 ,2820,-20,-0.7,,,2031,1.39,0,0
7540,샘표 ,44100,150,0.34,15906,2.77,62296,0.71,200,0.45
